cell,nCounts,nFeatures
R1.20.R2.91.R3.18.P1.40,1115,1103
R1.20.R2.96.R3.15.P1.39,880,874
R1.20.R2.96.R3.45.P1.39,635,627
R1.21.R2.21.R3.04.P1.40,1843,1789
R1.21.R2.24.R3.31.P1.39,713,706
R1.21.R2.30.R3.47.P1.40,851,841
R1.21.R2.30.R3.73.P1.39,3814,3629
R1.21.R2.35.R3.58.P1.40,446,444
R1.21.R2.39.R3.25.P1.40,379,375
R1.21.R2.40.R3.25.P1.39,379,374
R1.21.R2.41.R3.89.P1.39,1277,1251
R1.21.R2.41.R3.91.P1.40,921,916
R1.21.R2.42.R3.03.P1.40,1893,1846
R1.21.R2.51.R3.54.P1.39,2001,1954
R1.21.R2.55.R3.51.P1.40,441,437
R1.21.R2.56.R3.65.P1.40,1624,1604
R1.21.R2.59.R3.84.P1.39,650,635
R1.21.R2.60.R3.77.P1.40,356,356
R1.21.R2.62.R3.19.P1.40,342,340
R1.21.R2.62.R3.45.P1.40,1063,1051
R1.21.R2.62.R3.81.P1.39,1310,1295
R1.21.R2.68.R3.45.P1.39,1103,1094
R1.21.R2.69.R3.18.P1.40,4511,4289
R1.21.R2.75.R3.55.P1.39,2155,2111
R1.21.R2.76.R3.64.P1.40,869,860
R1.21.R2.79.R3.11.P1.40,841,830
R1.21.R2.82.R3.18.P1.40,1310,1289
R1.21.R2.87.R3.75.P1.40,686,678
R1.21.R2.87.R3.95.P1.40,1700,1679
R1.22.R2.01.R3.11.P1.40,1322,1298
R1.22.R2.03.R3.90.P1.39,564,559
R1.22.R2.07.R3.56.P1.39,1046,1019
R1.22.R2.12.R3.68.P1.40,597,587
R1.22.R2.13.R3.01.P1.39,1506,1479
R1.22.R2.13.R3.28.P1.39,667,654
R1.22.R2.15.R3.76.P1.39,4919,4689
R1.22.R2.16.R3.54.P1.39,1516,1491
R1.22.R2.17.R3.17.P1.39,1072,1063
R1.22.R2.25.R3.40.P1.40,1079,1056
R1.22.R2.26.R3.83.P1.40,917,905
R1.22.R2.29.R3.36.P1.39,983,968
R1.22.R2.38.R3.72.P1.40,632,624
R1.22.R2.46.R3.91.P1.40,428,424
R1.22.R2.47.R3.48.P1.39,507,500
R1.22.R2.48.R3.83.P1.39,869,843
R1.22.R2.51.R3.83.P1.40,924,916
R1.22.R2.54.R3.74.P1.39,1246,1218
R1.22.R2.60.R3.51.P1.40,541,532
R1.22.R2.62.R3.16.P1.39,1100,1080
R1.22.R2.65.R3.23.P1.39,841,827
R1.22.R2.69.R3.38.P1.40,595,585
R1.22.R2.70.R3.44.P1.40,926,901
R1.22.R2.72.R3.10.P1.40,596,593
R1.22.R2.74.R3.51.P1.40,2398,2352
R1.22.R2.75.R3.30.P1.39,423,420
R1.22.R2.75.R3.59.P1.40,432,430
R1.22.R2.76.R3.95.P1.39,592,585
R1.22.R2.77.R3.67.P1.40,991,975
R1.22.R2.80.R3.16.P1.40,593,592
R1.22.R2.84.R3.42.P1.39,2600,2536
R1.22.R2.86.R3.89.P1.40,646,638
R1.22.R2.88.R3.87.P1.39,662,657
R1.22.R2.92.R3.60.P1.39,2648,2512
R1.23.R2.01.R3.18.P1.39,3305,3194
R1.23.R2.08.R3.55.P1.39,1384,1368
R1.23.R2.08.R3.94.P1.39,1119,1102
R1.23.R2.11.R3.03.P1.39,724,697
R1.23.R2.14.R3.60.P1.40,899,894
R1.23.R2.19.R3.40.P1.40,1389,1368
R1.23.R2.19.R3.82.P1.39,1273,1263
R1.23.R2.25.R3.18.P1.39,1691,1650
R1.23.R2.28.R3.42.P1.40,1228,1215
R1.23.R2.32.R3.31.P1.40,507,501
R1.23.R2.38.R3.74.P1.40,2568,2512
R1.23.R2.38.R3.88.P1.39,1007,983
R1.23.R2.40.R3.57.P1.39,536,530
R1.23.R2.40.R3.86.P1.39,924,913
R1.23.R2.42.R3.67.P1.39,4038,3887
R1.23.R2.45.R3.43.P1.39,423,422
R1.23.R2.48.R3.40.P1.39,2132,2089
R1.23.R2.48.R3.60.P1.40,711,704
R1.23.R2.53.R3.20.P1.39,1771,1727
R1.23.R2.58.R3.17.P1.39,1087,1070
R1.23.R2.60.R3.24.P1.40,708,702
R1.23.R2.63.R3.08.P1.39,809,794
R1.23.R2.67.R3.58.P1.39,809,799
R1.23.R2.74.R3.31.P1.39,665,658
R1.23.R2.80.R3.80.P1.40,1304,1272
R1.23.R2.81.R3.83.P1.40,899,886
R1.23.R2.84.R3.23.P1.40,1192,1174
R1.23.R2.84.R3.52.P1.40,669,660
R1.23.R2.84.R3.61.P1.39,2925,2789
R1.23.R2.94.R3.64.P1.39,2098,2060
R1.23.R2.94.R3.88.P1.40,627,616
R1.24.R2.01.R3.31.P1.40,877,858
R1.24.R2.07.R3.41.P1.39,1348,1325
R1.24.R2.14.R3.40.P1.40,352,351
R1.24.R2.14.R3.94.P1.39,772,754
R1.24.R2.16.R3.33.P1.39,597,591
R1.24.R2.16.R3.76.P1.40,1507,1480
R1.24.R2.18.R3.20.P1.40,526,521
R1.24.R2.30.R3.30.P1.40,666,657
R1.24.R2.32.R3.35.P1.40,1158,1143
R1.24.R2.43.R3.33.P1.39,546,536
R1.24.R2.44.R3.27.P1.39,6038,5639
R1.24.R2.46.R3.45.P1.40,498,491
R1.24.R2.55.R3.21.P1.40,412,411
R1.24.R2.56.R3.67.P1.39,2825,2765
R1.24.R2.57.R3.37.P1.40,589,582
R1.24.R2.57.R3.48.P1.39,5106,4961
R1.24.R2.59.R3.86.P1.40,609,597
R1.24.R2.61.R3.40.P1.40,640,636
R1.24.R2.61.R3.75.P1.39,494,490
R1.24.R2.67.R3.42.P1.39,1829,1782
R1.24.R2.71.R3.50.P1.39,736,727
R1.24.R2.85.R3.70.P1.40,591,583
R1.24.R2.86.R3.94.P1.39,660,656
R1.24.R2.88.R3.23.P1.40,1343,1319
R1.24.R2.90.R3.36.P1.40,805,800
R1.24.R2.92.R3.91.P1.39,805,795
R1.25.R2.01.R3.68.P1.40,358,352
R1.25.R2.11.R3.88.P1.39,872,863
R1.25.R2.12.R3.13.P1.39,1002,990
R1.25.R2.12.R3.15.P1.40,2440,2375
R1.25.R2.12.R3.80.P1.39,878,858
R1.25.R2.15.R3.53.P1.40,729,710
R1.25.R2.15.R3.60.P1.40,1667,1599
R1.25.R2.16.R3.67.P1.39,652,651
R1.25.R2.23.R3.75.P1.40,1074,1057
R1.25.R2.28.R3.07.P1.40,1265,1244
R1.25.R2.36.R3.90.P1.40,1810,1776
R1.25.R2.42.R3.72.P1.40,1534,1483
R1.25.R2.43.R3.52.P1.40,591,588
R1.25.R2.44.R3.80.P1.40,1154,1147
R1.25.R2.47.R3.46.P1.40,483,480
R1.25.R2.49.R3.69.P1.40,612,607
R1.25.R2.53.R3.85.P1.39,1506,1442
R1.25.R2.56.R3.13.P1.40,2061,2018
R1.25.R2.57.R3.27.P1.39,1619,1593
R1.25.R2.58.R3.32.P1.40,772,768
R1.25.R2.62.R3.70.P1.40,865,854
R1.25.R2.65.R3.59.P1.40,562,555
R1.25.R2.68.R3.39.P1.40,564,558
R1.25.R2.78.R3.13.P1.39,2239,2191
R1.25.R2.91.R3.12.P1.40,533,529
R1.25.R2.93.R3.59.P1.39,1277,1252
R1.26.R2.03.R3.07.P1.39,3413,3290
R1.26.R2.08.R3.70.P1.39,543,541
R1.26.R2.11.R3.71.P1.40,3343,3173
R1.26.R2.11.R3.82.P1.40,1751,1723
R1.26.R2.11.R3.86.P1.40,1677,1646
R1.26.R2.12.R3.51.P1.39,742,726
R1.26.R2.15.R3.43.P1.40,1046,1032
R1.26.R2.21.R3.28.P1.40,3035,2926
R1.26.R2.21.R3.52.P1.39,985,967
R1.26.R2.23.R3.62.P1.39,705,701
R1.26.R2.28.R3.31.P1.40,685,671
R1.26.R2.36.R3.30.P1.40,999,985
R1.26.R2.40.R3.43.P1.40,802,790
R1.26.R2.42.R3.77.P1.39,447,443
R1.26.R2.51.R3.74.P1.40,12986,11685
R1.26.R2.55.R3.64.P1.39,1091,1063
R1.26.R2.58.R3.39.P1.40,708,701
R1.26.R2.59.R3.47.P1.39,1068,1038
R1.26.R2.60.R3.12.P1.40,2539,2483
R1.26.R2.64.R3.65.P1.39,828,817
R1.26.R2.69.R3.95.P1.39,1427,1396
R1.26.R2.70.R3.37.P1.39,1865,1829
R1.26.R2.74.R3.15.P1.40,1978,1919
R1.26.R2.75.R3.21.P1.40,598,591
R1.26.R2.81.R3.30.P1.39,981,977
R1.26.R2.87.R3.46.P1.39,6548,6232
R1.26.R2.95.R3.43.P1.40,1239,1226
R1.27.R2.02.R3.94.P1.39,672,662
R1.27.R2.04.R3.07.P1.39,1751,1706
R1.27.R2.04.R3.32.P1.40,678,669
R1.27.R2.04.R3.48.P1.39,841,830
R1.27.R2.05.R3.73.P1.40,667,658
R1.27.R2.14.R3.59.P1.39,555,542
R1.27.R2.15.R3.14.P1.39,2610,2530
R1.27.R2.15.R3.47.P1.39,956,939
R1.27.R2.22.R3.78.P1.40,549,545
R1.27.R2.23.R3.79.P1.39,599,593
R1.27.R2.31.R3.55.P1.39,466,456
R1.27.R2.33.R3.50.P1.40,663,657
R1.27.R2.39.R3.52.P1.40,1072,1063
R1.27.R2.41.R3.54.P1.39,540,534
R1.27.R2.44.R3.12.P1.40,1289,1262
R1.27.R2.48.R3.80.P1.39,564,562
R1.27.R2.58.R3.49.P1.39,1117,1097
R1.27.R2.59.R3.94.P1.39,1820,1747
R1.27.R2.64.R3.20.P1.39,1165,1145
R1.27.R2.67.R3.05.P1.40,4231,4129
R1.27.R2.67.R3.86.P1.39,3358,3204
R1.27.R2.68.R3.61.P1.39,1459,1437
R1.27.R2.72.R3.03.P1.39,575,568
R1.27.R2.76.R3.94.P1.39,1901,1859
R1.27.R2.87.R3.14.P1.39,1590,1534
R1.27.R2.88.R3.84.P1.39,1935,1906
R1.27.R2.89.R3.03.P1.39,1316,1266
R1.28.R2.01.R3.94.P1.39,796,782
R1.28.R2.02.R3.18.P1.40,475,469
R1.28.R2.05.R3.31.P1.39,8166,7705
R1.28.R2.06.R3.33.P1.39,1021,995
R1.28.R2.06.R3.78.P1.39,1161,1147
R1.28.R2.10.R3.39.P1.40,1295,1270
R1.28.R2.12.R3.54.P1.39,4112,3937
R1.28.R2.12.R3.89.P1.39,1101,1085
R1.28.R2.15.R3.01.P1.39,2588,2537
R1.28.R2.15.R3.27.P1.40,620,613
R1.28.R2.19.R3.12.P1.39,1265,1246
R1.28.R2.23.R3.03.P1.39,808,780
R1.28.R2.24.R3.92.P1.40,1820,1771
R1.28.R2.29.R3.89.P1.40,771,765
R1.28.R2.34.R3.16.P1.40,646,642
R1.28.R2.34.R3.91.P1.39,788,775
R1.28.R2.39.R3.52.P1.39,1452,1422
R1.28.R2.46.R3.61.P1.39,2758,2626
R1.28.R2.47.R3.62.P1.40,785,778
R1.28.R2.49.R3.36.P1.40,1014,1001
R1.28.R2.51.R3.77.P1.40,751,745
R1.28.R2.52.R3.54.P1.39,851,843
R1.28.R2.59.R3.23.P1.40,1022,1009
R1.28.R2.59.R3.28.P1.39,1628,1594
R1.28.R2.62.R3.04.P1.39,701,675
R1.28.R2.66.R3.20.P1.39,1143,1108
R1.28.R2.70.R3.06.P1.40,808,798
R1.28.R2.80.R3.35.P1.39,3434,3292
R1.28.R2.85.R3.82.P1.39,595,587
R1.28.R2.86.R3.76.P1.39,2038,2015
R1.28.R2.88.R3.51.P1.39,869,850
R1.28.R2.94.R3.83.P1.39,734,726
R1.28.R2.96.R3.39.P1.39,1776,1730
R1.29.R2.02.R3.16.P1.39,373,372
R1.29.R2.02.R3.60.P1.39,530,526
R1.29.R2.09.R3.33.P1.40,815,804
R1.29.R2.11.R3.67.P1.39,1469,1453
R1.29.R2.15.R3.39.P1.40,2268,2225
R1.29.R2.16.R3.27.P1.40,1655,1598
R1.29.R2.19.R3.35.P1.40,2006,1964
R1.29.R2.19.R3.45.P1.39,1002,991
R1.29.R2.22.R3.43.P1.39,604,602
R1.29.R2.23.R3.84.P1.40,603,599
R1.29.R2.25.R3.30.P1.39,2300,2215
R1.29.R2.26.R3.01.P1.39,772,765
R1.29.R2.48.R3.62.P1.40,1437,1388
R1.29.R2.53.R3.76.P1.40,959,945
R1.29.R2.62.R3.42.P1.40,838,817
R1.29.R2.66.R3.22.P1.40,694,686
R1.29.R2.70.R3.10.P1.39,1865,1831
R1.29.R2.75.R3.57.P1.39,783,779
R1.29.R2.77.R3.22.P1.39,905,894
R1.29.R2.80.R3.44.P1.39,739,730
R1.29.R2.86.R3.43.P1.40,1008,998
R1.29.R2.93.R3.07.P1.40,1236,1219
R1.29.R2.94.R3.06.P1.39,454,453
R1.30.R2.05.R3.17.P1.40,481,475
R1.30.R2.05.R3.69.P1.39,956,940
R1.30.R2.08.R3.67.P1.40,1593,1554
R1.30.R2.08.R3.85.P1.40,4516,4307
R1.30.R2.09.R3.61.P1.39,2139,2091
R1.30.R2.10.R3.21.P1.40,640,637
R1.30.R2.11.R3.28.P1.40,4186,4059
R1.30.R2.12.R3.53.P1.40,2827,2699
R1.30.R2.16.R3.18.P1.39,2000,1975
R1.30.R2.16.R3.29.P1.39,11015,9915
R1.30.R2.20.R3.77.P1.40,605,599
R1.30.R2.23.R3.67.P1.40,1523,1492
R1.30.R2.25.R3.64.P1.40,923,911
R1.30.R2.26.R3.55.P1.40,2303,2257
R1.30.R2.27.R3.41.P1.39,1691,1655
R1.30.R2.28.R3.59.P1.40,1527,1486
R1.30.R2.31.R3.83.P1.40,466,460
R1.30.R2.33.R3.41.P1.39,1004,986
R1.30.R2.34.R3.19.P1.39,1780,1758
R1.30.R2.36.R3.83.P1.40,815,797
R1.30.R2.40.R3.23.P1.40,594,591
R1.30.R2.40.R3.31.P1.39,609,606
R1.30.R2.40.R3.35.P1.39,679,673
R1.30.R2.41.R3.31.P1.40,351,349
R1.30.R2.48.R3.27.P1.40,1355,1330
R1.30.R2.48.R3.51.P1.39,815,792
R1.30.R2.56.R3.19.P1.40,3066,2887
R1.30.R2.57.R3.20.P1.39,1279,1238
R1.30.R2.66.R3.16.P1.39,1315,1282
R1.30.R2.68.R3.76.P1.40,1070,1061
R1.30.R2.68.R3.82.P1.40,2167,2106
R1.30.R2.69.R3.42.P1.39,2750,2656
R1.30.R2.75.R3.53.P1.39,3246,3157
R1.30.R2.78.R3.05.P1.40,1311,1285
R1.30.R2.83.R3.04.P1.39,2455,2360
R1.30.R2.83.R3.45.P1.40,2278,2212
R1.30.R2.84.R3.72.P1.40,1804,1778
R1.30.R2.86.R3.47.P1.39,382,379
R1.30.R2.86.R3.49.P1.39,360,357
R1.30.R2.94.R3.87.P1.39,594,586
R1.30.R2.96.R3.79.P1.39,730,727
R1.31.R2.03.R3.16.P1.39,1108,1091
R1.31.R2.08.R3.77.P1.40,475,472
R1.31.R2.09.R3.73.P1.40,901,883
R1.31.R2.10.R3.57.P1.39,612,606
R1.31.R2.12.R3.94.P1.40,1206,1190
R1.31.R2.31.R3.64.P1.39,1481,1451
R1.31.R2.35.R3.19.P1.40,1749,1707
R1.31.R2.36.R3.83.P1.40,561,554
R1.31.R2.39.R3.02.P1.39,1638,1604
R1.31.R2.43.R3.12.P1.39,1195,1180
R1.31.R2.50.R3.41.P1.39,967,957
R1.31.R2.51.R3.50.P1.40,693,683
R1.31.R2.54.R3.06.P1.39,2850,2794
R1.31.R2.57.R3.86.P1.39,753,738
R1.31.R2.65.R3.23.P1.39,2647,2589
R1.31.R2.66.R3.93.P1.40,878,861
R1.31.R2.70.R3.56.P1.39,879,871
R1.31.R2.72.R3.67.P1.39,530,524
R1.31.R2.78.R3.83.P1.40,665,658
R1.31.R2.85.R3.43.P1.39,736,729
R1.31.R2.85.R3.75.P1.39,1049,1038
R1.31.R2.87.R3.14.P1.39,5002,4787
R1.31.R2.90.R3.26.P1.39,582,571
R1.31.R2.94.R3.04.P1.40,1488,1463
R1.31.R2.96.R3.85.P1.39,956,948
R1.32.R2.03.R3.70.P1.40,945,930
R1.32.R2.06.R3.94.P1.39,1809,1761
R1.32.R2.06.R3.95.P1.39,984,961
R1.32.R2.13.R3.55.P1.39,1117,1102
R1.32.R2.14.R3.28.P1.40,1118,1099
R1.32.R2.18.R3.42.P1.39,712,705
R1.32.R2.21.R3.05.P1.39,671,649
R1.32.R2.31.R3.86.P1.39,915,901
R1.32.R2.37.R3.25.P1.39,691,670
R1.32.R2.43.R3.94.P1.39,473,468
R1.32.R2.46.R3.06.P1.40,808,788
R1.32.R2.46.R3.94.P1.40,823,808
R1.32.R2.57.R3.45.P1.40,1013,993
R1.32.R2.58.R3.45.P1.39,4349,4214
R1.32.R2.60.R3.37.P1.39,827,820
R1.32.R2.61.R3.31.P1.39,2595,2524
R1.32.R2.64.R3.93.P1.40,504,501
R1.32.R2.67.R3.47.P1.39,670,652
R1.32.R2.68.R3.33.P1.39,892,877
R1.32.R2.76.R3.94.P1.40,621,617
R1.32.R2.77.R3.06.P1.39,1752,1719
R1.32.R2.81.R3.62.P1.40,3179,3053
R1.32.R2.85.R3.46.P1.39,1127,1102
R1.32.R2.85.R3.52.P1.40,1127,1113
R1.32.R2.87.R3.29.P1.40,446,446
R1.33.R2.01.R3.23.P1.40,2443,2345
R1.33.R2.01.R3.41.P1.39,606,602
R1.33.R2.05.R3.03.P1.39,594,585
R1.33.R2.09.R3.14.P1.40,842,826
R1.33.R2.13.R3.20.P1.40,575,569
R1.33.R2.14.R3.59.P1.39,464,460
R1.33.R2.14.R3.81.P1.39,999,987
R1.33.R2.16.R3.28.P1.39,1795,1757
R1.33.R2.18.R3.58.P1.40,2538,2434
R1.33.R2.20.R3.71.P1.40,687,683
R1.33.R2.21.R3.74.P1.39,1963,1915
R1.33.R2.22.R3.58.P1.40,1149,1135
R1.33.R2.24.R3.50.P1.39,748,743
R1.33.R2.26.R3.10.P1.40,1930,1866
R1.33.R2.28.R3.48.P1.39,1053,1022
R1.33.R2.33.R3.75.P1.39,954,944
R1.33.R2.34.R3.54.P1.39,805,795
R1.33.R2.36.R3.07.P1.39,1629,1608
R1.33.R2.36.R3.15.P1.39,870,866
R1.33.R2.40.R3.19.P1.40,804,790
R1.33.R2.46.R3.22.P1.40,1513,1498
R1.33.R2.47.R3.13.P1.39,1531,1491
R1.33.R2.51.R3.58.P1.40,1244,1230
R1.33.R2.51.R3.61.P1.40,1385,1368
R1.33.R2.52.R3.03.P1.39,927,912
R1.33.R2.52.R3.68.P1.39,818,809
R1.33.R2.53.R3.28.P1.39,1833,1789
R1.33.R2.56.R3.50.P1.40,589,582
R1.33.R2.82.R3.74.P1.39,705,690
R1.33.R2.86.R3.44.P1.40,651,643
R1.33.R2.89.R3.08.P1.39,752,741
R1.33.R2.91.R3.01.P1.39,2355,2256
R1.33.R2.92.R3.09.P1.40,1784,1756
R1.33.R2.92.R3.94.P1.39,1768,1734
R1.34.R2.06.R3.47.P1.40,579,579
R1.34.R2.12.R3.42.P1.39,2940,2845
R1.34.R2.15.R3.71.P1.39,1864,1806
R1.34.R2.19.R3.45.P1.39,1046,1032
R1.34.R2.25.R3.04.P1.39,3568,3429
R1.34.R2.25.R3.70.P1.40,346,346
R1.34.R2.28.R3.11.P1.40,473,472
R1.34.R2.36.R3.27.P1.39,549,545
R1.34.R2.38.R3.03.P1.39,1174,1150
R1.34.R2.39.R3.92.P1.39,714,711
R1.34.R2.41.R3.42.P1.40,367,365
R1.34.R2.47.R3.78.P1.40,527,524
R1.34.R2.53.R3.48.P1.40,996,984
R1.34.R2.55.R3.88.P1.40,691,679
R1.34.R2.66.R3.69.P1.39,3646,3561
R1.34.R2.68.R3.76.P1.39,2196,2151
R1.34.R2.71.R3.79.P1.40,1356,1337
R1.34.R2.74.R3.07.P1.39,1681,1647
R1.34.R2.78.R3.86.P1.39,1331,1315
R1.34.R2.83.R3.67.P1.39,1084,1061
R1.34.R2.88.R3.72.P1.40,647,640
R1.34.R2.90.R3.30.P1.40,1311,1282
R1.35.R2.01.R3.79.P1.40,635,628
R1.35.R2.02.R3.48.P1.39,1515,1491
R1.35.R2.06.R3.52.P1.40,673,666
R1.35.R2.07.R3.16.P1.40,1348,1325
R1.35.R2.09.R3.87.P1.40,1108,1090
R1.35.R2.15.R3.04.P1.40,669,658
R1.35.R2.16.R3.68.P1.40,744,740
R1.35.R2.17.R3.76.P1.40,1536,1472
R1.35.R2.20.R3.88.P1.40,572,565
R1.35.R2.25.R3.09.P1.39,1237,1197
R1.35.R2.30.R3.51.P1.39,963,948
R1.35.R2.36.R3.76.P1.39,903,892
R1.35.R2.41.R3.02.P1.39,748,741
R1.35.R2.43.R3.17.P1.39,7811,7396
R1.35.R2.46.R3.08.P1.39,598,595
R1.35.R2.47.R3.36.P1.39,8305,7788
R1.35.R2.48.R3.79.P1.40,787,780
R1.35.R2.49.R3.44.P1.40,659,652
R1.35.R2.50.R3.16.P1.39,638,629
R1.35.R2.52.R3.59.P1.40,799,792
R1.35.R2.56.R3.80.P1.40,2012,1960
R1.35.R2.58.R3.06.P1.40,1360,1340
R1.35.R2.59.R3.95.P1.39,1551,1517
R1.35.R2.63.R3.06.P1.40,556,552
R1.35.R2.65.R3.73.P1.39,551,548
R1.35.R2.73.R3.57.P1.39,1130,1113
R1.35.R2.73.R3.93.P1.39,1458,1423
R1.35.R2.87.R3.03.P1.39,972,958
R1.35.R2.89.R3.52.P1.40,1267,1243
R1.36.R2.07.R3.26.P1.39,1793,1758
R1.36.R2.10.R3.96.P1.40,1735,1673
R1.36.R2.11.R3.57.P1.39,645,633
R1.36.R2.17.R3.45.P1.40,1895,1839
R1.36.R2.25.R3.77.P1.40,1271,1245
R1.36.R2.26.R3.64.P1.39,2165,2103
R1.36.R2.27.R3.44.P1.39,2239,2179
R1.36.R2.41.R3.49.P1.39,832,819
R1.36.R2.49.R3.85.P1.40,1114,1100
R1.36.R2.51.R3.11.P1.40,2033,1986
R1.36.R2.52.R3.74.P1.40,2013,1965
R1.36.R2.53.R3.02.P1.40,1105,1094
R1.36.R2.67.R3.32.P1.39,1689,1638
R1.36.R2.67.R3.61.P1.39,887,870
R1.36.R2.76.R3.48.P1.40,768,760
R1.36.R2.77.R3.96.P1.40,708,701
R1.36.R2.81.R3.43.P1.40,622,611
R1.36.R2.88.R3.04.P1.39,1144,1124
R1.36.R2.89.R3.62.P1.39,997,984
R1.37.R2.01.R3.85.P1.39,1149,1137
R1.37.R2.07.R3.44.P1.40,640,634
R1.37.R2.09.R3.06.P1.40,1653,1622
R1.37.R2.12.R3.32.P1.39,1805,1733
R1.37.R2.12.R3.75.P1.39,2586,2534
R1.37.R2.14.R3.32.P1.40,873,864
R1.37.R2.14.R3.39.P1.39,1811,1752
R1.37.R2.16.R3.69.P1.39,1278,1259
R1.37.R2.17.R3.03.P1.40,786,779
R1.37.R2.19.R3.28.P1.40,601,594
R1.37.R2.23.R3.68.P1.40,1760,1726
R1.37.R2.24.R3.05.P1.39,456,449
R1.37.R2.24.R3.60.P1.39,1053,1035
R1.37.R2.25.R3.42.P1.39,1094,1072
R1.37.R2.26.R3.26.P1.40,4304,4072
R1.37.R2.26.R3.50.P1.40,1102,1092
R1.37.R2.28.R3.08.P1.40,698,685
R1.37.R2.29.R3.03.P1.39,502,498
R1.37.R2.30.R3.34.P1.40,1297,1276
R1.37.R2.37.R3.35.P1.39,1422,1378
R1.37.R2.39.R3.05.P1.40,800,790
R1.37.R2.39.R3.23.P1.39,849,838
R1.37.R2.41.R3.48.P1.39,873,856
R1.37.R2.47.R3.89.P1.40,1113,1098
R1.37.R2.48.R3.84.P1.40,670,657
R1.37.R2.49.R3.10.P1.39,1007,987
R1.37.R2.55.R3.64.P1.39,679,667
R1.37.R2.62.R3.87.P1.39,1209,1193
R1.37.R2.78.R3.44.P1.40,1701,1657
R1.37.R2.83.R3.38.P1.39,1441,1404
R1.37.R2.87.R3.10.P1.40,743,734
R1.38.R2.05.R3.65.P1.40,2037,2006
R1.38.R2.05.R3.74.P1.40,1410,1374
R1.38.R2.14.R3.12.P1.39,1269,1255
R1.38.R2.16.R3.02.P1.40,2084,2042
R1.38.R2.18.R3.89.P1.40,659,652
R1.38.R2.22.R3.22.P1.40,4685,4481
R1.38.R2.23.R3.76.P1.39,805,798
R1.38.R2.24.R3.31.P1.39,388,385
R1.38.R2.27.R3.02.P1.39,2436,2363
R1.38.R2.40.R3.50.P1.39,1011,1003
R1.38.R2.51.R3.94.P1.39,872,861
R1.38.R2.55.R3.95.P1.40,690,686
R1.38.R2.56.R3.58.P1.39,2660,2544
R1.38.R2.58.R3.13.P1.40,1123,1107
R1.38.R2.73.R3.47.P1.40,1584,1558
R1.38.R2.77.R3.78.P1.39,558,553
R1.38.R2.79.R3.74.P1.40,609,604
R1.38.R2.79.R3.92.P1.39,584,579
R1.38.R2.80.R3.88.P1.39,2068,2010
R1.38.R2.85.R3.65.P1.40,434,430
R1.38.R2.96.R3.01.P1.40,731,728
R1.39.R2.03.R3.01.P1.39,1601,1573
R1.39.R2.04.R3.23.P1.39,749,735
R1.39.R2.05.R3.82.P1.39,642,639
R1.39.R2.06.R3.11.P1.39,4811,4565
R1.39.R2.10.R3.50.P1.40,1124,1109
R1.39.R2.15.R3.93.P1.40,1002,995
R1.39.R2.16.R3.01.P1.39,849,837
R1.39.R2.17.R3.78.P1.39,3512,3399
R1.39.R2.23.R3.46.P1.39,1473,1436
R1.39.R2.25.R3.13.P1.39,1062,1044
R1.39.R2.34.R3.60.P1.39,792,783
R1.39.R2.37.R3.36.P1.40,1592,1574
R1.39.R2.38.R3.02.P1.40,1570,1552
R1.39.R2.38.R3.45.P1.40,1063,1048
R1.39.R2.38.R3.62.P1.40,794,782
R1.39.R2.42.R3.78.P1.40,1130,1100
R1.39.R2.45.R3.17.P1.40,3389,3180
R1.39.R2.45.R3.42.P1.40,4666,4496
R1.39.R2.45.R3.79.P1.39,1056,1032
R1.39.R2.46.R3.86.P1.39,937,916
R1.39.R2.50.R3.25.P1.39,626,618
R1.39.R2.50.R3.89.P1.39,1441,1419
R1.39.R2.51.R3.03.P1.39,460,455
R1.39.R2.51.R3.56.P1.39,695,687
R1.39.R2.56.R3.61.P1.39,3386,3246
R1.39.R2.57.R3.50.P1.40,603,601
R1.39.R2.65.R3.39.P1.40,3311,3209
R1.39.R2.80.R3.69.P1.39,2219,2164
R1.39.R2.81.R3.67.P1.40,708,702
R1.40.R2.10.R3.77.P1.40,527,525
R1.40.R2.15.R3.17.P1.39,2294,2246
R1.40.R2.16.R3.83.P1.39,732,720
R1.40.R2.18.R3.05.P1.39,781,774
R1.40.R2.19.R3.93.P1.39,1266,1247
R1.40.R2.22.R3.49.P1.40,736,725
R1.40.R2.23.R3.36.P1.40,7293,6866
R1.40.R2.23.R3.75.P1.39,868,851
R1.40.R2.24.R3.19.P1.39,1067,1041
R1.40.R2.24.R3.87.P1.40,725,712
R1.40.R2.32.R3.18.P1.40,2783,2709
R1.40.R2.34.R3.21.P1.39,697,684
R1.40.R2.37.R3.48.P1.39,3399,3275
R1.40.R2.38.R3.94.P1.39,2609,2530
R1.40.R2.45.R3.69.P1.39,1405,1382
R1.40.R2.48.R3.22.P1.40,2574,2511
R1.40.R2.50.R3.13.P1.39,2293,2246
R1.40.R2.53.R3.94.P1.40,1911,1878
R1.40.R2.56.R3.69.P1.40,1570,1540
R1.40.R2.57.R3.71.P1.39,2122,2069
R1.40.R2.58.R3.56.P1.40,1939,1886
R1.40.R2.59.R3.44.P1.39,1458,1434
R1.40.R2.60.R3.53.P1.40,1414,1399
R1.40.R2.66.R3.18.P1.39,2198,2098
R1.40.R2.68.R3.39.P1.39,1048,1032
R1.40.R2.71.R3.54.P1.40,563,558
R1.40.R2.72.R3.69.P1.39,1552,1530
