cell,nCounts,nFeatures
463,598,553
464,390,376
465,1440,1193
466,1215,1021
467,1455,1322
468,1110,989
469,1069,963
470,744,687
471,449,423
472,1089,915
473,2401,2038
474,1148,992
475,457,434
476,1082,1005
477,594,546
478,1196,1076
479,1188,980
480,1716,1365
481,997,883
482,975,928
483,1381,1276
484,687,662
485,992,897
486,909,821
487,1149,1003
488,1073,982
489,555,526
490,1020,923
491,608,553
492,1107,1012
493,819,763
494,500,458
495,2406,2237
496,886,860
497,15957,14711
498,1127,1077
499,2537,2334
500,506,472
501,599,562
502,796,742
503,643,610
504,3402,3161
505,776,738
506,1334,1201
507,1284,1177
508,824,744
509,633,543
510,396,382
511,1247,1157
512,655,619
513,702,636
514,432,411
515,914,818
516,646,589
517,596,572
518,783,716
519,759,690
520,627,589
521,2041,1777
522,1296,874
523,3224,2991
524,382,364
525,572,545
526,8866,8235
527,547,507
528,1216,1115
529,1731,1579
530,767,711
531,617,573
532,817,764
533,696,659
534,7236,6372
535,819,734
536,875,824
537,1670,1423
538,2135,1887
539,1361,1269
540,646,614
541,494,446
542,1248,1180
543,1232,1113
544,440,390
545,511,464
546,377,356
547,893,837
548,414,388
549,1984,1871
550,542,506
551,868,806
552,1183,1025
553,400,373
554,1539,1461
555,776,719
556,878,798
557,657,612
558,757,736
559,2979,2762
560,899,837
561,1283,1113
562,975,885
563,904,819
564,395,383
565,10493,8209
566,1259,701
567,1324,1174
568,694,660
569,521,486
570,2000,1849
571,423,378
572,2948,2296
573,812,745
574,2899,2593
575,449,413
576,377,350
577,688,645
578,495,469
579,617,563
580,898,791
581,537,509
582,1396,1235
583,2391,2089
584,578,554
585,929,796
586,924,849
587,1254,1062
588,1368,1084
589,1998,1727
590,840,771
591,797,746
592,467,438
593,2035,1823
594,683,607
595,946,880
596,1263,1155
597,601,542
598,1853,1571
599,862,767
600,744,688
601,808,735
602,1140,1068
603,489,453
604,1130,1007
605,552,514
606,763,699
607,549,533
608,371,354
609,603,554
610,713,666
611,623,604
