cell,nCounts,nFeatures
"R1.26,R2.23,R3.76,P1.02",2386,2316
"R1.35,R2.49,R3.55,P1.03",2003,1951
"R1.08,R2.07,R3.74,P1.03",675,663
"R1.41,R2.17,R3.22,P1.03",1073,1062
"R1.63,R2.61,R3.48,P1.02",3883,3758
"R1.59,R2.41,R3.14,P1.03",2170,2125
"R1.44,R2.84,R3.15,P1.03",1390,1371
"R1.50,R2.82,R3.30,P1.03",6241,5882
"R1.81,R2.10,R3.11,P1.02",4407,4207
"R1.04,R2.01,R3.14,P1.03",1416,1390
"R1.47,R2.23,R3.31,P1.03",3008,2906
"R1.80,R2.08,R3.02,P1.03",496,493
"R1.45,R2.08,R3.15,P1.03",7833,7228
"R1.47,R2.25,R3.37,P1.03",9333,8564
"R1.30,R2.34,R3.26,P1.03",2686,2589
"R1.26,R2.95,R3.18,P1.03",2758,2702
"R1.43,R2.08,R3.25,P1.03",8691,8010
"R1.23,R2.84,R3.60,P1.02",3708,3578
"R1.77,R2.84,R3.51,P1.03",1802,1773
"R1.01,R2.03,R3.71,P1.03",2201,2157
"R1.27,R2.54,R3.13,P1.03",1068,1053
"R1.19,R2.31,R3.13,P1.03",2722,2646
"R1.82,R2.30,R3.49,P1.02",591,589
"R1.32,R2.07,R3.60,P1.02",2013,1966
"R1.43,R2.33,R3.45,P1.02",1560,1552
"R1.23,R2.70,R3.49,P1.03",2795,2717
"R1.44,R2.01,R3.04,P1.02",9101,8310
"R1.06,R2.19,R3.03,P1.02",12000,10693
"R1.32,R2.17,R3.09,P1.03",4544,4328
"R1.57,R2.12,R3.49,P1.03",2273,2232
"R1.22,R2.32,R3.35,P1.03",2084,2026
"R1.13,R2.38,R3.47,P1.03",3661,3519
"R1.38,R2.58,R3.24,P1.02",5201,4960
"R1.92,R2.44,R3.47,P1.02",1377,1358
"R1.08,R2.81,R3.44,P1.02",2615,2560
"R1.37,R2.54,R3.81,P1.02",2419,2358
"R1.24,R2.36,R3.88,P1.02",3187,3114
"R1.37,R2.84,R3.74,P1.02",2805,2695
"R1.09,R2.74,R3.03,P1.03",3063,2992
"R1.73,R2.56,R3.70,P1.02",917,905
"R1.96,R2.29,R3.70,P1.02",1928,1882
"R1.70,R2.60,R3.10,P1.02",13638,12081
"R1.47,R2.40,R3.36,P1.02",1324,1302
"R1.37,R2.53,R3.17,P1.02",1923,1884
"R1.93,R2.92,R3.56,P1.02",4205,4036
"R1.49,R2.96,R3.89,P1.03",3445,3294
"R1.03,R2.10,R3.84,P1.03",5898,5585
"R1.61,R2.05,R3.23,P1.03",2655,2570
"R1.28,R2.60,R3.61,P1.03",4635,4394
"R1.18,R2.32,R3.61,P1.03",2197,2150
"R1.40,R2.93,R3.03,P1.02",1558,1528
"R1.84,R2.21,R3.84,P1.03",4081,3883
"R1.50,R2.17,R3.09,P1.02",2193,2150
"R1.92,R2.44,R3.14,P1.02",2808,2744
"R1.24,R2.90,R3.95,P1.03",1769,1713
"R1.53,R2.83,R3.01,P1.03",1043,1036
"R1.47,R2.57,R3.74,P1.02",861,853
"R1.34,R2.66,R3.56,P1.02",6253,5811
"R1.36,R2.12,R3.57,P1.02",1807,1772
"R1.55,R2.32,R3.02,P1.03",2231,2168
"R1.04,R2.37,R3.22,P1.02",15604,13346
"R1.69,R2.27,R3.18,P1.03",2183,2114
"R1.45,R2.83,R3.58,P1.03",7907,7235
"R1.68,R2.35,R3.06,P1.03",3470,3327
"R1.11,R2.46,R3.42,P1.02",3520,3389
"R1.54,R2.57,R3.19,P1.02",4629,4418
"R1.49,R2.14,R3.08,P1.02",5012,4778
"R1.57,R2.35,R3.76,P1.02",331,330
"R1.18,R2.29,R3.42,P1.03",9257,8343
"R1.19,R2.26,R3.53,P1.03",10069,9152
"R1.56,R2.18,R3.65,P1.03",1932,1881
"R1.95,R2.32,R3.40,P1.03",3143,3054
"R1.46,R2.35,R3.15,P1.02",4945,4681
"R1.10,R2.16,R3.74,P1.03",3712,3567
"R1.03,R2.41,R3.72,P1.02",1810,1761
"R1.47,R2.64,R3.14,P1.03",4418,4279
"R1.26,R2.22,R3.19,P1.03",2364,2320
"R1.44,R2.48,R3.85,P1.03",2363,2284
"R1.48,R2.37,R3.23,P1.02",2270,2226
"R1.59,R2.23,R3.35,P1.02",1913,1875
"R1.21,R2.44,R3.04,P1.02",1977,1922
"R1.34,R2.20,R3.27,P1.02",3673,3517
"R1.74,R2.04,R3.07,P1.02",3433,3264
"R1.14,R2.33,R3.61,P1.03",1433,1413
"R1.22,R2.87,R3.07,P1.03",2341,2264
"R1.50,R2.44,R3.67,P1.02",3140,3022
"R1.70,R2.81,R3.05,P1.03",2378,2304
"R1.27,R2.44,R3.47,P1.03",3381,3241
"R1.79,R2.56,R3.73,P1.02",2207,2150
"R1.64,R2.56,R3.35,P1.03",3529,3417
"R1.54,R2.35,R3.63,P1.03",479,478
"R1.70,R2.35,R3.48,P1.03",388,387
"R1.79,R2.56,R3.90,P1.03",2339,2287
"R1.19,R2.19,R3.06,P1.02",1143,1132
"R1.09,R2.82,R3.02,P1.02",2068,2029
"R1.17,R2.61,R3.45,P1.02",2528,2435
"R1.02,R2.48,R3.36,P1.03",3264,3201
"R1.30,R2.49,R3.30,P1.03",6711,6282
"R1.19,R2.43,R3.32,P1.03",2143,2101
"R1.06,R2.35,R3.02,P1.03",660,657
"R1.87,R2.37,R3.93,P1.03",2551,2499
"R1.54,R2.18,R3.26,P1.02",13311,11706
"R1.35,R2.29,R3.01,P1.02",3249,3132
"R1.73,R2.68,R3.36,P1.02",3591,3463
"R1.19,R2.21,R3.29,P1.03",4028,3879
"R1.26,R2.07,R3.59,P1.02",11390,10184
"R1.35,R2.90,R3.86,P1.03",2551,2466
"R1.16,R2.15,R3.32,P1.02",4669,4421
"R1.11,R2.15,R3.02,P1.02",2033,1974
"R1.54,R2.17,R3.71,P1.02",2090,2040
"R1.10,R2.70,R3.90,P1.03",2900,2807
"R1.77,R2.23,R3.73,P1.03",239,238
"R1.65,R2.36,R3.45,P1.02",3897,3739
"R1.19,R2.03,R3.20,P1.03",7194,6709
"R1.68,R2.11,R3.66,P1.03",5073,4812
"R1.76,R2.11,R3.14,P1.03",3082,2985
"R1.62,R2.19,R3.25,P1.03",1910,1860
"R1.25,R2.90,R3.24,P1.03",2431,2345
"R1.13,R2.80,R3.47,P1.02",461,457
"R1.79,R2.68,R3.27,P1.03",699,692
"R1.07,R2.43,R3.06,P1.02",2066,2030
"R1.38,R2.48,R3.80,P1.03",2155,2104
"R1.17,R2.46,R3.25,P1.02",4616,4411
"R1.95,R2.37,R3.65,P1.03",2642,2583
"R1.46,R2.62,R3.76,P1.03",2759,2678
"R1.19,R2.71,R3.04,P1.03",6020,5586
"R1.18,R2.41,R3.68,P1.03",4092,3902
"R1.58,R2.11,R3.25,P1.03",3999,3846
"R1.68,R2.84,R3.86,P1.03",3104,2967
"R1.80,R2.03,R3.73,P1.02",2185,2139
"R1.10,R2.47,R3.70,P1.02",1843,1804
"R1.53,R2.16,R3.11,P1.03",7843,7314
"R1.10,R2.47,R3.76,P1.03",2440,2363
"R1.09,R2.59,R3.62,P1.03",8756,7996
"R1.90,R2.93,R3.22,P1.02",2347,2270
"R1.38,R2.59,R3.85,P1.03",3246,3190
"R1.27,R2.66,R3.67,P1.02",3241,3121
"R1.87,R2.50,R3.14,P1.03",2512,2445
"R1.75,R2.19,R3.40,P1.03",1079,1068
"R1.60,R2.63,R3.80,P1.02",2081,2021
"R1.26,R2.43,R3.15,P1.02",5896,5509
"R1.11,R2.82,R3.18,P1.02",3374,3249
"R1.21,R2.31,R3.02,P1.02",11356,10074
"R1.67,R2.09,R3.91,P1.02",6054,5683
"R1.69,R2.20,R3.94,P1.03",3255,3143
"R1.34,R2.18,R3.01,P1.02",2240,2184
"R1.03,R2.13,R3.70,P1.03",2868,2797
"R1.07,R2.66,R3.80,P1.02",8462,7733
"R1.69,R2.09,R3.34,P1.03",3523,3400
"R1.49,R2.78,R3.03,P1.02",3175,3103
"R1.52,R2.54,R3.06,P1.02",1207,1188
"R1.02,R2.41,R3.96,P1.02",3035,2939
"R1.26,R2.38,R3.82,P1.02",1003,988
"R1.03,R2.13,R3.23,P1.03",4221,4059
"R1.26,R2.72,R3.87,P1.03",718,709
"R1.57,R2.45,R3.56,P1.03",2338,2285
"R1.96,R2.13,R3.36,P1.03",7197,6706
"R1.57,R2.34,R3.71,P1.02",2954,2878
"R1.84,R2.31,R3.60,P1.03",7315,6742
"R1.53,R2.03,R3.64,P1.03",2179,2116
"R1.90,R2.45,R3.20,P1.02",1132,1121
"R1.23,R2.44,R3.32,P1.02",1191,1178
"R1.63,R2.81,R3.06,P1.02",860,851
"R1.82,R2.43,R3.03,P1.02",1819,1780
"R1.85,R2.34,R3.62,P1.02",2143,2107
"R1.87,R2.21,R3.71,P1.03",2110,2077
"R1.06,R2.67,R3.13,P1.03",6788,6322
"R1.10,R2.13,R3.16,P1.03",4721,4492
"R1.83,R2.89,R3.28,P1.03",2819,2732
"R1.81,R2.59,R3.42,P1.03",1833,1794
"R1.64,R2.63,R3.05,P1.02",9485,8730
"R1.57,R2.52,R3.34,P1.02",6993,6489
"R1.60,R2.60,R3.12,P1.02",2543,2459
"R1.40,R2.68,R3.94,P1.03",5230,4931
"R1.80,R2.11,R3.12,P1.02",6852,6345
"R1.21,R2.93,R3.50,P1.02",1725,1698
"R1.37,R2.04,R3.05,P1.03",6338,5884
"R1.06,R2.01,R3.61,P1.02",2198,2170
"R1.39,R2.25,R3.34,P1.02",2110,2061
"R1.59,R2.59,R3.44,P1.03",5158,4797
"R1.39,R2.52,R3.52,P1.03",2905,2810
"R1.08,R2.42,R3.71,P1.02",2029,1983
"R1.67,R2.37,R3.39,P1.02",3145,3063
"R1.71,R2.44,R3.19,P1.02",2096,2040
"R1.23,R2.51,R3.55,P1.03",1877,1844
"R1.78,R2.54,R3.22,P1.02",13766,12306
"R1.89,R2.25,R3.92,P1.03",3295,3201
"R1.52,R2.44,R3.68,P1.02",1963,1918
"R1.92,R2.06,R3.87,P1.03",1780,1744
"R1.38,R2.88,R3.19,P1.03",1234,1221
"R1.45,R2.28,R3.42,P1.03",4435,4256
"R1.46,R2.60,R3.39,P1.03",3637,3452
"R1.26,R2.16,R3.03,P1.03",5871,5351
"R1.62,R2.21,R3.28,P1.02",6517,6037
"R1.41,R2.24,R3.65,P1.02",3075,2977
"R1.56,R2.76,R3.46,P1.03",7585,6915
"R1.90,R2.79,R3.91,P1.03",3652,3510
"R1.46,R2.94,R3.39,P1.03",1916,1871
"R1.58,R2.69,R3.25,P1.03",4883,4636
"R1.87,R2.85,R3.14,P1.03",3282,3131
"R1.12,R2.57,R3.18,P1.02",2152,2105
"R1.34,R2.79,R3.03,P1.03",2530,2443
"R1.30,R2.73,R3.05,P1.03",10857,9775
"R1.33,R2.07,R3.16,P1.03",3389,3236
"R1.73,R2.09,R3.29,P1.03",6315,5877
"R1.87,R2.28,R3.87,P1.03",1506,1485
"R1.37,R2.32,R3.58,P1.02",2111,2072
"R1.16,R2.72,R3.12,P1.03",2038,1971
"R1.23,R2.82,R3.74,P1.03",2339,2253
"R1.33,R2.48,R3.16,P1.02",2062,2008
"R1.45,R2.13,R3.45,P1.03",2078,2010
"R1.92,R2.79,R3.32,P1.03",2172,2105
"R1.53,R2.85,R3.58,P1.03",4710,4529
"R1.37,R2.76,R3.85,P1.03",2645,2549
"R1.12,R2.69,R3.45,P1.02",4671,4464
"R1.52,R2.07,R3.19,P1.02",831,827
"R1.36,R2.74,R3.39,P1.03",2120,2069
"R1.22,R2.55,R3.25,P1.03",1124,1113
"R1.39,R2.27,R3.59,P1.03",2872,2769
"R1.28,R2.81,R3.90,P1.02",1762,1733
"R1.54,R2.68,R3.12,P1.03",1764,1739
"R1.26,R2.74,R3.68,P1.02",6341,6020
"R1.73,R2.67,R3.60,P1.02",1678,1645
"R1.31,R2.59,R3.20,P1.03",3825,3677
"R1.39,R2.11,R3.15,P1.02",2264,2225
"R1.45,R2.69,R3.91,P1.02",1638,1607
"R1.58,R2.96,R3.81,P1.02",821,812
"R1.83,R2.06,R3.12,P1.03",2349,2273
"R1.91,R2.19,R3.08,P1.02",2436,2347
"R1.07,R2.30,R3.11,P1.03",4463,4250
"R1.49,R2.57,R3.59,P1.03",3135,3047
"R1.47,R2.39,R3.04,P1.02",2078,2018
"R1.75,R2.58,R3.22,P1.03",3166,3065
"R1.71,R2.68,R3.25,P1.03",6754,6247
"R1.31,R2.28,R3.45,P1.03",5693,5378
"R1.88,R2.92,R3.54,P1.02",1373,1349
"R1.67,R2.16,R3.55,P1.03",2223,2171
"R1.73,R2.73,R3.76,P1.03",5189,4884
"R1.21,R2.34,R3.44,P1.02",7221,6691
"R1.12,R2.58,R3.18,P1.03",1487,1460
"R1.21,R2.08,R3.08,P1.03",6531,6136
"R1.67,R2.41,R3.39,P1.03",3608,3498
"R1.74,R2.73,R3.03,P1.02",1895,1864
"R1.91,R2.91,R3.14,P1.02",1847,1811
"R1.42,R2.01,R3.16,P1.03",3067,2945
"R1.81,R2.16,R3.33,P1.02",8310,7656
"R1.06,R2.15,R3.28,P1.03",3856,3573
"R1.17,R2.80,R3.76,P1.02",762,755
"R1.49,R2.73,R3.42,P1.03",1797,1738
"R1.11,R2.24,R3.84,P1.03",7412,6806
"R1.16,R2.51,R3.81,P1.03",7059,6483
"R1.31,R2.25,R3.45,P1.02",13887,12155
"R1.70,R2.23,R3.84,P1.02",635,631
"R1.56,R2.26,R3.08,P1.02",814,808
"R1.32,R2.15,R3.67,P1.02",2786,2687
"R1.60,R2.79,R3.52,P1.03",4129,3967
"R1.92,R2.40,R3.51,P1.03",2419,2349
"R1.58,R2.54,R3.01,P1.02",2319,2280
"R1.28,R2.59,R3.17,P1.02",2488,2419
"R1.27,R2.65,R3.54,P1.03",1386,1366
"R1.74,R2.07,R3.28,P1.03",2527,2460
"R1.12,R2.47,R3.15,P1.02",289,286
"R1.03,R2.80,R3.22,P1.02",1298,1286
"R1.28,R2.58,R3.18,P1.03",4608,4352
"R1.59,R2.15,R3.41,P1.02",1169,1160
"R1.02,R2.91,R3.85,P1.02",1769,1734
"R1.86,R2.13,R3.08,P1.02",3023,2948
"R1.82,R2.63,R3.30,P1.03",344,343
"R1.59,R2.04,R3.06,P1.03",655,648
"R1.04,R2.77,R3.83,P1.02",3755,3585
"R1.35,R2.13,R3.41,P1.02",4640,4452
"R1.51,R2.36,R3.20,P1.02",5716,5412
"R1.17,R2.67,R3.73,P1.02",2608,2526
"R1.41,R2.48,R3.94,P1.02",4865,4659
"R1.01,R2.67,R3.08,P1.03",2230,2163
"R1.84,R2.38,R3.56,P1.02",1894,1851
"R1.11,R2.96,R3.19,P1.02",1048,1044
"R1.95,R2.21,R3.59,P1.02",6772,6409
"R1.30,R2.33,R3.39,P1.03",2560,2479
"R1.26,R2.53,R3.01,P1.03",3596,3363
"R1.62,R2.20,R3.56,P1.03",3886,3746
"R1.81,R2.32,R3.78,P1.03",2802,2715
"R1.14,R2.67,R3.30,P1.03",1388,1372
"R1.42,R2.87,R3.91,P1.03",1092,1083
"R1.27,R2.28,R3.72,P1.02",2385,2327
"R1.47,R2.24,R3.85,P1.03",2041,1997
"R1.87,R2.06,R3.25,P1.03",7454,6827
"R1.30,R2.91,R3.30,P1.03",1775,1738
"R1.66,R2.70,R3.62,P1.02",1889,1855
"R1.62,R2.44,R3.44,P1.02",2303,2256
"R1.33,R2.33,R3.30,P1.03",2503,2428
"R1.36,R2.39,R3.36,P1.03",2927,2804
"R1.50,R2.51,R3.56,P1.02",2805,2732
"R1.54,R2.72,R3.75,P1.02",2834,2748
"R1.53,R2.09,R3.36,P1.03",2928,2833
"R1.61,R2.02,R3.52,P1.03",1792,1757
"R1.12,R2.25,R3.01,P1.03",1057,1052
"R1.74,R2.29,R3.27,P1.02",2158,2110
"R1.30,R2.06,R3.30,P1.02",10778,9666
"R1.66,R2.03,R3.43,P1.02",1326,1308
"R1.37,R2.19,R3.16,P1.02",2859,2762
"R1.56,R2.66,R3.13,P1.02",13008,11518
"R1.93,R2.84,R3.15,P1.03",2989,2894
"R1.33,R2.41,R3.40,P1.02",5048,4776
"R1.70,R2.71,R3.22,P1.02",2092,2051
"R1.03,R2.09,R3.89,P1.02",874,863
"R1.28,R2.74,R3.60,P1.02",3011,2896
"R1.44,R2.91,R3.40,P1.03",2959,2835
"R1.25,R2.57,R3.36,P1.03",1867,1826
"R1.86,R2.42,R3.77,P1.02",3906,3787
"R1.43,R2.43,R3.04,P1.03",9612,8724
"R1.21,R2.61,R3.45,P1.03",5603,5390
"R1.35,R2.06,R3.87,P1.03",3794,3671
"R1.49,R2.53,R3.11,P1.02",3763,3619
"R1.24,R2.56,R3.12,P1.03",4904,4656
"R1.37,R2.17,R3.31,P1.03",9783,8722
"R1.57,R2.30,R3.59,P1.02",2904,2808
"R1.64,R2.56,R3.46,P1.02",4959,4717
"R1.61,R2.09,R3.50,P1.03",13242,11479
"R1.15,R2.13,R3.89,P1.03",4844,4592
"R1.43,R2.55,R3.47,P1.03",5397,5173
"R1.30,R2.11,R3.61,P1.02",2665,2595
"R1.28,R2.06,R3.88,P1.03",2285,2228
"R1.86,R2.63,R3.61,P1.03",3302,3198
"R1.73,R2.27,R3.13,P1.03",694,687
"R1.28,R2.09,R3.51,P1.03",1971,1903
"R1.45,R2.44,R3.32,P1.03",3311,3201
"R1.02,R2.46,R3.28,P1.02",2099,2039
"R1.31,R2.03,R3.16,P1.03",8440,7660
"R1.19,R2.71,R3.10,P1.03",1494,1475
"R1.10,R2.58,R3.28,P1.02",2041,1997
"R1.76,R2.30,R3.60,P1.03",2066,2025
"R1.49,R2.70,R3.15,P1.03",3124,3001
"R1.58,R2.56,R3.27,P1.03",2712,2609
"R1.50,R2.36,R3.88,P1.02",3866,3658
"R1.32,R2.10,R3.29,P1.03",2408,2334
"R1.48,R2.34,R3.78,P1.02",1002,988
"R1.22,R2.50,R3.18,P1.03",6703,6160
"R1.76,R2.44,R3.30,P1.03",2078,2021
"R1.72,R2.45,R3.31,P1.02",2608,2516
"R1.38,R2.38,R3.26,P1.03",3747,3604
"R1.27,R2.14,R3.02,P1.03",4672,4411
"R1.32,R2.45,R3.10,P1.03",1856,1831
"R1.89,R2.62,R3.56,P1.03",2235,2179
"R1.53,R2.25,R3.02,P1.03",12481,11064
"R1.25,R2.03,R3.12,P1.03",2412,2326
"R1.31,R2.38,R3.32,P1.03",4726,4494
"R1.13,R2.59,R3.27,P1.03",2867,2800
"R1.66,R2.60,R3.27,P1.03",1996,1963
"R1.77,R2.71,R3.81,P1.03",2585,2519
"R1.87,R2.41,R3.84,P1.02",5456,5154
"R1.48,R2.86,R3.03,P1.03",603,599
"R1.20,R2.67,R3.16,P1.03",2237,2188
"R1.42,R2.94,R3.42,P1.02",3912,3741
"R1.36,R2.19,R3.80,P1.03",1611,1594
"R1.68,R2.49,R3.42,P1.03",4654,4412
"R1.90,R2.33,R3.20,P1.03",2455,2409
"R1.85,R2.05,R3.31,P1.02",1217,1202
"R1.20,R2.16,R3.44,P1.03",5091,4802
"R1.19,R2.31,R3.18,P1.02",6251,5823
"R1.45,R2.48,R3.07,P1.02",2498,2438
"R1.43,R2.37,R3.29,P1.02",4805,4564
"R1.03,R2.34,R3.42,P1.03",1112,1100
"R1.13,R2.53,R3.32,P1.03",6057,5735
"R1.77,R2.02,R3.04,P1.03",2114,2050
"R1.12,R2.47,R3.59,P1.02",5025,4831
"R1.13,R2.67,R3.39,P1.03",4110,3927
"R1.45,R2.91,R3.10,P1.03",5321,4987
"R1.01,R2.26,R3.87,P1.03",1906,1861
"R1.54,R2.43,R3.57,P1.03",7902,7287
"R1.76,R2.27,R3.79,P1.03",1857,1819
"R1.53,R2.36,R3.32,P1.02",2050,2008
"R1.78,R2.13,R3.13,P1.02",341,340
"R1.12,R2.44,R3.34,P1.03",1482,1470
"R1.11,R2.15,R3.14,P1.03",7917,7301
"R1.39,R2.61,R3.05,P1.02",1800,1768
"R1.67,R2.46,R3.51,P1.03",1958,1908
"R1.11,R2.16,R3.13,P1.03",1210,1198
"R1.14,R2.08,R3.29,P1.03",2583,2504
"R1.56,R2.15,R3.54,P1.03",987,973
"R1.07,R2.12,R3.50,P1.02",2183,2123
"R1.01,R2.11,R3.05,P1.03",3650,3549
"R1.13,R2.12,R3.23,P1.02",11751,10536
"R1.48,R2.03,R3.39,P1.02",1170,1158
"R1.64,R2.22,R3.64,P1.02",4039,3833
"R1.73,R2.17,R3.33,P1.02",8824,8032
"R1.19,R2.60,R3.93,P1.03",2389,2299
"R1.32,R2.08,R3.44,P1.03",7463,6900
"R1.77,R2.39,R3.88,P1.03",2245,2185
"R1.89,R2.50,R3.28,P1.03",2437,2366
"R1.02,R2.51,R3.36,P1.02",11004,9835
"R1.05,R2.88,R3.62,P1.02",6213,5850
"R1.09,R2.40,R3.45,P1.02",2600,2534
"R1.38,R2.77,R3.11,P1.02",5919,5555
"R1.67,R2.14,R3.57,P1.02",1803,1764
"R1.35,R2.47,R3.52,P1.03",1788,1751
"R1.39,R2.76,R3.05,P1.03",4345,4151
"R1.13,R2.10,R3.31,P1.03",6016,5617
"R1.71,R2.03,R3.36,P1.02",7167,6626
"R1.05,R2.67,R3.57,P1.03",1150,1144
"R1.50,R2.53,R3.52,P1.03",4312,4158
"R1.79,R2.46,R3.01,P1.02",2831,2750
"R1.46,R2.02,R3.33,P1.03",3473,3342
"R1.03,R2.23,R3.49,P1.02",7951,7306
"R1.01,R2.56,R3.82,P1.03",1949,1921
"R1.52,R2.51,R3.17,P1.03",3453,3322
"R1.41,R2.63,R3.60,P1.02",1929,1892
"R1.01,R2.27,R3.07,P1.03",2035,1997
"R1.12,R2.17,R3.15,P1.02",3385,3242
"R1.66,R2.76,R3.65,P1.02",4293,4074
"R1.65,R2.14,R3.77,P1.03",3223,3109
"R1.62,R2.51,R3.12,P1.02",3569,3398
"R1.12,R2.70,R3.71,P1.03",2760,2670
"R1.93,R2.66,R3.32,P1.02",3227,3115
"R1.59,R2.82,R3.08,P1.02",1974,1936
"R1.51,R2.33,R3.03,P1.03",15775,13619
"R1.79,R2.76,R3.39,P1.03",3818,3689
"R1.48,R2.54,R3.32,P1.03",2647,2592
"R1.57,R2.84,R3.29,P1.02",4565,4376
"R1.37,R2.70,R3.22,P1.02",3029,2939
"R1.24,R2.28,R3.20,P1.03",1877,1847
"R1.77,R2.29,R3.73,P1.02",1158,1145
"R1.28,R2.44,R3.32,P1.03",4021,3872
"R1.64,R2.78,R3.44,P1.03",10131,9105
"R1.53,R2.71,R3.75,P1.03",2259,2203
"R1.15,R2.44,R3.83,P1.02",2166,2129
"R1.85,R2.74,R3.83,P1.03",2017,1965
"R1.28,R2.67,R3.53,P1.02",1714,1693
"R1.19,R2.33,R3.35,P1.02",7910,7369
"R1.93,R2.59,R3.34,P1.03",1105,1096
"R1.22,R2.74,R3.14,P1.02",2680,2623
"R1.25,R2.70,R3.86,P1.03",2308,2245
"R1.36,R2.08,R3.93,P1.02",2212,2160
"R1.81,R2.22,R3.49,P1.03",2990,2910
"R1.72,R2.21,R3.41,P1.03",3939,3747
"R1.62,R2.38,R3.81,P1.03",2670,2576
"R1.90,R2.47,R3.62,P1.03",912,910
"R1.57,R2.44,R3.34,P1.03",5354,5038
"R1.36,R2.22,R3.26,P1.03",11895,10487
"R1.07,R2.79,R3.33,P1.03",336,334
"R1.49,R2.37,R3.56,P1.02",7413,6860
"R1.66,R2.63,R3.38,P1.03",2069,2033
"R1.18,R2.12,R3.56,P1.03",399,395
"R1.20,R2.06,R3.10,P1.03",903,898
"R1.37,R2.24,R3.19,P1.03",2045,1984
"R1.06,R2.82,R3.32,P1.03",2906,2856
"R1.35,R2.22,R3.49,P1.02",1507,1489
"R1.71,R2.13,R3.07,P1.03",683,677
"R1.22,R2.01,R3.88,P1.02",1497,1487
"R1.05,R2.17,R3.71,P1.02",5340,5049
"R1.28,R2.35,R3.05,P1.02",211,207
"R1.16,R2.83,R3.23,P1.03",1799,1753
"R1.23,R2.26,R3.10,P1.03",3039,2909
"R1.84,R2.32,R3.01,P1.02",5047,4806
"R1.40,R2.95,R3.05,P1.02",1403,1388
"R1.90,R2.72,R3.17,P1.03",1951,1896
"R1.07,R2.14,R3.80,P1.03",2603,2539
"R1.84,R2.66,R3.17,P1.03",5940,5543
"R1.13,R2.10,R3.18,P1.03",2458,2411
"R1.48,R2.88,R3.38,P1.03",1111,1100
"R1.76,R2.43,R3.15,P1.02",3180,3086
"R1.24,R2.04,R3.40,P1.03",1964,1926
"R1.45,R2.61,R3.15,P1.03",1474,1452
"R1.28,R2.56,R3.57,P1.02",1363,1351
"R1.84,R2.35,R3.21,P1.02",3020,2924
"R1.54,R2.37,R3.76,P1.03",3367,3229
"R1.49,R2.65,R3.85,P1.03",2171,2143
"R1.74,R2.03,R3.76,P1.02",3438,3286
"R1.89,R2.21,R3.22,P1.02",3205,3108
"R1.18,R2.31,R3.14,P1.03",4369,4193
"R1.17,R2.80,R3.56,P1.03",1875,1837
"R1.31,R2.23,R3.10,P1.03",3162,3038
"R1.29,R2.89,R3.56,P1.03",1843,1808
"R1.59,R2.04,R3.50,P1.02",2176,2114
"R1.92,R2.38,R3.10,P1.02",3313,3221
"R1.77,R2.11,R3.64,P1.02",3597,3461
"R1.43,R2.19,R3.30,P1.03",3729,3625
"R1.08,R2.45,R3.47,P1.02",1502,1478
"R1.27,R2.85,R3.86,P1.03",3370,3266
"R1.73,R2.74,R3.64,P1.03",14573,12690
"R1.19,R2.34,R3.48,P1.03",1594,1571
"R1.45,R2.64,R3.13,P1.02",1576,1556
"R1.53,R2.85,R3.95,P1.02",757,746
"R1.90,R2.15,R3.81,P1.02",3224,3102
"R1.83,R2.39,R3.94,P1.02",1632,1615
"R1.89,R2.68,R3.58,P1.02",4687,4450
"R1.55,R2.72,R3.45,P1.03",2475,2388
"R1.87,R2.33,R3.22,P1.03",2726,2651
"R1.03,R2.76,R3.15,P1.03",2091,2048
"R1.42,R2.51,R3.13,P1.02",7220,6677
"R1.43,R2.42,R3.72,P1.02",657,653
"R1.37,R2.58,R3.71,P1.03",1897,1879
"R1.38,R2.92,R3.23,P1.03",4835,4618
"R1.87,R2.48,R3.58,P1.02",3458,3322
"R1.38,R2.66,R3.31,P1.03",6651,6199
"R1.81,R2.22,R3.44,P1.03",7918,7281
"R1.59,R2.47,R3.02,P1.03",371,371
"R1.28,R2.77,R3.11,P1.03",1734,1703
"R1.61,R2.29,R3.30,P1.03",1959,1929
"R1.61,R2.42,R3.09,P1.02",1571,1550
"R1.86,R2.10,R3.18,P1.03",2399,2317
"R1.03,R2.20,R3.35,P1.02",1321,1300
"R1.79,R2.94,R3.14,P1.02",2848,2759
"R1.28,R2.31,R3.51,P1.03",3032,2937
"R1.58,R2.83,R3.08,P1.02",1797,1761
"R1.58,R2.38,R3.35,P1.03",7378,6810
"R1.02,R2.91,R3.92,P1.03",5695,5369
"R1.50,R2.23,R3.68,P1.03",3616,3472
"R1.74,R2.26,R3.60,P1.02",5407,5040
"R1.94,R2.85,R3.03,P1.02",2539,2462
"R1.46,R2.42,R3.68,P1.02",6848,6337
"R1.62,R2.58,R3.60,P1.03",1948,1892
"R1.39,R2.58,R3.44,P1.02",12954,11332
"R1.35,R2.66,R3.29,P1.03",2204,2138
"R1.35,R2.51,R3.80,P1.03",2961,2850
"R1.64,R2.45,R3.48,P1.03",3484,3366
"R1.26,R2.85,R3.16,P1.03",3227,3111
"R1.28,R2.44,R3.18,P1.03",5444,5187
"R1.70,R2.07,R3.23,P1.02",1590,1573
"R1.21,R2.23,R3.30,P1.03",3855,3647
