cell,nCounts,nFeatures
1710,1913,1037
1711,3494,1583
1712,5448,2502
1713,2313,1303
1714,2275,1307
1715,3186,1594
1716,2105,1168
1717,9665,4004
1718,1770,1096
1719,2035,1143
1720,2434,1303
1721,2948,1431
1722,974,590
1723,8470,3110
1724,2889,1406
1725,1740,1012
1726,1676,902
1727,2544,1394
1728,2092,1142
1729,1582,886
1730,3958,1632
1731,3720,1807
1732,2339,1281
1733,2010,1112
1734,1374,736
1735,1461,846
1736,1756,866
1737,5112,2527
1738,1594,1048
1739,4896,2356
1740,1534,923
1741,4509,2137
1742,1584,860
1743,2901,1271
1744,977,623
1745,1631,878
1746,953,594
1747,2601,1443
1748,4327,2116
1749,1655,1005
1750,2647,1435
1751,2089,904
1752,3155,1523
1753,2735,1292
1754,1648,1001
1755,2509,1413
1756,1734,1062
1757,2669,1538
1758,1372,835
1759,1409,912
1760,3383,1676
1761,1985,1240
1762,1412,959
1763,4374,2132
1764,2035,1212
1765,1670,954
1766,1339,802
1767,2052,906
1768,6115,3190
1769,1775,1164
1770,2383,1508
1771,678,519
1772,1590,1060
1773,3900,1883
1774,3569,1965
1775,1774,1177
1776,3177,1922
1777,3480,1908
1778,3629,1793
1779,3299,1786
1780,4210,2104
1781,1774,1008
1782,6121,2753
1783,3035,1626
1784,2366,1219
1785,3342,1504
1786,4760,2546
1787,3031,1361
1788,3699,1848
1789,1828,1021
1790,916,575
1791,1991,1139
1792,2035,1191
1793,5049,2359
1794,2826,1210
1795,5211,2533
1796,5467,2538
1797,1464,885
1798,5320,2128
1799,1792,1004
1800,5666,2544
1801,1464,875
1802,5763,2653
1803,1390,822
1804,2931,1216
1805,1008,594
1806,1838,1037
1807,1600,950
1808,1243,757
1809,5111,2454
1810,3085,1502
1811,5142,2506
1812,2120,1225
1813,5245,1987
1814,807,515
1815,3454,1317
1816,4095,2183
1817,2932,1662
1818,2663,1385
1819,1667,1035
1820,3840,1841
1821,1200,616
1822,1537,924
1823,7665,3773
1824,3445,1754
1825,1884,1074
1826,2499,1403
1827,1559,908
1828,1641,1023
1829,1846,1161
1830,1305,807
1831,1867,1086
1832,5124,2374
1833,1512,905
1834,3428,1434
1835,1683,1050
1836,2033,1030
1837,879,444
1838,1870,1015
1839,2541,1388
1840,3746,1763
1841,1232,814
1842,2924,1609
1843,1395,864
1844,1544,1003
1845,1837,1173
1846,836,594
1847,4288,2109
1848,1684,1007
1849,1685,1125
1850,2288,1371
1851,2316,1491
1852,2201,1331
1853,1541,1004
1854,2728,1521
1855,1220,884
1856,1513,893
1857,5192,2595
1858,2428,1570
1859,3754,2090
1860,1930,1330
1861,2614,1538
1862,2063,1199
1863,2537,1513
1864,2322,1461
1865,2405,1661
1866,1061,672
1867,980,695
1868,2055,1211
1869,4223,1577
1870,2070,1146
1871,4234,2084
1872,1381,802
1873,1646,970
1874,2354,1324
1875,7624,2817
1876,1971,1102
1877,1820,1068
1878,1777,1004
1879,1079,666
1880,960,599
1881,4493,2048
1882,1096,700
1883,2162,1194
1884,2357,1266
1885,5421,2341
1886,4204,2025
1887,1219,723
1888,4350,2092
1889,3493,1635
1890,5030,2363
1891,2217,1240
1892,4051,1755
1893,975,595
1894,2461,1298
1895,1062,622
1896,1907,1074
1897,2048,863
1898,1719,986
1899,2138,1268
1900,1359,790
1901,1074,663
1902,1517,950
1903,3100,1683
1904,1789,869
1905,920,549
1906,1377,788
1907,1258,804
1908,2032,1288
1909,4299,2085
1910,2877,1557
1911,1945,1209
1912,1609,960
1913,722,392
1914,1410,813
1915,2646,1476
1916,2075,1211
1917,4361,2275
1918,1329,712
1919,2172,1211
1920,3328,1614
1921,1714,978
1922,2221,1164
1923,1067,722
1924,942,556
1925,1508,993
1926,1563,840
1927,2439,1322
1928,1448,905
1929,1556,960
1930,2309,1476
1931,2952,1564
1932,1089,761
1933,632,470
1934,1935,1195
1935,1436,950
1936,1678,851
1937,839,551
1938,1361,852
1939,1547,1028
1940,3065,1715
1941,3401,1708
1942,2237,1267
1943,3422,1881
1944,3146,1663
1945,1507,843
1946,1753,1050
1947,1101,659
1948,6002,2761
1949,2899,1241
1950,2985,1676
1951,2437,1309
1952,2213,1227
1953,2130,1160
1954,4332,2189
1955,2152,1155
1956,1347,842
1957,1658,888
1958,2500,1360
1959,3888,1960
1960,2474,1278
1961,1056,618
1962,1272,705
1963,1355,850
1964,2392,1365
1965,911,583
1966,2654,1444
1967,3749,1716
1968,1765,1080
1969,5321,2317
1970,2046,1242
1971,2335,690
1972,2876,1474
1973,1567,853
1974,3335,1616
1975,4593,2275
1976,1891,1039
1977,2341,1231
1978,1437,827
1979,3079,1578
1980,4221,2029
1981,3054,1589
1982,5765,2641
1983,1170,688
1984,936,567
1985,1235,696
1986,4838,2202
1987,3950,2043
1988,3333,1680
1989,1682,843
1990,2942,1428
1991,1770,937
1992,4441,1665
1993,5060,2032
1994,1172,667
1995,5384,2043
1996,2710,1376
1997,8980,3558
1998,3673,1798
1999,4869,1895
2000,4874,2397
2001,5634,2438
2002,2891,1344
2003,2692,1340
2004,1161,653
2005,3599,1792
2006,4723,1930
2007,10051,3705
2008,7083,2994
2009,1763,944
2010,2731,1423
2011,3249,1597
2012,3368,1630
2013,10689,4438
2014,13178,4468
2015,2087,1151
2016,1135,369
2017,3777,1813
2018,3574,1694
2019,1820,792
2020,4521,2270
2021,2949,1486
2022,6297,2591
2023,1451,611
2024,2901,1486
2025,2296,1261
2026,1401,847
2027,1137,620
2028,2506,1273
2029,1512,894
2030,1583,881
2031,1064,615
2032,1733,883
2033,1877,1043
2034,8564,2370
2035,3455,1600
2036,2284,1151
2037,4703,2274
2038,1438,861
2039,3154,1633
2040,2960,1331
2041,2729,1392
2042,1705,969
2043,2957,1604
2044,972,581
2045,3735,1827
2046,1798,1026
2047,855,566
2048,3758,1477
2049,3688,1776
2050,1441,759
2051,4564,2287
2052,7411,3300
2053,6166,2857
2054,3412,1761
2055,1958,1148
2056,2140,1296
2057,6524,2197
2058,1598,941
2059,2623,1469
2060,1862,1029
2061,2133,993
2062,5021,2467
2063,2663,1460
2064,6806,3210
2065,1836,1128
2066,3839,1896
2067,3858,2143
2068,4901,2394
2069,1988,1202
2070,1009,619
2071,6271,2772
2072,6580,3104
2073,3306,1702
2074,2226,1152
2075,1950,1054
2076,2813,1764
2077,1416,826
2078,634,433
2079,5682,2784
2080,2328,1232
2081,3580,1977
2082,1199,743
2083,5889,2561
2084,2643,1487
2085,982,580
2086,3764,1960
2087,1214,770
2088,1801,877
2089,5353,2463
2090,1897,1100
2091,1517,835
2092,2193,1274
2093,1923,1055
2094,2697,1397
2095,3854,1621
2096,8726,3655
2097,2390,1052
2098,1808,975
2099,1782,1022
2100,2598,1594
2101,4869,2238
2102,1532,979
2103,2670,1376
2104,6974,3140
2105,2162,1067
2106,2027,1128
2107,1772,1037
2108,1340,654
2109,2693,1516
2110,590,439
2111,1641,1008
2112,4635,2297
2113,2837,1413
2114,2194,1178
2115,6232,2721
2116,2244,1219
2117,3334,1329
2118,1691,980
2119,1685,983
2120,1786,871
2121,2409,1390
2122,2286,1414
2123,1912,941
2124,5928,2616
2125,901,565
2126,2976,1583
2127,4487,2249
2128,8803,3544
2129,3062,1537
2130,2466,1254
2131,2284,1180
2132,2949,1571
2133,1134,733
2134,2406,1222
2135,2842,1641
2136,2990,1613
2137,2561,1298
2138,1353,836
2139,3395,1885
2140,1438,849
2141,7670,3083
2142,982,621
2143,10557,4001
2144,1523,947
2145,13283,4513
2146,1839,975
2147,1563,773
2148,9014,3158
2149,2247,1106
2150,1643,941
2151,3858,1806
2152,1663,984
2153,1863,989
2154,7902,3495
2155,2745,1467
2156,4990,2508
2157,3962,1969
2158,13822,5931
2159,4166,1962
2160,3783,1922
2161,1877,1198
2162,2301,967
2163,5314,2465
2164,4138,1898
2165,7080,3183
2166,1600,926
2167,2564,1394
2168,2449,1363
2169,1129,663
2170,3721,1895
2171,2334,1315
2172,2572,1348
2173,5596,2299
2174,2030,1129
2175,1463,874
2176,927,656
2177,1801,1087
2178,7280,3312
2179,875,508
2180,4055,1878
2181,1178,750
2182,4506,2213
2183,2032,1181
2184,1594,953
2185,4755,2609
2186,1260,817
2187,2416,1478
2188,946,587
2189,588,423
2190,1026,629
2191,2509,1373
2192,3416,1601
2193,3826,2092
2194,2914,1477
2195,3014,1600
2196,2516,1299
2197,1544,884
2198,1123,687
2199,5719,2794
2200,5871,2627
2201,5458,2701
2202,1812,1055
2203,1041,596
2204,10722,4138
2205,3458,1651
2206,1619,814
2207,5276,2427
2208,2439,1158
2209,3373,1697
2210,3288,1816
2211,3596,1707
2212,2224,1137
2213,4446,2248
2214,1657,846
2215,727,433
2216,2642,1452
2217,2451,1363
2218,10197,3790
2219,2030,1140
2220,1843,1072
2221,2540,1269
2222,818,532
2223,6248,2476
2224,2817,1561
2225,2423,1361
2226,2338,1338
2227,3718,1843
2228,3687,1900
2229,3022,1671
2230,2673,1396
2231,3287,1618
2232,5415,2212
2233,6222,2809
2234,7834,2996
2235,5282,2336
2236,2441,1255
2237,4168,2031
2238,5484,2480
2239,1496,865
2240,5349,1760
2241,6272,2411
2242,711,452
2243,2638,1369
2244,5363,2710
2245,694,467
2246,5462,2607
2247,3853,1943
2248,2909,1133
2249,2170,1204
2250,5092,2376
2251,2510,1403
2252,1601,950
2253,1146,583
2254,5456,2446
2255,1738,1039
2256,8116,3425
2257,1901,1136
2258,2771,1524
2259,3333,1792
2260,1978,1134
2261,4434,2244
2262,8150,3452
2263,3723,1924
2264,3427,1861
2265,3937,1855
2266,1050,623
2267,3261,1650
2268,1723,799
2269,6231,2824
2270,786,441
2271,4939,2659
2272,8515,3553
2273,1554,887
2274,7147,3010
2275,1661,604
2276,5163,2319
2277,1942,1102
2278,3880,1902
2279,1610,954
2280,1248,755
2281,1084,705
2282,1819,1060
2283,2358,1439
2284,1964,1128
2285,11417,4023
2286,849,601
2287,761,465
2288,2640,1467
2289,4177,2267
2290,2905,1396
2291,3432,1838
2292,2873,1564
2293,4125,2109
2294,2796,1443
2295,1111,737
2296,1885,1129
2297,5491,2476
2298,1127,758
2299,1653,998
2300,1653,964
2301,2376,1186
2302,1390,728
2303,5151,2318
2304,1902,1155
2305,1505,955
2306,6289,2366
2307,1817,1026
2308,2897,1592
2309,3032,1770
2310,2289,1162
2311,7213,3183
2312,6452,2972
2313,2641,1471
2314,2590,1414
2315,3484,1690
2316,7740,3200
2317,4501,2005
2318,3058,1497
2319,2538,1400
2320,2469,1205
2321,8203,3522
2322,4146,1995
2323,749,493
2324,1751,751
2325,4041,2058
2326,2009,1177
2327,2537,1342
2328,3546,1906
2329,1385,752
2330,2849,1487
2331,5380,2171
2332,7247,2964
2333,4463,2155
2334,578,341
2335,3756,2001
2336,3576,1745
2337,3520,1800
2338,5862,2517
2339,2033,1178
2340,1772,1040
2341,6012,1949
2342,3740,1841
2343,9415,3636
2344,10558,4129
2345,6996,3678
2346,3786,1933
2347,1496,903
2348,2093,1193
2349,1977,1117
2350,4085,2007
2351,1856,1034
2352,2613,1356
2353,4277,1911
2354,2818,1244
2355,3336,1729
2356,5273,2431
2357,2610,1449
2358,5745,1654
2359,3446,1746
2360,3808,1649
2361,6259,2721
2362,2394,1320
2363,4217,1888
2364,5328,2516
2365,4624,1965
2366,2141,1243
2367,2389,1310
2368,4451,2199
2369,2431,1368
2370,3663,1858
2371,619,406
2372,5172,2736
2373,10376,4093
2374,6266,2675
2375,3165,1563
2376,1865,1014
2377,2347,1336
2378,2762,1482
2379,5566,2622
2380,3173,1817
2381,4457,2272
2382,3395,1569
2383,5332,2408
2384,2385,1342
2385,6671,3024
2386,3960,2085
2387,4883,2540
2388,2066,1260
2389,3519,2051
2390,4136,2194
2391,3535,1852
2392,2015,1128
2393,5377,2517
2394,3707,1763
2395,3169,1569
2396,3547,1681
2397,1599,964
2398,2513,1374
2399,6990,3071
2400,3265,1764
2401,1204,822
2402,5576,2458
2403,3205,1688
2404,4882,2468
2405,2209,1205
2406,1943,1051
2407,4402,2105
2408,8274,3244
2409,4505,2195
2410,4390,2123
2411,3128,1628
2412,1855,1091
2413,6926,2861
2414,2414,1340
2415,5875,2916
2416,2537,1311
2417,6757,2572
2418,4513,2186
2419,4129,2077
2420,2138,1234
2421,936,632
2422,3349,1637
2423,2716,1369
2424,4262,2120
2425,1129,675
2426,5255,2373
2427,2663,1373
2428,1567,990
2429,1728,1073
2430,1251,704
2431,675,451
2432,3578,1843
2433,15996,4343
2434,1172,705
2435,5013,2085
2436,3481,1741
2437,2833,1479
2438,3737,1761
2439,4616,2186
2440,1799,1044
2441,2566,1354
2442,2192,1334
2443,2648,1258
2444,2222,1147
2445,6760,3118
2446,1887,812
2447,5683,2639
2448,3497,1752
2449,7468,3479
2450,2165,1196
2451,2263,1147
2452,4854,2140
2453,1609,946
2454,6121,2616
2455,2954,1560
2456,3916,1893
2457,5067,2276
2458,3588,1701
2459,7203,3484
2460,2636,1315
2461,1419,828
2462,1988,1133
2463,2194,1185
2464,2567,1386
2465,3025,1729
2466,2027,1157
2467,2491,1348
2468,1065,651
2469,1024,654
2470,2616,1139
2471,4966,2131
2472,2133,1192
2473,1470,896
2474,2003,982
2475,4785,2149
2476,1268,785
2477,2669,1285
2478,3878,2040
2479,1106,732
2480,1349,808
2481,2198,1238
2482,1609,919
2483,1169,716
2484,2907,1405
2485,4684,2326
2486,3653,1616
2487,810,517
2488,3026,1552
2489,1654,943
2490,3183,1732
2491,3554,1793
2492,3308,1715
2493,1739,930
2494,6967,2996
2495,790,472
2496,1164,638
2497,6312,2731
2498,4952,2218
2499,1222,737
2500,823,583
2501,1056,643
2502,1116,545
2503,2733,1611
2504,2659,1499
2505,2060,1190
2506,1142,727
2507,4467,2445
2508,4159,2089
2509,880,573
2510,1818,995
2511,8183,3023
2512,2070,1099
2513,2310,1241
2514,3819,1706
2515,1678,856
2516,1987,1058
2517,5492,2545
2518,4608,2189
2519,3289,1625
2520,3672,1701
2521,4241,2285
2522,3149,1515
2523,4622,2208
2524,1851,1101
2525,2028,866
2526,4207,1983
2527,985,565
2528,2062,1164
2529,1755,972
2530,3507,1638
2531,4878,2295
2532,3116,1460
2533,2665,1432
2534,2327,1184
2535,4484,2136
2536,3216,1588
2537,2389,1244
2538,1336,708
2539,1500,879
2540,1964,1075
2541,5351,2519
2542,6146,2729
2543,2485,1467
2544,5097,2405
2545,4879,1933
2546,5985,2973
2547,3416,1756
2548,3887,1955
2549,1474,882
2550,1028,595
2551,2478,1256
2552,6866,2772
2553,1555,952
2554,1399,851
2555,1559,953
2556,1400,849
2557,2586,1520
2558,1000,682
2559,1726,843
2560,1518,958
2561,1635,559
2562,2547,1447
2563,2336,1311
2564,1300,777
2565,3089,1505
2566,7295,3209
2567,2358,1452
2568,974,657
2569,4700,2404
2570,1221,504
2571,3214,1718
2572,1744,935
2573,1516,946
2574,3701,1851
2575,5346,2768
2576,1034,654
2577,1462,863
2578,951,617
2579,1646,960
2580,730,512
2581,1966,976
2582,3989,2050
2583,4923,2505
2584,1267,794
2585,2362,1098
2586,1562,908
2587,4236,1908
2588,3154,1590
2589,3078,1558
2590,9628,3675
2591,2109,1274
2592,3567,1695
2593,8324,3116
2594,2800,1436
2595,1125,668
2596,3409,1496
2597,3991,2017
2598,2969,1276
2599,665,419
2600,2491,1394
2601,1225,767
2602,2188,1201
2603,2146,1267
2604,2512,1416
2605,3354,1554
2606,4465,2048
2607,3932,1834
2608,2901,1582
2609,936,541
2610,1911,1194
2611,5737,2757
2612,2154,1227
2613,6628,3028
2614,3235,1843
2615,2270,1252
2616,5511,2817
2617,2684,1432
2618,2523,1319
2619,2118,1224
2620,631,423
2621,1281,828
2622,2992,1792
2623,1899,1207
2624,954,616
2625,6260,2853
2626,5479,2724
2627,2243,1310
2628,3088,1598
2629,2411,1267
2630,5892,2284
2631,2017,1139
2632,2009,1118
2633,4265,1873
2634,5692,2165
2635,4248,1891
2636,2463,1273
2637,2248,1152
2638,2418,1379
2639,8992,3318
2640,3774,1795
2641,4116,2047
2642,793,317
2643,3775,1871
2644,1934,1069
2645,3171,1523
2646,1808,1002
2647,3243,1798
2648,9136,3419
2649,1413,823
2650,1055,624
2651,3210,1667
2652,1542,845
2653,836,503
2654,4068,1997
2655,3561,1486
2656,2438,1326
2657,5088,2312
2658,7115,3235
2659,2908,1565
2660,1858,1090
2661,1326,807
2662,1765,1031
2663,1936,1123
2664,1556,774
2665,7351,3642
2666,2370,1267
2667,2745,1494
2668,2077,1024
2669,2405,1063
2670,1238,696
2671,1170,750
2672,3882,1988
2673,6302,2894
2674,1729,993
2675,1986,1015
2676,5354,1988
2677,5028,2339
2678,2497,1212
2679,2092,1165
2680,1565,945
2681,1535,582
2682,3285,1866
2683,3867,1954
2684,7873,3309
2685,3371,1726
2686,1857,1060
2687,4786,2299
2688,1592,976
2689,6710,2886
2690,4473,2242
2691,2986,1739
2692,1701,1044
2693,544,383
2694,2133,1202
2695,1352,750
2696,1894,1098
2697,10543,3864
2698,2081,1116
2699,2902,1578
2700,2690,1417
2701,2146,1034
2702,2055,1214
2703,3092,1629
2704,2018,1041
2705,5046,2388
2706,3425,1713
2707,7608,2786
2708,1898,1109
2709,2740,1405
2710,4910,2153
2711,9516,3923
2712,1600,868
2713,2497,1384
2714,3519,1826
2715,4690,2334
2716,4605,2188
2717,9661,3820
2718,3810,1803
2719,1455,822
2720,3542,1738
2721,1359,860
2722,1497,791
2723,2024,965
2724,1606,921
2725,2378,1267
2726,3153,1627
2727,2228,945
2728,1966,1229
2729,3400,1779
2730,9181,3681
2731,3670,2001
2732,3254,1705
2733,6130,2623
2734,1079,755
2735,2070,1177
2736,12885,4062
2737,2192,1221
2738,1840,1132
2739,3838,2087
2740,3464,1833
2741,1814,944
2742,2458,1367
2743,5754,2670
2744,1283,721
2745,2958,1229
2746,1100,749
2747,1710,978
2748,2808,1505
2749,14468,5846
2750,4794,2153
2751,1789,1011
2752,2302,1265
2753,5284,2178
2754,1566,917
2755,2560,1252
2756,6150,2685
2757,4242,2180
2758,2552,1402
2759,2227,1269
2760,4722,2279
2761,5182,2607
2762,2815,1605
2763,1533,898
2764,4344,2166
2765,1085,582
2766,7164,2824
2767,2377,1280
2768,1917,1113
2769,6011,2769
2770,4230,2166
2771,3758,1947
2772,3627,1807
2773,834,477
2774,3472,1777
2775,1448,937
2776,1728,992
2777,2506,1426
2778,4590,1880
2779,1681,1057
2780,8455,3191
2781,1891,1085
2782,2476,1427
2783,2823,1582
2784,3117,1328
2785,6065,2463
2786,1420,808
2787,3233,1729
2788,3927,2037
2789,3554,1771
2790,2722,1496
2791,5602,1971
2792,1643,1026
2793,3932,1909
2794,1550,899
2795,3547,1812
2796,1712,1055
2797,1193,766
2798,3516,1782
2799,1001,630
2800,2305,1385
2801,3604,1789
2802,710,465
2803,7061,3146
2804,562,382
2805,5134,2450
2806,5535,2472
2807,3082,1637
2808,2051,1175
2809,2476,1384
2810,6832,3122
2811,2274,1312
2812,7130,2543
2813,5378,2406
2814,4265,2063
2815,6607,2486
2816,4465,2315
2817,5040,2366
2818,1122,683
2819,2957,1563
2820,2113,1255
2821,3743,2051
2822,3334,1782
2823,1412,913
2824,4024,2082
2825,1421,815
2826,4188,2130
2827,1373,859
2828,3772,1862
2829,957,560
2830,4402,1970
2831,4135,1940
2832,3012,1700
2833,1420,749
2834,546,387
2835,2085,1095
2836,4292,2137
2837,3154,1671
2838,3558,1953
2839,1394,891
2840,2650,1430
2841,2134,1130
2842,3260,1793
2843,2653,1463
2844,894,553
2845,1241,841
2846,3265,1902
2847,1832,1086
2848,3729,1959
2849,2633,1498
2850,2282,1329
2851,1284,799
2852,699,476
2853,3263,1858
2854,1381,812
2855,3040,1671
2856,4631,2157
2857,4299,1937
2858,1616,897
2859,3589,1762
2860,1528,992
2861,3184,1665
2862,2938,1651
2863,1773,1183
2864,6602,2995
2865,2600,1492
2866,3506,1792
2867,1676,1096
2868,6840,2997
2869,1619,884
2870,4273,1866
2871,1748,1018
2872,3070,1658
2873,1083,631
2874,3912,1986
2875,1781,1044
2876,2887,1471
2877,3285,1699
2878,1395,834
2879,1853,1046
2880,1278,824
2881,1538,848
2882,1578,985
2883,1276,695
2884,1487,917
2885,2039,1226
2886,2067,1202
2887,2830,1348
2888,1644,973
2889,2258,1265
2890,4145,2053
2891,2325,1313
2892,6833,2933
2893,4806,2306
2894,1132,607
2895,1194,728
2896,5561,2119
2897,2312,1313
2898,3236,1856
2899,7030,3086
2900,1591,966
2901,2043,1197
2902,1686,771
2903,789,486
2904,1859,1092
2905,2316,1147
2906,1384,797
2907,771,513
2908,1776,967
2909,1684,815
2910,1459,859
2911,6019,2243
2912,4114,2091
2913,5691,2200
2914,8307,3621
2915,1036,674
2916,2647,1384
2917,1777,1053
2918,2344,1062
2919,2453,1390
2920,2588,1321
2921,2615,1560
2922,4236,2285
2923,2490,1238
2924,1854,1068
2925,2530,1368
2926,3610,1843
2927,2187,1019
2928,3410,1911
2929,1460,883
2930,1401,813
2931,1679,1017
2932,1078,651
2933,3614,1833
2934,4661,2272
2935,2373,1133
2936,1282,789
2937,3482,1646
2938,5985,2621
2939,2290,1272
2940,2686,1476
2941,3213,1811
2942,2977,1530
2943,2434,1377
2944,4491,2188
2945,6867,3012
2946,1560,1001
2947,1893,969
2948,3133,1670
2949,2984,1703
2950,5389,2456
2951,778,489
2952,881,591
2953,1415,852
2954,5132,2499
2955,1950,1193
2956,3618,1851
2957,6652,3121
2958,2457,1329
2959,2410,1243
2960,1359,746
2961,3011,1560
2962,3376,1987
2963,1769,952
2964,1970,959
2965,1915,1091
2966,1175,797
2967,6340,2757
2968,3778,1932
2969,2326,1282
2970,2386,1381
2971,2761,1494
2972,6514,2808
2973,6250,2259
2974,1401,527
2975,2397,1237
2976,4668,2207
2977,5042,2046
2978,3086,1531
2979,2145,1223
2980,4091,2091
2981,1452,838
2982,3614,1706
2983,1536,926
2984,2246,1238
2985,2012,1134
2986,5486,2727
2987,3757,1622
2988,1502,926
2989,995,609
2990,1892,1170
2991,1219,692
2992,4558,2523
2993,1376,853
2994,2546,1407
2995,719,481
2996,3124,1599
2997,1075,634
2998,991,571
2999,3452,1803
3000,3203,1783
3001,5358,2489
3002,4192,2045
3003,1855,1156
3004,678,434
3005,1874,1029
3006,2408,1306
3007,1412,741
3008,1487,806
3009,3436,1876
3010,7498,2780
3011,6811,3232
3012,6308,2764
3013,3614,1869
3014,2149,1227
3015,1444,881
3016,3360,1739
3017,3069,1636
3018,1690,1035
3019,976,632
3020,2937,1691
3021,1791,999
3022,1682,978
3023,1857,1079
3024,2391,1332
3025,1067,684
3026,2273,1380
3027,3963,1811
3028,2336,1352
3029,5593,2656
3030,5646,2562
3031,1912,824
3032,4151,2107
3033,2215,1215
3034,2954,1479
3035,4656,2407
3036,4154,2026
3037,1060,709
3038,4638,2444
3039,2261,1246
3040,2944,1623
3041,1918,1096
3042,1056,719
3043,2805,1342
3044,1245,790
3045,2069,1350
3046,2197,1055
3047,3337,1726
3048,1416,871
3049,1206,717
3050,1721,1113
3051,6202,2849
3052,1858,1196
3053,2343,1370
3054,3862,1802
3055,3734,1904
3056,717,509
3057,3231,1899
3058,7558,3214
3059,3465,1816
3060,5870,2927
3061,3572,1586
3062,1336,862
3063,5122,2589
3064,667,464
3065,1689,938
3066,1739,1051
3067,2909,1524
3068,1922,1162
3069,2668,1461
3070,2028,1222
3071,2083,1161
3072,7368,3133
3073,3273,1497
3074,3903,2039
3075,2965,1587
3076,2395,1388
3077,1509,924
3078,2845,1506
3079,439,325
3080,1560,977
3081,1662,987
3082,831,560
3083,5310,2228
3084,1689,1028
3085,5180,2314
3086,3315,1689
3087,1387,768
3088,1889,894
3089,1187,765
3090,1359,850
3091,1376,863
3092,1379,792
3093,4976,2372
3094,1608,1053
3095,3312,1798
3096,2460,1494
3097,2510,1445
3098,666,441
3099,4871,2281
3100,3286,1692
3101,684,460
3102,3945,1799
3103,3683,1930
3104,915,431
3105,3523,2044
3106,5870,2850
3107,2553,1540
3108,2750,1638
3109,2097,1259
3110,1830,1009
3111,6563,3122
3112,873,543
3113,2861,1639
3114,5402,2719
3115,2570,1502
3116,1918,1069
3117,1769,1106
3118,4262,2096
3119,2947,1653
3120,793,481
3121,1429,807
3122,1064,569
3123,3192,1780
3124,1260,812
3125,2525,1359
3126,5307,2380
3127,1376,815
3128,848,565
3129,2530,1384
3130,611,395
3131,2339,1379
3132,1418,817
3133,3306,1589
3134,2201,1226
3135,1398,804
3136,1336,771
3137,1277,761
3138,766,476
3139,1310,772
3140,1195,715
3141,2978,1460
3142,3634,1887
3143,1444,876
3144,1566,588
3145,2943,1548
3146,1755,1025
3147,2659,1433
3148,780,481
3149,937,556
3150,1384,817
3151,1194,613
3152,1849,1058
3153,5575,2813
3154,2943,1528
3155,1772,1111
3156,2703,1499
3157,4177,2081
3158,2977,1557
3159,1908,1205
3160,6923,2741
3161,1407,665
3162,1394,800
3163,2043,1148
3164,1441,795
3165,3142,1472
3166,3194,1728
3167,4573,2296
3168,4739,2238
3169,1040,605
3170,9543,3538
3171,5040,2306
3172,2170,1074
3173,1827,1060
3174,3101,1633
3175,4524,2198
3176,3069,1468
3177,3120,1642
3178,1574,949
3179,4745,2169
3180,2035,1233
3181,851,587
3182,1603,900
3183,877,574
3184,1595,847
3185,2142,1139
3186,4509,2252
3187,4317,2106
3188,1051,618
3189,2157,1239
3190,1782,1012
3191,4771,2530
3192,7578,2769
3193,2604,1314
3194,1686,957
3195,1267,619
3196,4776,2030
3197,3694,1871
3198,3134,1419
3199,3235,1692
3200,4130,1949
3201,1311,828
3202,2124,1173
3203,4801,2262
3204,1561,936
3205,818,495
3206,2403,1192
3207,4465,2288
3208,1044,517
3209,1422,883
3210,5563,2585
3211,3674,1983
3212,2886,1577
3213,763,521
3214,2210,1289
3215,1379,779
3216,1486,821
3217,2584,1516
3218,3043,1594
3219,2660,1343
3220,863,584
3221,2489,1430
3222,3018,1639
3223,3051,1803
3224,3372,1976
3225,2506,1338
3226,2920,1640
3227,1082,728
3228,1216,794
3229,2739,1396
3230,1588,990
3231,1553,1022
3232,1991,1176
3233,1736,1128
3234,1515,943
3235,2856,1447
3236,4525,1959
3237,1577,959
3238,1573,832
3239,1317,854
3240,1029,705
3241,2203,1048
3242,1368,813
3243,1652,1041
3244,1416,955
3245,1378,887
3246,1631,983
3247,2850,1670
3248,1357,854
3249,2260,1140
3250,2547,1473
3251,2185,1299
3252,2258,1301
3253,2708,1627
3254,1819,1136
3255,2670,1375
3256,1556,979
3257,2132,1302
3258,1817,1089
3259,2430,1481
3260,1734,1161
3261,8380,3719
3262,4708,2203
3263,2291,1330
3264,2656,1524
3265,2476,1442
3266,776,512
3267,765,435
3268,3007,1606
3269,1717,1017
3270,5432,2577
3271,1043,699
3272,1340,820
3273,1483,806
3274,2667,1525
3275,928,623
3276,2590,1573
3277,2083,1153
3278,1093,719
3279,2289,1303
3280,1410,886
3281,942,555
3282,4541,2007
3283,3452,1889
3284,1998,1228
3285,4318,2165
3286,2826,1463
3287,1289,701
3288,2187,1211
3289,6506,2785
3290,1773,1050
3291,3005,1579
3292,5029,2531
3293,5449,2428
3294,2367,1282
3295,4207,2015
3296,8270,3140
3297,3909,2040
3298,3790,2007
3299,1573,885
3300,3472,1756
3301,2194,1258
3302,1316,647
3303,2283,1357
3304,2881,1755
3305,1538,1008
3306,4000,2162
3307,1885,1159
3308,984,671
3309,2908,1392
3310,2400,1548
3311,3009,1649
3312,2875,1652
3313,2455,1565
3314,2434,1397
3315,2969,1731
3316,2424,1458
3317,4084,2232
3318,1748,940
3319,1389,892
3320,1889,1236
3321,1044,742
3322,2691,1732
3323,3408,1905
