cell,nCounts,nFeatures
738,833,634
739,306,267
740,666,471
741,426,302
742,542,437
743,702,516
744,536,433
745,1388,1056
746,241,178
747,322,292
748,848,571
749,710,541
750,471,352
751,1416,1091
752,668,459
753,494,391
754,891,682
755,828,637
756,1088,821
757,367,258
758,871,639
759,683,567
760,688,547
761,1165,874
762,442,370
763,475,398
764,270,220
765,377,327
766,1402,1114
767,503,397
768,617,506
769,299,196
770,744,623
771,659,514
772,332,249
773,653,498
774,673,515
775,362,244
776,408,342
777,228,173
778,600,391
779,365,310
780,375,290
781,386,310
782,549,438
783,1160,989
784,897,585
785,712,625
786,1083,777
787,352,274
788,637,472
789,351,258
790,414,350
791,368,299
792,369,316
793,787,586
794,1668,1254
795,253,183
796,478,379
797,540,443
798,311,245
799,1091,834
800,473,370
801,807,663
802,539,455
803,638,544
804,572,481
805,776,681
806,565,477
807,351,271
808,358,303
809,641,480
810,671,472
811,376,318
812,428,323
813,614,492
814,893,670
815,313,246
816,800,632
817,345,215
818,888,582
819,272,224
820,924,753
821,565,456
822,544,378
823,566,440
824,651,505
825,496,398
826,409,321
827,512,428
828,1709,1250
829,917,699
830,456,314
831,724,551
832,647,500
833,612,478
834,338,282
835,511,398
836,450,363
837,632,497
838,324,261
839,699,529
840,385,318
841,286,226
842,851,688
843,686,566
844,817,619
845,1215,885
846,1177,898
847,664,464
848,1073,829
849,245,215
850,324,251
851,370,277
852,331,251
853,1245,889
854,667,520
855,737,566
856,1933,1379
857,685,490
858,456,370
859,1218,917
860,409,326
861,2594,1643
862,1298,977
863,327,266
864,844,559
865,641,514
866,464,355
867,1185,913
868,1779,1262
869,597,365
870,514,417
871,310,269
872,911,747
873,1003,740
874,417,328
875,606,471
876,478,377
877,537,444
878,464,343
879,727,582
880,279,233
881,429,367
882,257,209
883,385,301
884,425,324
885,250,198
886,328,256
887,267,225
888,545,425
889,213,188
890,989,706
891,594,456
892,365,276
893,671,514
894,418,325
895,826,667
896,531,428
897,2019,1409
898,406,292
899,673,521
900,364,291
901,512,391
902,364,289
903,351,224
904,725,562
905,976,739
906,626,497
907,531,390
908,565,421
909,1317,1017
910,564,452
911,936,705
912,389,303
913,365,291
914,232,195
915,764,615
916,1154,907
917,680,536
918,1951,1416
919,593,466
920,658,529
921,434,335
922,943,726
923,635,481
924,1012,810
925,370,255
926,401,303
927,600,489
928,472,365
929,475,355
930,708,441
931,274,186
932,558,441
933,710,583
934,956,759
935,1117,822
936,1003,779
937,457,323
938,412,339
939,698,508
940,4284,2921
941,479,374
942,461,394
943,545,418
944,633,528
945,504,409
946,568,448
947,609,429
948,334,274
949,439,372
950,642,498
951,382,300
952,1034,838
953,949,678
954,1129,855
955,1137,881
956,833,656
957,502,373
958,483,407
959,1816,1360
960,1527,1146
961,519,361
962,234,210
963,755,498
964,518,397
965,517,325
966,471,378
967,640,509
968,888,704
