cell,nCounts,nFeatures
"R1.40,R2.53,R3.71,P1.40",2263,1448
"R1.40,R2.55,R3.26,P1.44",2712,1801
"R1.40,R2.62,R3.36,P1.44",1910,1437
"R1.40,R2.63,R3.08,P1.43",1791,1311
"R1.40,R2.63,R3.15,P1.45",1602,1231
"R1.40,R2.63,R3.25,P1.44",1209,922
"R1.40,R2.63,R3.64,P1.44",3329,2193
"R1.40,R2.64,R3.11,P1.40",1696,1224
"R1.40,R2.66,R3.81,P1.43",3796,2319
"R1.40,R2.67,R3.29,P1.42",2902,1928
"R1.40,R2.68,R3.61,P1.44",888,759
"R1.40,R2.70,R3.94,P1.40",1095,867
"R1.40,R2.73,R3.46,P1.39",1446,1072
"R1.40,R2.76,R3.43,P1.42",949,738
"R1.40,R2.80,R3.01,P1.39",1485,1109
"R1.40,R2.80,R3.93,P1.40",215,197
"R1.40,R2.83,R3.13,P1.41",642,560
"R1.40,R2.86,R3.14,P1.40",1320,957
"R1.40,R2.86,R3.64,P1.39",2025,1453
"R1.40,R2.86,R3.79,P1.39",1099,874
"R1.40,R2.87,R3.60,P1.42",919,706
"R1.40,R2.90,R3.90,P1.44",1547,1198
"R1.40,R2.91,R3.21,P1.43",1193,879
"R1.40,R2.92,R3.68,P1.44",1262,984
"R1.40,R2.94,R3.45,P1.40",2481,1660
"R1.41,R2.02,R3.34,P1.42",3296,1941
"R1.41,R2.02,R3.64,P1.44",2167,1532
"R1.41,R2.02,R3.91,P1.43",866,747
"R1.41,R2.03,R3.74,P1.39",550,486
"R1.41,R2.05,R3.39,P1.40",1051,807
"R1.41,R2.09,R3.14,P1.39",712,607
"R1.41,R2.09,R3.17,P1.43",2903,1910
"R1.41,R2.09,R3.24,P1.42",3207,2117
"R1.41,R2.09,R3.45,P1.45",297,251
"R1.41,R2.13,R3.25,P1.41",1896,1364
"R1.41,R2.13,R3.51,P1.42",1955,1392
"R1.41,R2.16,R3.52,P1.44",2663,1687
"R1.41,R2.22,R3.14,P1.43",4077,2450
"R1.41,R2.23,R3.06,P1.41",2193,1542
"R1.41,R2.23,R3.67,P1.45",1877,1368
"R1.41,R2.24,R3.17,P1.43",1635,1125
"R1.41,R2.24,R3.58,P1.45",1394,1019
"R1.41,R2.27,R3.33,P1.44",4383,2635
"R1.41,R2.29,R3.58,P1.39",3952,2380
"R1.41,R2.31,R3.76,P1.40",1112,935
"R1.41,R2.32,R3.35,P1.42",3909,2324
"R1.41,R2.33,R3.25,P1.39",2077,1491
"R1.41,R2.34,R3.10,P1.41",1665,1242
"R1.41,R2.34,R3.38,P1.40",1100,893
"R1.41,R2.34,R3.61,P1.43",669,560
"R1.41,R2.35,R3.10,P1.41",3712,2223
"R1.41,R2.36,R3.41,P1.42",5618,2884
"R1.41,R2.37,R3.18,P1.43",3075,1983
"R1.41,R2.38,R3.02,P1.40",1658,1209
"R1.41,R2.38,R3.46,P1.42",10266,4285
"R1.41,R2.40,R3.56,P1.45",888,697
"R1.41,R2.41,R3.05,P1.41",1322,1012
"R1.41,R2.41,R3.92,P1.42",3039,1833
"R1.41,R2.43,R3.09,P1.42",2449,1624
"R1.41,R2.44,R3.28,P1.42",1707,1279
"R1.41,R2.45,R3.12,P1.39",639,540
"R1.41,R2.45,R3.61,P1.44",2530,1763
"R1.41,R2.47,R3.19,P1.45",2412,1616
"R1.41,R2.47,R3.43,P1.42",2258,1470
"R1.41,R2.48,R3.07,P1.45",1466,1134
"R1.41,R2.48,R3.61,P1.44",929,787
"R1.41,R2.48,R3.81,P1.43",3270,2037
"R1.41,R2.49,R3.25,P1.40",559,462
"R1.41,R2.52,R3.82,P1.39",1590,1152
"R1.41,R2.53,R3.03,P1.44",1953,1407
"R1.41,R2.54,R3.14,P1.42",1548,1161
"R1.41,R2.54,R3.17,P1.44",3259,2073
"R1.41,R2.55,R3.20,P1.44",9930,4238
"R1.41,R2.55,R3.44,P1.41",1398,1096
"R1.41,R2.56,R3.33,P1.42",1023,775
"R1.41,R2.56,R3.33,P1.44",2144,1549
"R1.41,R2.57,R3.37,P1.40",1687,1214
"R1.41,R2.59,R3.13,P1.40",1149,877
"R1.41,R2.59,R3.18,P1.45",2110,1550
"R1.41,R2.60,R3.42,P1.45",3712,2285
"R1.41,R2.62,R3.11,P1.43",1919,1378
"R1.41,R2.62,R3.28,P1.42",1733,1295
"R1.41,R2.65,R3.29,P1.39",2939,1850
"R1.41,R2.67,R3.92,P1.39",1605,1205
"R1.41,R2.70,R3.79,P1.41",1081,860
"R1.41,R2.71,R3.13,P1.41",332,283
"R1.41,R2.73,R3.42,P1.41",1390,1080
"R1.41,R2.76,R3.25,P1.40",5662,3003
"R1.41,R2.76,R3.64,P1.42",2934,1917
"R1.41,R2.76,R3.82,P1.40",1204,829
"R1.41,R2.76,R3.90,P1.44",2286,1562
"R1.41,R2.78,R3.96,P1.42",2007,1358
"R1.41,R2.79,R3.06,P1.40",1044,836
"R1.41,R2.79,R3.50,P1.39",1283,941
"R1.41,R2.79,R3.83,P1.41",1208,943
"R1.41,R2.80,R3.41,P1.39",1658,1224
"R1.41,R2.82,R3.85,P1.41",1532,1158
"R1.41,R2.84,R3.23,P1.44",1776,1401
"R1.41,R2.84,R3.91,P1.40",836,710
"R1.41,R2.85,R3.80,P1.39",627,460
"R1.41,R2.86,R3.32,P1.43",793,628
"R1.41,R2.88,R3.85,P1.45",1537,1004
"R1.41,R2.91,R3.71,P1.42",1378,988
"R1.41,R2.94,R3.02,P1.40",2320,1561
"R1.41,R2.96,R3.19,P1.39",1250,997
"R1.42,R2.01,R3.21,P1.44",814,650
"R1.42,R2.02,R3.58,P1.40",1038,799
"R1.42,R2.03,R3.49,P1.40",4761,2556
"R1.42,R2.03,R3.92,P1.45",1213,947
"R1.42,R2.04,R3.82,P1.39",1477,1118
"R1.42,R2.04,R3.90,P1.42",598,519
"R1.42,R2.06,R3.46,P1.45",1523,1158
"R1.42,R2.08,R3.23,P1.44",1203,944
"R1.42,R2.09,R3.55,P1.41",930,726
"R1.42,R2.10,R3.58,P1.41",762,634
"R1.42,R2.11,R3.10,P1.45",2334,1620
"R1.42,R2.11,R3.89,P1.42",1321,982
"R1.42,R2.13,R3.15,P1.43",12386,4805
"R1.42,R2.14,R3.32,P1.45",1383,1088
"R1.42,R2.17,R3.07,P1.43",1809,1323
"R1.42,R2.17,R3.65,P1.42",1959,1392
"R1.42,R2.19,R3.15,P1.40",1181,914
"R1.42,R2.19,R3.91,P1.44",1841,1328
"R1.42,R2.20,R3.27,P1.42",2384,1630
"R1.42,R2.20,R3.72,P1.43",2304,1591
"R1.42,R2.22,R3.32,P1.43",757,628
"R1.42,R2.23,R3.10,P1.40",4145,2393
"R1.42,R2.25,R3.17,P1.45",1092,806
"R1.42,R2.25,R3.27,P1.40",2922,1869
"R1.42,R2.25,R3.39,P1.42",2081,1447
"R1.42,R2.25,R3.66,P1.41",3596,2084
"R1.42,R2.25,R3.69,P1.45",1109,832
"R1.42,R2.27,R3.22,P1.39",1099,862
"R1.42,R2.28,R3.37,P1.45",933,748
"R1.42,R2.29,R3.18,P1.42",5421,2865
"R1.42,R2.31,R3.77,P1.41",755,641
"R1.42,R2.33,R3.25,P1.44",1254,1022
"R1.42,R2.34,R3.25,P1.43",729,586
"R1.42,R2.34,R3.73,P1.42",421,370
"R1.42,R2.34,R3.76,P1.43",1493,1123
"R1.42,R2.40,R3.06,P1.43",725,617
"R1.42,R2.40,R3.06,P1.44",2162,1454
"R1.42,R2.40,R3.33,P1.40",1339,1001
"R1.42,R2.41,R3.21,P1.43",1555,1138
"R1.42,R2.41,R3.38,P1.41",2070,1443
"R1.42,R2.42,R3.52,P1.45",1212,915
"R1.42,R2.42,R3.66,P1.40",905,734
"R1.42,R2.43,R3.52,P1.43",1436,1049
"R1.42,R2.45,R3.01,P1.42",1645,1214
"R1.42,R2.45,R3.70,P1.41",852,698
"R1.42,R2.47,R3.42,P1.43",1344,1008
"R1.42,R2.47,R3.85,P1.45",1164,941
"R1.42,R2.49,R3.05,P1.43",1707,1228
"R1.42,R2.49,R3.15,P1.40",1246,978
"R1.42,R2.49,R3.27,P1.40",3462,2178
"R1.42,R2.50,R3.21,P1.43",2713,1778
"R1.42,R2.52,R3.90,P1.45",931,758
"R1.42,R2.52,R3.91,P1.41",4750,2637
"R1.42,R2.53,R3.86,P1.42",2742,1799
"R1.42,R2.54,R3.17,P1.44",5031,2913
"R1.42,R2.56,R3.21,P1.43",636,548
"R1.42,R2.57,R3.25,P1.40",1066,775
"R1.42,R2.59,R3.02,P1.40",915,762
"R1.42,R2.62,R3.44,P1.39",845,695
"R1.42,R2.63,R3.37,P1.43",2532,1732
"R1.42,R2.63,R3.70,P1.39",1406,1052
"R1.42,R2.67,R3.65,P1.43",1171,933
"R1.42,R2.68,R3.38,P1.43",1299,989
"R1.42,R2.74,R3.18,P1.43",1345,972
"R1.42,R2.75,R3.72,P1.40",4166,2501
"R1.42,R2.76,R3.57,P1.40",854,644
"R1.42,R2.78,R3.83,P1.41",730,548
"R1.42,R2.80,R3.01,P1.41",1331,1002
"R1.42,R2.80,R3.79,P1.43",8144,3794
"R1.42,R2.80,R3.87,P1.41",1643,1178
"R1.42,R2.82,R3.05,P1.44",2782,1813
"R1.42,R2.82,R3.39,P1.41",2056,1368
"R1.42,R2.82,R3.76,P1.40",1096,877
"R1.42,R2.83,R3.51,P1.45",645,503
"R1.42,R2.85,R3.56,P1.39",2007,1474
"R1.42,R2.85,R3.84,P1.44",1282,1001
"R1.42,R2.86,R3.40,P1.40",3002,1921
"R1.42,R2.87,R3.30,P1.45",1152,795
"R1.42,R2.87,R3.87,P1.41",1603,1224
"R1.42,R2.88,R3.07,P1.40",1400,1033
"R1.42,R2.96,R3.46,P1.43",2192,1562
"R1.43,R2.03,R3.38,P1.40",2268,1602
"R1.43,R2.03,R3.62,P1.43",716,624
"R1.43,R2.04,R3.73,P1.41",625,504
"R1.43,R2.06,R3.33,P1.45",2851,1895
"R1.43,R2.06,R3.48,P1.40",3473,2059
"R1.43,R2.07,R3.29,P1.41",902,730
"R1.43,R2.07,R3.57,P1.39",996,731
"R1.43,R2.07,R3.71,P1.45",11843,4641
"R1.43,R2.09,R3.77,P1.43",5120,2889
"R1.43,R2.09,R3.83,P1.44",1462,1125
"R1.43,R2.10,R3.75,P1.41",1743,1299
"R1.43,R2.11,R3.45,P1.43",3046,1926
"R1.43,R2.12,R3.21,P1.41",2405,1572
"R1.43,R2.13,R3.94,P1.43",4162,2458
"R1.43,R2.14,R3.53,P1.44",1177,946
"R1.43,R2.14,R3.69,P1.40",3401,2099
"R1.43,R2.14,R3.82,P1.44",896,733
"R1.43,R2.14,R3.95,P1.39",2993,1909
"R1.43,R2.17,R3.19,P1.42",937,766
"R1.43,R2.17,R3.47,P1.44",2361,1628
"R1.43,R2.19,R3.45,P1.40",6117,3054
"R1.43,R2.20,R3.59,P1.39",1462,1099
"R1.43,R2.21,R3.27,P1.44",4219,2515
"R1.43,R2.22,R3.03,P1.40",2020,1420
"R1.43,R2.22,R3.76,P1.45",2635,1784
"R1.43,R2.24,R3.44,P1.42",2210,1523
"R1.43,R2.24,R3.73,P1.42",1651,1211
"R1.43,R2.27,R3.48,P1.40",1935,1280
"R1.43,R2.29,R3.88,P1.44",715,620
"R1.43,R2.30,R3.11,P1.39",1443,1078
"R1.43,R2.30,R3.15,P1.39",684,527
"R1.43,R2.30,R3.75,P1.45",1490,1110
"R1.43,R2.31,R3.23,P1.44",4624,2700
"R1.43,R2.32,R3.86,P1.45",849,701
"R1.43,R2.34,R3.59,P1.39",485,431
"R1.43,R2.37,R3.06,P1.40",1508,1094
"R1.43,R2.37,R3.26,P1.45",2628,1731
"R1.43,R2.37,R3.92,P1.43",7046,3463
"R1.43,R2.39,R3.37,P1.39",1214,953
"R1.43,R2.41,R3.16,P1.43",3602,2148
"R1.43,R2.41,R3.37,P1.45",2923,1857
"R1.43,R2.41,R3.83,P1.43",1478,1138
"R1.43,R2.42,R3.35,P1.45",2096,1403
"R1.43,R2.42,R3.67,P1.39",969,792
"R1.43,R2.45,R3.20,P1.45",2763,1814
"R1.43,R2.45,R3.46,P1.42",1065,825
"R1.43,R2.47,R3.37,P1.44",2835,1945
"R1.43,R2.49,R3.01,P1.41",1382,970
"R1.43,R2.52,R3.13,P1.43",3117,2039
"R1.43,R2.53,R3.42,P1.40",4896,2712
"R1.43,R2.53,R3.45,P1.44",1685,1263
"R1.43,R2.54,R3.75,P1.40",3689,2134
"R1.43,R2.59,R3.65,P1.43",8050,3785
"R1.43,R2.60,R3.81,P1.40",1136,919
"R1.43,R2.62,R3.76,P1.44",1196,914
"R1.43,R2.62,R3.96,P1.39",844,694
"R1.43,R2.67,R3.19,P1.43",3092,1886
"R1.43,R2.67,R3.21,P1.41",1698,1246
"R1.43,R2.67,R3.83,P1.45",748,588
"R1.43,R2.68,R3.04,P1.40",1140,883
"R1.43,R2.69,R3.89,P1.43",13828,5005
"R1.43,R2.72,R3.03,P1.40",7266,3429
"R1.43,R2.73,R3.28,P1.44",2827,1784
"R1.43,R2.75,R3.05,P1.45",2611,1768
"R1.43,R2.75,R3.78,P1.39",285,262
"R1.43,R2.78,R3.78,P1.40",1921,1358
"R1.43,R2.79,R3.82,P1.39",2704,1718
"R1.43,R2.82,R3.92,P1.40",2638,1757
"R1.43,R2.84,R3.88,P1.40",2301,1608
"R1.43,R2.87,R3.27,P1.45",3120,2066
"R1.43,R2.91,R3.27,P1.39",301,276
"R1.43,R2.92,R3.12,P1.39",1230,947
"R1.43,R2.92,R3.39,P1.39",919,774
"R1.43,R2.96,R3.40,P1.44",1902,1393
"R1.43,R2.96,R3.55,P1.39",1837,1312
"R1.44,R2.02,R3.24,P1.42",1122,908
"R1.44,R2.02,R3.66,P1.40",885,714
"R1.44,R2.03,R3.94,P1.41",6247,3107
"R1.44,R2.05,R3.25,P1.40",3224,2063
"R1.44,R2.05,R3.57,P1.41",1081,854
"R1.44,R2.05,R3.94,P1.41",10156,4338
"R1.44,R2.06,R3.22,P1.42",3973,2259
"R1.44,R2.06,R3.75,P1.45",1337,1017
"R1.44,R2.06,R3.88,P1.41",2103,1466
"R1.44,R2.09,R3.90,P1.40",8134,3787
"R1.44,R2.10,R3.24,P1.39",2731,1792
"R1.44,R2.10,R3.66,P1.43",2164,1492
"R1.44,R2.11,R3.08,P1.40",825,689
"R1.44,R2.13,R3.20,P1.42",11485,4480
"R1.44,R2.13,R3.48,P1.44",4712,2760
"R1.44,R2.13,R3.76,P1.42",2852,1808
"R1.44,R2.13,R3.91,P1.43",1711,1241
"R1.44,R2.14,R3.10,P1.42",560,503
"R1.44,R2.15,R3.13,P1.39",912,749
"R1.44,R2.15,R3.23,P1.42",7259,3500
"R1.44,R2.15,R3.52,P1.40",2893,1888
"R1.44,R2.15,R3.84,P1.43",1476,1112
"R1.44,R2.16,R3.52,P1.42",2695,1726
"R1.44,R2.16,R3.81,P1.41",2347,1588
"R1.44,R2.17,R3.22,P1.42",2230,1546
"R1.44,R2.17,R3.36,P1.44",14453,5283
"R1.44,R2.17,R3.38,P1.45",1407,1033
"R1.44,R2.17,R3.57,P1.40",860,688
"R1.44,R2.19,R3.10,P1.44",2030,1485
"R1.44,R2.19,R3.48,P1.45",1176,816
"R1.44,R2.19,R3.71,P1.43",1309,1000
"R1.44,R2.20,R3.90,P1.45",586,479
"R1.44,R2.21,R3.12,P1.44",986,785
"R1.44,R2.24,R3.20,P1.40",1977,1427
"R1.44,R2.28,R3.06,P1.42",2633,1714
"R1.44,R2.28,R3.96,P1.43",3246,2073
"R1.44,R2.29,R3.09,P1.43",1038,826
"R1.44,R2.30,R3.61,P1.42",1775,1165
"R1.44,R2.31,R3.70,P1.41",1404,995
"R1.44,R2.31,R3.77,P1.45",485,423
"R1.44,R2.32,R3.09,P1.39",1321,955
"R1.44,R2.32,R3.59,P1.42",5609,3025
"R1.44,R2.32,R3.67,P1.41",1693,1239
"R1.44,R2.33,R3.57,P1.45",1587,1095
"R1.44,R2.35,R3.38,P1.42",4033,2477
"R1.44,R2.36,R3.66,P1.42",1389,1001
"R1.44,R2.38,R3.56,P1.45",381,344
"R1.44,R2.39,R3.46,P1.43",3128,2006
"R1.44,R2.41,R3.31,P1.41",2028,1303
"R1.44,R2.41,R3.44,P1.41",1423,1075
"R1.44,R2.42,R3.50,P1.43",9569,4102
"R1.44,R2.43,R3.82,P1.45",305,269
"R1.44,R2.44,R3.31,P1.41",2109,1379
"R1.44,R2.44,R3.75,P1.45",3207,2035
"R1.44,R2.46,R3.38,P1.43",1794,1270
"R1.44,R2.49,R3.20,P1.42",1539,1250
"R1.44,R2.51,R3.13,P1.40",2526,1557
"R1.44,R2.51,R3.42,P1.40",2941,1833
"R1.44,R2.53,R3.34,P1.43",595,526
"R1.44,R2.54,R3.53,P1.42",1509,1140
"R1.44,R2.54,R3.72,P1.43",2367,1555
"R1.44,R2.56,R3.90,P1.44",1144,868
"R1.44,R2.58,R3.12,P1.45",1243,946
"R1.44,R2.58,R3.81,P1.41",4167,2391
"R1.44,R2.58,R3.93,P1.44",5740,3102
"R1.44,R2.59,R3.70,P1.44",4011,2457
"R1.44,R2.60,R3.11,P1.42",1077,867
"R1.44,R2.62,R3.35,P1.43",5587,2977
"R1.44,R2.67,R3.70,P1.43",1466,1005
"R1.44,R2.68,R3.82,P1.44",1387,1087
"R1.44,R2.70,R3.08,P1.42",1274,1008
"R1.44,R2.71,R3.46,P1.39",2405,1606
"R1.44,R2.72,R3.20,P1.42",8834,3807
"R1.44,R2.73,R3.66,P1.40",2289,1590
"R1.44,R2.74,R3.53,P1.44",1024,824
"R1.44,R2.76,R3.48,P1.44",1679,1266
"R1.44,R2.76,R3.56,P1.43",822,591
"R1.44,R2.76,R3.58,P1.45",803,657
"R1.44,R2.76,R3.94,P1.40",571,483
"R1.44,R2.77,R3.80,P1.40",787,655
"R1.44,R2.79,R3.20,P1.39",2000,1416
"R1.44,R2.79,R3.42,P1.40",2626,1704
"R1.44,R2.80,R3.45,P1.44",2195,1519
"R1.44,R2.80,R3.48,P1.42",459,405
"R1.44,R2.81,R3.01,P1.45",967,756
"R1.44,R2.81,R3.79,P1.44",1494,1143
"R1.44,R2.83,R3.84,P1.44",2316,1695
"R1.44,R2.84,R3.72,P1.43",3758,2283
"R1.44,R2.84,R3.93,P1.39",958,669
"R1.44,R2.86,R3.19,P1.40",2780,1810
"R1.44,R2.87,R3.54,P1.43",2652,1624
"R1.44,R2.88,R3.90,P1.45",5004,2777
"R1.44,R2.93,R3.02,P1.44",5135,2834
"R1.45,R2.01,R3.11,P1.39",1568,1166
"R1.45,R2.01,R3.55,P1.43",6015,3129
"R1.45,R2.02,R3.13,P1.40",2632,1761
"R1.45,R2.04,R3.03,P1.43",1089,889
"R1.45,R2.04,R3.04,P1.45",1428,1070
"R1.45,R2.05,R3.16,P1.39",2691,1792
"R1.45,R2.07,R3.72,P1.42",2062,1361
"R1.45,R2.09,R3.09,P1.45",547,443
"R1.45,R2.10,R3.41,P1.45",2524,1717
"R1.45,R2.12,R3.33,P1.39",2624,1765
"R1.45,R2.13,R3.18,P1.43",1171,924
"R1.45,R2.13,R3.29,P1.41",2204,1493
"R1.45,R2.13,R3.58,P1.41",2802,1752
"R1.45,R2.14,R3.02,P1.41",2405,1600
"R1.45,R2.14,R3.08,P1.41",981,772
"R1.45,R2.14,R3.08,P1.44",1343,987
"R1.45,R2.14,R3.69,P1.42",2005,1334
"R1.45,R2.15,R3.13,P1.40",1463,1034
"R1.45,R2.15,R3.75,P1.40",1882,1339
"R1.45,R2.16,R3.07,P1.40",1602,1167
"R1.45,R2.17,R3.75,P1.43",2177,1490
"R1.45,R2.18,R3.09,P1.45",2494,1763
"R1.45,R2.18,R3.50,P1.44",1619,1204
"R1.45,R2.19,R3.48,P1.42",3081,1900
"R1.45,R2.22,R3.32,P1.45",1481,1083
"R1.45,R2.25,R3.34,P1.45",1380,1058
"R1.45,R2.26,R3.02,P1.45",3087,1918
"R1.45,R2.26,R3.18,P1.41",5927,3024
"R1.45,R2.26,R3.27,P1.44",6909,3526
"R1.45,R2.26,R3.51,P1.42",1126,862
"R1.45,R2.26,R3.83,P1.42",3305,1982
"R1.45,R2.27,R3.11,P1.44",3925,2282
"R1.45,R2.27,R3.14,P1.45",1037,792
"R1.45,R2.27,R3.86,P1.41",1198,882
"R1.45,R2.28,R3.12,P1.40",1148,888
"R1.45,R2.28,R3.27,P1.44",2753,1861
"R1.45,R2.28,R3.29,P1.40",7867,3757
"R1.45,R2.30,R3.86,P1.43",1283,975
"R1.45,R2.35,R3.03,P1.40",2088,1423
"R1.45,R2.38,R3.31,P1.42",2303,1538
"R1.45,R2.40,R3.09,P1.42",6216,3303
"R1.45,R2.40,R3.62,P1.44",1789,1379
"R1.45,R2.40,R3.69,P1.41",1901,1353
"R1.45,R2.43,R3.04,P1.41",1110,876
"R1.45,R2.45,R3.62,P1.39",2272,1549
"R1.45,R2.46,R3.65,P1.41",1014,798
"R1.45,R2.49,R3.78,P1.39",925,685
"R1.45,R2.50,R3.69,P1.43",1309,1060
"R1.45,R2.52,R3.93,P1.41",612,510
"R1.45,R2.57,R3.53,P1.43",1476,1101
"R1.45,R2.59,R3.29,P1.45",2505,1609
"R1.45,R2.59,R3.35,P1.40",7033,3511
"R1.45,R2.59,R3.47,P1.42",955,782
"R1.45,R2.60,R3.86,P1.41",3508,2152
"R1.45,R2.63,R3.60,P1.39",1526,1129
"R1.45,R2.67,R3.60,P1.40",1941,1340
"R1.45,R2.68,R3.22,P1.41",3026,1985
"R1.45,R2.69,R3.23,P1.42",8469,3769
"R1.45,R2.70,R3.59,P1.44",5812,3072
"R1.45,R2.71,R3.54,P1.44",2126,1507
"R1.45,R2.77,R3.17,P1.42",5889,3010
"R1.45,R2.77,R3.80,P1.44",2236,1551
"R1.45,R2.78,R3.76,P1.44",2210,1541
"R1.45,R2.80,R3.01,P1.41",1513,1168
"R1.45,R2.82,R3.33,P1.43",2009,1453
"R1.45,R2.84,R3.14,P1.39",1668,1264
"R1.45,R2.84,R3.28,P1.42",1926,1420
"R1.45,R2.86,R3.15,P1.45",2593,1743
"R1.45,R2.87,R3.36,P1.43",1133,882
"R1.45,R2.92,R3.69,P1.41",705,581
"R1.46,R2.01,R3.15,P1.40",4253,2413
"R1.46,R2.02,R3.23,P1.40",2627,1729
"R1.46,R2.02,R3.26,P1.45",2001,1432
"R1.46,R2.03,R3.66,P1.39",3658,2270
"R1.46,R2.04,R3.45,P1.44",1754,1296
"R1.46,R2.05,R3.51,P1.40",4648,2676
"R1.46,R2.08,R3.79,P1.42",1226,868
"R1.46,R2.09,R3.31,P1.40",2378,1591
"R1.46,R2.09,R3.34,P1.41",2939,1873
"R1.46,R2.10,R3.40,P1.43",3208,2032
"R1.46,R2.11,R3.20,P1.41",2254,1538
"R1.46,R2.11,R3.67,P1.41",1361,1029
"R1.46,R2.12,R3.48,P1.45",5864,3073
"R1.46,R2.13,R3.06,P1.43",8985,3940
"R1.46,R2.15,R3.49,P1.43",3135,2001
"R1.46,R2.16,R3.41,P1.42",3175,1997
"R1.46,R2.18,R3.43,P1.40",2897,1883
"R1.46,R2.18,R3.55,P1.43",3342,2055
"R1.46,R2.18,R3.80,P1.41",1003,830
"R1.46,R2.20,R3.05,P1.45",402,356
"R1.46,R2.20,R3.48,P1.42",2210,1502
"R1.46,R2.21,R3.78,P1.44",2015,1414
"R1.46,R2.22,R3.54,P1.39",6823,3404
"R1.46,R2.22,R3.61,P1.39",954,738
"R1.46,R2.23,R3.02,P1.45",7891,3662
"R1.46,R2.26,R3.76,P1.43",2737,1773
"R1.46,R2.26,R3.77,P1.40",5640,2990
"R1.46,R2.28,R3.23,P1.43",3488,2223
"R1.46,R2.28,R3.64,P1.41",1527,1161
"R1.46,R2.30,R3.85,P1.43",6666,3355
"R1.46,R2.31,R3.44,P1.43",3417,1976
"R1.46,R2.32,R3.26,P1.39",2051,1470
"R1.46,R2.33,R3.72,P1.40",2035,1408
"R1.46,R2.37,R3.06,P1.40",6642,3217
"R1.46,R2.38,R3.58,P1.41",2953,1844
"R1.46,R2.39,R3.69,P1.41",4572,2603
"R1.46,R2.40,R3.88,P1.41",1760,1316
"R1.46,R2.42,R3.09,P1.44",1598,1164
"R1.46,R2.42,R3.70,P1.45",683,579
"R1.46,R2.43,R3.68,P1.45",1367,1048
"R1.46,R2.48,R3.41,P1.40",1637,1223
"R1.46,R2.51,R3.13,P1.42",2188,1503
"R1.46,R2.53,R3.45,P1.39",1388,1038
"R1.46,R2.53,R3.83,P1.45",3007,1918
"R1.46,R2.54,R3.72,P1.41",2468,1661
"R1.46,R2.55,R3.76,P1.39",442,372
"R1.46,R2.57,R3.62,P1.41",1439,1054
"R1.46,R2.60,R3.57,P1.42",907,750
"R1.46,R2.62,R3.02,P1.43",4517,2561
"R1.46,R2.64,R3.66,P1.41",1882,1314
"R1.46,R2.68,R3.81,P1.45",1035,792
"R1.46,R2.69,R3.28,P1.39",1781,1305
"R1.46,R2.69,R3.32,P1.42",3017,1798
"R1.46,R2.72,R3.08,P1.40",2298,1604
"R1.46,R2.72,R3.90,P1.43",566,479
"R1.46,R2.76,R3.89,P1.41",2123,1420
"R1.46,R2.77,R3.46,P1.44",1508,1099
"R1.46,R2.77,R3.75,P1.45",8563,3804
"R1.46,R2.80,R3.87,P1.39",1324,1008
"R1.46,R2.82,R3.21,P1.42",2275,1576
"R1.46,R2.84,R3.05,P1.40",1756,1207
"R1.46,R2.84,R3.91,P1.44",738,612
"R1.46,R2.85,R3.93,P1.44",7785,3743
"R1.46,R2.87,R3.13,P1.42",260,228
"R1.46,R2.90,R3.75,P1.43",2305,1606
"R1.46,R2.92,R3.01,P1.45",4934,2767
"R1.46,R2.92,R3.27,P1.41",1708,1200
"R1.46,R2.93,R3.44,P1.39",1550,1135
"R1.46,R2.93,R3.70,P1.41",2179,1479
"R1.46,R2.94,R3.23,P1.45",6697,3333
"R1.46,R2.95,R3.18,P1.42",1889,1321
"R1.47,R2.02,R3.88,P1.39",1465,1064
"R1.47,R2.04,R3.58,P1.45",1296,981
"R1.47,R2.05,R3.38,P1.45",1905,1359
"R1.47,R2.08,R3.13,P1.41",1919,1366
"R1.47,R2.10,R3.61,P1.41",1402,1038
"R1.47,R2.11,R3.84,P1.44",1154,844
"R1.47,R2.14,R3.32,P1.39",1449,1089
"R1.47,R2.15,R3.11,P1.39",1731,1216
"R1.47,R2.16,R3.07,P1.40",1191,921
"R1.47,R2.19,R3.44,P1.42",2008,1422
"R1.47,R2.19,R3.69,P1.39",1153,839
"R1.47,R2.25,R3.36,P1.42",4387,2463
"R1.47,R2.25,R3.90,P1.41",1776,1185
"R1.47,R2.26,R3.84,P1.39",1084,807
"R1.47,R2.27,R3.53,P1.39",858,693
"R1.47,R2.28,R3.61,P1.41",1506,1048
"R1.47,R2.28,R3.69,P1.40",1410,1012
"R1.47,R2.31,R3.83,P1.42",2440,1625
"R1.47,R2.32,R3.12,P1.39",1639,1248
"R1.47,R2.35,R3.43,P1.44",1051,829
"R1.47,R2.42,R3.29,P1.43",2602,1682
"R1.47,R2.43,R3.33,P1.40",1009,736
"R1.47,R2.46,R3.51,P1.40",1796,1312
"R1.47,R2.46,R3.90,P1.45",773,634
"R1.47,R2.48,R3.55,P1.41",2717,1778
"R1.47,R2.50,R3.80,P1.43",2337,1651
"R1.47,R2.54,R3.50,P1.39",246,221
"R1.47,R2.55,R3.10,P1.42",878,702
"R1.47,R2.55,R3.15,P1.45",794,615
"R1.47,R2.55,R3.18,P1.39",4289,2486
"R1.47,R2.56,R3.64,P1.40",333,305
"R1.47,R2.57,R3.09,P1.44",1238,1009
