"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"Serpine2",4.26024236755729,4.1534236559554,4.04897613561342,3.94655647449362,3.8458523464089,3.74658103612105,3.64848826953569,3.55134723244449,3.45495774351116,3.35914554911668,3.26376170936598,3.16868204609482,3.07380662518154,2.97905924693205,2.88438691983348,2.78975929461727,2.69516926166495,2.6007475501704,2.50683432943764,2.41376289773685,2.32183512172762,2.23132173920098,2.14246297191291,2.05546940590747,1.970523097572,1.88777886518289,1.80736572776316,1.72938845556282,1.65392919927617,1.58104916812569,1.51079033007554,1.44317711060948,1.37821806964798,1.31590753922999,1.25622720749939,1.19914763727811,1.1446297100511,1.09262598851403,1.04308199293359,0.995937388437159,0.951127081987415,0.908582229212324,0.868231152463749,0.830000172480401,0.793814356848225,0.759598189099688,0.727276162789611,0.696773305246309,0.668015635939814,0.640930564550266,0.615447233874953,0.591496812696687,0.569012743663072,0.547928039293403,0.528152591853794,0.509589342012616,0.49214926704917,0.475750758726355,0.460318926609981,0.445784972603214,0.432085628847067,0.41916265206265,0.406962368220381,0.395435262130674,0.384535607172919,0.374221130925911,0.36445271294329,0.355194111340183,0.346411715229585,0.338074320375314,0.330152925718109,0.322620548687508,0.315452057438476,0.308624018352191,0.30211455731796,0.295903233470681,0.289970924198018,0.284299720355645,0.278872830739247,0.273674494960204,0.268689903959338,0.263905127470979,0.259307047819132,0.254883299489424,0.250622213975892,0.246512769450989,0.242544544851321,0.238707678011007,0.234992827509738,0.231391137934042,0.227894208278321,0.224494063237273,0.22118312716363,0.217954200485065,0.214800438391815,0.211715331622317,0.208692689188075,0.205726622891403,0.202811533500509,0.199942098456051
"Neu4",0.77182399448086,0.741851164554056,0.713090595221265,0.685537904197952,0.65918375040452,0.634014498367764,0.610012845198248,0.587158408482894,0.56542827427011,0.544797505055608,0.525239608305854,0.506726966589501,0.489231230832709,0.472723678580522,0.457175539442253,0.442558290133257,0.428843743965885,0.415987459641092,0.403917665648018,0.392565665983323,0.38186868161513,0.371769228494806,0.362214569465962,0.353156231067169,0.344549577443708,0.336353434625522,0.328529759319598,0.321043347127696,0.313861575753206,0.306954179319719,0.300293050402092,0.293852066779399,0.287606940268111,0.281535085290985,0.275615505089779,0.269828693703803,0.264156552016953,0.258582316327571,0.253090498022444,0.247666833041901,0.242298239910567,0.23697278518072,0.231679655195053,0.226409133125329,0.221152580285292,0.215902420752286,0.210652128364408,0.205396215190488,0.20013022060059,0.194850700096617,0.189555213097576,0.184242308913432,0.178911510186537,0.17356416953724,0.168210387826469,0.162864230468557,0.157539006661634,0.152247200413661,0.147000455067892,0.14180956470079,0.136684471941001,0.131634271731161,0.126667220535277,0.121790750482928,0.117011487936816,0.112335275971774,0.107767200260568,0.103311617873974,0.0989721885191724,0.0947519077606464,0.090653141791045,0.0866776633451442,0.0828266883775963,0.0791009131540479,0.0755005514349323,0.0720253714613464,0.0686747324825133,0.0654476205940248,0.0623426836850708,0.0593582653208905,0.0564924374135361,0.0537430315595094,0.0511076689467973,0.0485837887561714,0.0461686750022682,0.0438594817788853,0.0416532568900986,0.0395469638642452,0.0375375023615433,0.0356217269982016,0.0337964646203501,0.0320585300700941,0.0304047404935276,0.0288319282467382,0.0273369524607886,0.0259167093304685,0.0245681411943742,0.0232882444756958,0.0220740765540669,0.0209227616390593
"Cntn2",0.00335895985439036,0.00378259586548198,0.00425838905477972,0.00479116642381866,0.00538577201888208,0.00604694094567532,0.00677914314980645,0.00758639516638091,0.008472039247358,0.00943849091842477,0.0104869581244767,0.0116171376893716,0.0128268977934802,0.0141119584594773,0.0154655854668994,0.0168783164539216,0.0183377701638315,0.0198316099103621,0.0213514927622873,0.0228894588094558,0.0244375687347496,0.0259880588280161,0.0275334885901093,0.0290668774476002,0.0305818277284873,0.0320726317458507,0.0335343615633106,0.0349629407393496,0.0363551980372226,0.0377089037188439,0.039022789596318,0.0402965544816075,0.041530857047277,0.0427272983891137,0.0438883967694253,0.0450175571268309,0.04611903797643,0.0471979183076947,0.0482600670320788,0.0493121174547027,0.0503614491613217,0.0514161796396975,0.0524851679097447,0.0535780324353776,0.0547051856487417,0.0558778875506962,0.0571083210772479,0.0584096922591022,0.0597963586724906,0.0612839903100348,0.0628897678226178,0.0646326241370279,0.0665335367901915,0.0686149030584177,0.070892389041671,0.0733781791089175,0.0760856821888778,0.0790296697555082,0.0822263750888095,0.0856936028191444,0.0894508493649683,0.0935194349303355,0.0979226477834447,0.102685901590579,0.10783690663067,0.113405855763843,0.11942562607193,0.125931997129273,0.132963886896972,0.14056360626196,0.148777133262271,0.157654408049967,0.167249649641389,0.177621695488444,0.188834364871998,0.200956847066233,0.214064115147901,0.228237366223257,0.243564488714181,0.260140557179479,0.278068354943013,0.297458924552304,0.318432145794374,0.341117340644492,0.365653904112403,0.392191959473778,0.420893035826134,0.451930765282369,0.485491596405761,0.521775519692177,0.560996800013538,0.603384709946978,0.649184256823307,0.698656895134283,0.752081214640293,0.809753593119584,0.871988801200978,0.939120545130074,1.01150193164401,1.08950583738472
"Gpr37l1",0.908392392000104,0.896602731472182,0.884947632392277,0.873407617228789,0.861964168810575,0.850599708455371,0.839297577831497,0.82804202422279,0.816818188876275,0.805612098119847,0.794410656943491,0.783201644742569,0.771973712925654,0.760716384092516,0.749420052490491,0.738075985459623,0.726676310492206,0.715212566967298,0.703674626948078,0.69205323936043,0.680340333891592,0.668529028427023,0.656613635915654,0.644589670175973,0.632453850163547,0.62020410223124,0.607839559927003,0.595360560891007,0.582768640434334,0.570066521405695,0.557258099980886,0.544348427042071,0.531343684850541,0.51825115875738,0.505079203741288,0.491837205611711,0.478535536767925,0.465185506460704,0.451799305562158,0.438389945910787,0.424971194362235,0.411557501740935,0.398163926953173,0.384806056587251,0.371499920390531,0.358261903075448,0.345108652966009,0.332056988052135,0.319123800070325,0.306325957274855,0.29368020660297,0.281203075969689,0.26891077745201,0.256820029825836,0.244955046944424,0.233341977058719,0.222003888278642,0.210960798149519,0.200229772967912,0.189825044739583,0.179758142894519,0.170038037971299,0.160671294611046,0.151662231354416,0.143013084908001,0.134724176734169,0.126794080015889,0.119219785251222,0.111996862936853,0.105119622002945,0.0985812628596143,0.0923740241059602,0.0864893221337809,0.0809178830281386,0.0756498663246623,0.0706749803279552,0.06598258882624,0.0615618091541803,0.0574016016587344,0.0534908507121934,0.049818437492708,0.0463733048162341,0.0431445143556798,0.0401212966239336,0.0372930941283142,0.0346495981257109,0.0321807794212431,0.0298769136595955,0.0277286015581852,0.0257267845258978,0.023862756101109,0.0221281696288848,0.0205150425803588,0.0190157578979793,0.0176230627292153,0.016330064888945,0.0151302273676057,0.0140173611786704,0.012985616815505,0.0120294745644424
"Glul",0.193251912398785,0.201897186231351,0.210886401125401,0.220186440381959,0.229756652328543,0.239548243641158,0.249503764339637,0.259556716694461,0.269631322890841,0.27964248793382,0.289495994626532,0.299088966185453,0.30831062885793,0.317043401503625,0.32516433128691,0.33254688429699,0.339063489726751,0.344628061526637,0.349235455997081,0.352899216388441,0.355643048447283,0.357499806415944,0.358510389444038,0.358722584799974,0.358189891838585,0.356970357410111,0.355125449529959,0.352718991902083,0.349816177515952,0.346482675205801,0.342783838927981,0.338784025701678,0.334546024760956,0.330130597542007,0.325596125710674,0.320998362529637,0.316390281460594,0.311822014967428,0.307340875994587,0.302991454496803,0.298815781645435,0.294853554887281,0.291142417841023,0.287718290047567,0.284615742813959,0.281868418785569,0.279509494437686,0.277572186396584,0.276090304395528,0.275098855771025,0.274634708753101,0.274737324462921,0.275449570585939,0.276814966328841,0.278847795741163,0.281548318856676,0.284920917043048,0.288974152802854,0.293720686014027,0.299177229394106,0.305364539965154,0.312307443828272,0.320034891999969,0.328580045429103,0.33798038761178,0.348277863460016,0.359519043263494,0.371755310716786,0.385043074069777,0.399443999498621,0.415025265789391,0.431859839376765,0.450026768685139,0.469611496578264,0.490706189534393,0.513410081924737,0.537829833481606,0.56407989769618,0.592282898481814,0.622570011974301,0.655081349813073,0.68996633965454,0.727384098008725,0.767503789761901,0.810504967950525,0.856577886486187,0.905923777599526,0.958755084776707,1.0152956409109,1.07578078029096,1.14045737191075,1.20958376041899,1.28342959985793,1.36227556417981,1.44641291740886,1.53614292526073,1.63177608907668,1.73363118211334,1.8420340675949,1.9573162775317
"Tnr",8.06587508429324,7.75039051206681,7.448412122355,7.16044229751186,6.88684102391568,6.62784499304047,6.38358614900328,6.15410950055588,5.93939007780283,5.73934896986316,5.55386842936128,5.3828060734532,5.2260082497364,5.083322669731,4.95461044369767,4.83975767956583,4.73868194212397,4.65087422690942,4.57506012597226,4.51001097925896,4.45461711076469,4.40786776913996,4.36883392483227,4.33665348653009,4.31051858678319,4.28966465834401,4.27336108197202,4.26090323545091,4.25160581413423,4.24479732677672,4.23981569770131,4.23600492819687,4.23271278692453,4.22928951134733,4.22508750998084,4.21946205869922,4.21177298347997,4.20138731688058,4.18768290628465,4.17005293866716,4.14791132953546,4.12069890315797,4.08789026770076,4.0490012631351,4.00359683262351,3.95129914060077,3.89179573418216,3.82484752025906,3.75029631020756,3.66807166912788,3.57819679853677,3.4807931819405,3.37608373302247,3.26444074559348,3.14675071856887,3.02414579274451,2.89773805793806,2.76860323600986,2.63776862574147,2.50620293751699,2.37480805131071,2.24441268033732,2.11576787785025,1.98954428666646,1.86633100039768,1.74663588211757,1.63088717006848,1.51943619056455,1.41256099486896,1.31047073877792,1.21331063012353,1.12116727957295,1.03407430311262,0.952018039662792,0.874943263622817,0.802758789132309,0.735342879865716,0.672548394767935,0.614207615892805,0.5601367191217,0.510139861800463,0.46401287310225,0.421546543133531,0.382529515441531,0.346750794693264,0.314001886956887,0.284078594331574,0.256782488768604,0.23192209194174,0.209313789102476,0.188782505138106,0.170162170675962,0.153296005175614,0.138036642641743,0.124246123981466,0.111795778215536,0.10056601281479,0.0904460314401043,0.0813334953725137,0.0731341429751764
"Atp1a2",2.06711244699096,2.13318973488021,2.20070046742236,2.26894788702005,2.33714850609748,2.4044312663169,2.46983966928029,2.53233735593605,2.59081756986222,2.64411685953254,2.69103325230769,2.73034896598692,2.76085751292893,2.78139480130104,2.79087355656769,2.78832008724408,2.77291691369355,2.74450375582498,2.70396062466626,2.65239252838517,2.59100031615209,2.521045660669,2.44381806540128,2.36060477939359,2.27266426535622,2.18120363477227,2.08736024854207,1.99218749159914,1.89664457046305,1.80159005653084,1.70777880534595,1.61586182148284,1.52638860696861,1.43981152430534,1.35649171862522,1.27670617264578,1.20065550840839,1.12847219718521,1.06022888987054,0.995946631686594,0.935602774818591,0.879138448946017,0.826465491409892,0.77747277528544,0.732031904654195,0.690002271944167,0.651235492623977,0.615579248255328,0.582880580490075,0.552988686659886,0.525757272779015,0.501046522682256,0.478724743237087,0.458661711009202,0.440667092418862,0.424535798736463,0.410088163353504,0.397166878223144,0.385634019717269,0.375368509963001,0.366263944814188,0.358226731141449,0.35117448560418,0.34503465488107,0.339743323789542,0.335244183067048,0.331487633019216,0.328430002924027,0.326032869150125,0.324262457508719,0.323089117500584,0.322486857914627,0.322432934741553,0.322907483634307,0.323893190216445,0.325374992443768,0.327339809991313,0.329776296290171,0.332674609396067,0.336026198350479,0.339823602109022,0.34406025847266,0.348730320774939,0.353828480361452,0.359349793153598,0.365289508823659,0.371642901327974,0.378405099754388,0.385570918643271,0.393134687142137,0.401090076555169,0.40942992605354,0.418146066522427,0.427229142737724,0.436668434290801,0.446451675913851,0.45656487810146,0.466992149175427,0.477715520198324,0.488714774404849
"Tmem63a",0.000760398369524559,0.000570791354990339,0.000429095198633295,0.000323526634428966,0.000245011573726834,0.000186648022541998,0.000143238735399292,0.000110901625885308,8.67552482201229e-05,6.86711099314341e-05,5.50824060395226e-05,4.48386285954544e-05,3.70964526059438e-05,3.12387136638836e-05,2.68148061396054e-05,2.34972478318431e-05,2.10502327907135e-05,1.92932136012996e-05,1.80789029028977e-05,1.73064316060789e-05,1.6910602264585e-05,1.6852907401859e-05,1.71160259786443e-05,1.77007435714556e-05,1.86246741598125e-05,1.99224425863352e-05,2.1647180583989e-05,2.38733343373272e-05,2.67009019791931e-05,3.02613309359562e-05,3.47254183090392e-05,4.03136799641791e-05,4.73097906666389e-05,5.60778509703107e-05,6.70844060727261e-05,8.09263225402689e-05,9.83658093662802e-05,0.000120374029782909,0.0001481848564466,0.000183360324997008,0.000227869168076625,0.000284179366730013,0.000355364813865621,0.000445224793864558,0.000558412873600326,0.000700568802782919,0.000878442997349947,0.00109999807296102,0.00137446580472667,0.00171233115642833,0.00212520833540561,0.0026255683160533,0.00322627456246159,0.00394012726637732,0.00478159900900561,0.00576697936875496,0.00691346407267973,0.00823900594423924,0.00976214920632568,0.011501839712247,0.0134772148388389,0.015707377745965,0.0182111615488795,0.0210068896222034,0.0241121387222448,0.0275435118535371,0.0313164278024842,0.0354449340146272,0.0399415490130526,0.044817139865906,0.0500808393429016,0.0557400063941662,0.0618002324855367,0.0682653951815577,0.0751377592306018,0.0824181243236474,0.090106017713257,0.0981999290303842,0.106697583954897,0.115596252904356,0.124893090619586,0.134585502451946,0.144671533295542,0.155150275451234,0.166022292246373,0.177290054949601,0.188958391396426,0.20103494576141,0.213530650060617,0.226460209230364,0.239842602996859,0.253701609223022,0.268066354997892,0.282971903433051,0.298459885971124,0.314579192026285,0.331386730010296,0.348948276308354,0.367339431630995,0.386646707474278
"Ptgds",0.0249396707730361,0.0246528781650826,0.0243769852612233,0.0241192202855617,0.0238865203732375,0.0236855962785824,0.023523016626551,0.0234053112326233,0.0233390937991213,0.0233312052446994,0.0233888800598736,0.0235199394438715,0.0237330166279257,0.0240378218165058,0.0244454567062135,0.024968791745392,0.0256228797095512,0.0264211016404866,0.0273712090640853,0.0284819876035609,0.029764118885377,0.0312302434251687,0.0328950449838499,0.034775353343554,0.0368902624456664,0.0392612606284879,0.0419123693063325,0.0448702858470981,0.048164525631285,0.0518275573115337,0.0558949241393004,0.0604053428898047,0.0654007704100868,0.0709264261597937,0.0770307573448033,0.0837653314107685,0.0911846388374805,0.0993457874489491,0.108308067947627,0.118132369241945,0.128880421541439,0.140613845349374,0.153392985621047,0.167275512729245,0.182314775749413,0.198557899205507,0.216043622040206,0.234799887381478,0.254841203787351,0.276165813070688,0.298752716400289,0.322558628828034,0.347514952173991,0.373530944175201,0.400547479409213,0.428526508149907,0.457425063918475,0.487195316164625,0.517784967837662,0.549137703683554,0.581193683161386,0.613890071309691,0.647161600472901,0.68094115552432,0.715160375094947,0.749750261333902,0.78464179087956,0.819766520001486,0.855057177270144,0.890448237610251,0.925876472179562,0.961281469171443,0.996606121350366,1.03179707687767,1.06680515075444,1.10158569498371,1.13609892632114,1.17031021122905,1.20419030836157,1.23771556957993,1.27086810111792,1.30363588708338,1.33601287798779,1.36799904744062,1.39960042052773,1.43082907771484,1.46170313838072,1.49224672829394,1.52248993550655,1.55246875925515,1.58222505653883,1.61180649109452,1.6412664895191,1.67066420930336,1.70006452355447,1.72953802719843,1.75916106948292,1.7890158176511,1.81919035673913,1.84977883057318
"Notch1",1.20404444930186,1.11276222059157,1.02855445544511,0.951003984395472,0.87969591920512,0.814222458100928,0.754186753639911,0.699205944331572,0.648913450707074,0.602960633471425,0.561017906389663,0.522775390237042,0.487943186990094,0.456251345864989,0.427449585154938,0.401306826338681,0.377610290850581,0.356137311197094,0.336640254627003,0.318897725225022,0.302716076648294,0.287925498483553,0.274376702115938,0.261938107667839,0.250493450816299,0.239939742358795,0.230185524888335,0.221149380352891,0.212758650005433,0.204948334614884,0.197660148058903,0.190841701760673,0.184445801028698,0.17842983734436,0.17275526312477,0.167387137556264,0.16229373381835,0.157446199457594,0.15281826287372,0.148385979885628,0.144127515185372,0.14002295419046,0.136054141391233,0.132204541779335,0.128459122350907,0.124804251017349,0.12122761053861,0.117718125328475,0.114265899176759,0.110862162096843,0.107499224645163,0.104170438177748,0.100870159612891,0.0975943878668742,0.0943460069627744,0.0911310762836286,0.0879552312925826,0.0848236497800826,0.0817410561648381,0.0787117282692185,0.0757395063297764,0.0728278040033991,0.0699796211318922,0.0671975580323153,0.0644838310868772,0.0618402894143738,0.0592684324147765,0.0567694279893934,0.0543441312507804,0.0519931035490749,0.0497166316544113,0.0475147469483912,0.0453872444910206,0.0433337018429409,0.0413534975360182,0.0394458290982965,0.0376097305518503,0.0358440893141024,0.0341476624446267,0.0325190921902735,0.0309569207915895,0.0294596045229263,0.0280255269473171,0.0266530113751435,0.0253403325228149,0.0240857273741459,0.0228874052528662,0.0217435571197512,0.0206523641122455,0.0196120053482073,0.0186206650185527,0.0176765387961744,0.0167778395905815,0.0159228026792979,0.0151096902482139,0.0143367953738365,0.0136024454807819,0.0129050053079311,0.012242879416462,0.0116145142725218
