cell,nCounts,nFeatures
"R1.21,R2.64,R3.20,P1.50",12970,5037
"R1.21,R2.64,R3.42,P1.50",2925,1845
"R1.21,R2.67,R3.01,P1.50",2056,1505
"R1.21,R2.67,R3.10,P1.50",6398,3443
"R1.21,R2.67,R3.64,P1.50",6963,3525
"R1.21,R2.67,R3.85,P1.51",589,549
"R1.21,R2.69,R3.24,P1.50",5849,3209
"R1.21,R2.70,R3.86,P1.50",3803,2265
"R1.21,R2.75,R3.13,P1.50",1422,966
"R1.21,R2.77,R3.71,P1.50",4260,2674
"R1.21,R2.80,R3.01,P1.50",3674,2361
"R1.21,R2.83,R3.79,P1.50",7502,3692
"R1.21,R2.89,R3.10,P1.50",4199,2613
"R1.21,R2.92,R3.54,P1.51",1290,1062
"R1.21,R2.92,R3.61,P1.51",2762,1993
"R1.21,R2.93,R3.42,P1.50",2347,1666
"R1.21,R2.93,R3.45,P1.50",3652,2266
"R1.21,R2.93,R3.50,P1.50",2521,1564
"R1.22,R2.01,R3.03,P1.50",11970,4917
"R1.22,R2.01,R3.08,P1.50",5372,2900
"R1.22,R2.01,R3.58,P1.51",1963,1469
"R1.22,R2.02,R3.65,P1.50",3384,1969
"R1.22,R2.03,R3.40,P1.50",2438,1626
"R1.22,R2.04,R3.02,P1.51",4671,2836
"R1.22,R2.05,R3.74,P1.50",2647,1707
"R1.22,R2.08,R3.01,P1.50",1713,1315
"R1.22,R2.08,R3.09,P1.50",7273,3624
"R1.22,R2.10,R3.13,P1.51",425,393
"R1.22,R2.11,R3.23,P1.50",2865,2008
"R1.22,R2.12,R3.61,P1.50",2011,1375
"R1.22,R2.15,R3.74,P1.50",1116,887
"R1.22,R2.15,R3.86,P1.50",2453,1678
"R1.22,R2.17,R3.32,P1.50",3892,2378
"R1.22,R2.17,R3.44,P1.51",619,559
"R1.22,R2.17,R3.55,P1.50",4704,2690
"R1.22,R2.17,R3.89,P1.50",2988,1951
"R1.22,R2.18,R3.37,P1.50",2306,1529
"R1.22,R2.18,R3.46,P1.50",3178,1975
"R1.22,R2.20,R3.24,P1.51",2037,1519
"R1.22,R2.21,R3.59,P1.51",2576,1775
"R1.22,R2.21,R3.88,P1.50",2359,1719
"R1.22,R2.22,R3.32,P1.51",5177,3029
"R1.22,R2.23,R3.08,P1.50",17721,5856
"R1.22,R2.24,R3.73,P1.51",966,820
"R1.22,R2.25,R3.03,P1.51",1843,1391
"R1.22,R2.28,R3.84,P1.51",2439,1746
"R1.22,R2.33,R3.36,P1.50",4255,2531
"R1.22,R2.34,R3.10,P1.51",2061,1532
"R1.22,R2.36,R3.88,P1.51",2183,1620
"R1.22,R2.37,R3.26,P1.51",1925,1462
"R1.22,R2.37,R3.65,P1.50",1046,901
"R1.22,R2.38,R3.21,P1.50",620,537
"R1.22,R2.39,R3.11,P1.50",2110,1599
"R1.22,R2.39,R3.20,P1.50",2509,1722
"R1.22,R2.40,R3.01,P1.51",962,821
"R1.22,R2.41,R3.14,P1.50",7952,3808
"R1.22,R2.41,R3.25,P1.51",1549,1241
"R1.22,R2.41,R3.52,P1.50",2407,1728
"R1.22,R2.42,R3.15,P1.51",1349,1089
"R1.22,R2.43,R3.68,P1.50",1258,976
"R1.22,R2.44,R3.31,P1.50",2871,1910
"R1.22,R2.44,R3.74,P1.50",2422,1590
"R1.22,R2.45,R3.20,P1.51",6988,3643
"R1.22,R2.46,R3.10,P1.50",5702,3098
"R1.22,R2.48,R3.11,P1.50",2709,1812
"R1.22,R2.48,R3.47,P1.50",2862,1983
"R1.22,R2.50,R3.18,P1.51",3743,2475
"R1.22,R2.51,R3.73,P1.50",4034,2312
"R1.22,R2.54,R3.43,P1.50",8540,3977
"R1.22,R2.58,R3.57,P1.50",6357,3322
"R1.22,R2.59,R3.65,P1.50",5326,2886
"R1.22,R2.62,R3.38,P1.51",880,737
"R1.22,R2.64,R3.23,P1.50",3027,2046
"R1.22,R2.64,R3.72,P1.50",4903,2905
"R1.22,R2.66,R3.46,P1.50",1516,1182
"R1.22,R2.66,R3.72,P1.50",2706,1904
"R1.22,R2.68,R3.24,P1.51",470,426
"R1.22,R2.68,R3.29,P1.50",5373,3053
"R1.22,R2.69,R3.33,P1.51",2354,1704
"R1.22,R2.70,R3.06,P1.50",1674,1267
"R1.22,R2.71,R3.82,P1.50",3979,2524
"R1.22,R2.74,R3.14,P1.50",4008,2425
"R1.22,R2.74,R3.41,P1.50",3485,2283
"R1.22,R2.74,R3.56,P1.50",4346,2574
"R1.22,R2.75,R3.04,P1.50",3084,2027
"R1.22,R2.78,R3.16,P1.51",1220,1014
"R1.22,R2.79,R3.81,P1.50",969,821
"R1.22,R2.82,R3.61,P1.50",2746,1712
"R1.22,R2.84,R3.25,P1.51",2534,1817
"R1.22,R2.85,R3.19,P1.50",7902,3928
"R1.22,R2.85,R3.83,P1.50",3086,2025
"R1.22,R2.86,R3.08,P1.50",2674,1902
"R1.22,R2.87,R3.37,P1.51",1028,880
"R1.22,R2.88,R3.44,P1.50",2992,1943
"R1.22,R2.89,R3.19,P1.51",1041,872
"R1.22,R2.94,R3.68,P1.50",3677,2291
"R1.23,R2.01,R3.10,P1.51",2437,1784
"R1.23,R2.01,R3.20,P1.50",9001,4174
"R1.23,R2.02,R3.22,P1.51",2562,1689
"R1.23,R2.03,R3.28,P1.51",2971,2090
"R1.23,R2.03,R3.45,P1.50",4627,2572
"R1.23,R2.04,R3.56,P1.51",1768,1382
"R1.23,R2.04,R3.86,P1.51",672,588
"R1.23,R2.06,R3.64,P1.50",3016,2049
"R1.23,R2.07,R3.02,P1.51",203,200
"R1.23,R2.07,R3.22,P1.51",2383,1699
"R1.23,R2.07,R3.49,P1.50",23493,6497
"R1.23,R2.08,R3.24,P1.50",3422,2284
"R1.23,R2.10,R3.50,P1.50",5218,2973
"R1.23,R2.11,R3.27,P1.50",981,836
"R1.23,R2.11,R3.41,P1.50",7846,3893
"R1.23,R2.14,R3.37,P1.51",979,839
"R1.23,R2.14,R3.80,P1.50",4952,2842
"R1.23,R2.16,R3.51,P1.50",4883,2870
"R1.23,R2.16,R3.80,P1.50",3958,2382
"R1.23,R2.19,R3.30,P1.51",2421,1772
"R1.23,R2.20,R3.24,P1.50",4493,2704
"R1.23,R2.21,R3.20,P1.50",2204,1610
"R1.23,R2.22,R3.35,P1.50",5235,2775
"R1.23,R2.24,R3.15,P1.51",2292,1639
"R1.23,R2.25,R3.68,P1.51",2405,1683
"R1.23,R2.26,R3.15,P1.50",9006,4126
"R1.23,R2.26,R3.18,P1.50",2079,1532
"R1.23,R2.27,R3.52,P1.51",827,705
"R1.23,R2.29,R3.67,P1.50",3092,1871
"R1.23,R2.30,R3.07,P1.51",2269,1613
"R1.23,R2.30,R3.25,P1.51",603,537
"R1.23,R2.32,R3.09,P1.51",5213,3036
"R1.23,R2.33,R3.27,P1.51",2890,2027
"R1.23,R2.33,R3.40,P1.50",3846,2334
"R1.23,R2.35,R3.85,P1.50",7596,3702
"R1.23,R2.35,R3.88,P1.51",3229,2192
"R1.23,R2.37,R3.37,P1.50",4699,2781
"R1.23,R2.37,R3.53,P1.50",3322,2152
"R1.23,R2.41,R3.26,P1.50",2864,1843
"R1.23,R2.45,R3.55,P1.50",3427,2326
"R1.23,R2.48,R3.52,P1.50",2810,1933
"R1.23,R2.48,R3.60,P1.50",7218,3718
"R1.23,R2.49,R3.53,P1.50",1935,1363
"R1.23,R2.49,R3.62,P1.50",830,661
"R1.23,R2.50,R3.04,P1.50",3415,2229
"R1.23,R2.54,R3.67,P1.50",3873,2314
"R1.23,R2.57,R3.25,P1.50",7450,3721
"R1.23,R2.57,R3.26,P1.51",7712,3881
"R1.23,R2.58,R3.63,P1.51",3075,2072
"R1.23,R2.61,R3.29,P1.50",1205,1031
"R1.23,R2.64,R3.31,P1.50",4832,2625
"R1.23,R2.64,R3.36,P1.51",2285,1641
"R1.23,R2.64,R3.94,P1.50",3354,2149
"R1.23,R2.66,R3.31,P1.50",4854,2807
"R1.23,R2.72,R3.18,P1.51",827,718
"R1.23,R2.74,R3.14,P1.50",4223,2507
"R1.23,R2.75,R3.01,P1.50",2876,1875
"R1.23,R2.75,R3.54,P1.50",3655,2352
"R1.23,R2.77,R3.35,P1.50",896,759
"R1.23,R2.79,R3.18,P1.50",2597,1832
"R1.23,R2.79,R3.61,P1.50",3609,2261
"R1.23,R2.81,R3.45,P1.50",10925,4495
"R1.23,R2.82,R3.65,P1.51",1264,1023
"R1.23,R2.84,R3.60,P1.50",3061,1977
"R1.23,R2.85,R3.14,P1.51",2300,1653
"R1.23,R2.85,R3.24,P1.50",3433,2133
"R1.23,R2.86,R3.02,P1.50",2871,1900
"R1.23,R2.90,R3.88,P1.50",2830,1967
"R1.23,R2.91,R3.12,P1.50",4137,2522
"R1.23,R2.91,R3.38,P1.50",5332,2985
"R1.23,R2.92,R3.39,P1.51",1461,1181
"R1.23,R2.95,R3.25,P1.50",6042,2963
"R1.24,R2.01,R3.05,P1.51",863,739
"R1.24,R2.01,R3.53,P1.50",1826,1333
"R1.24,R2.04,R3.47,P1.50",11433,4411
"R1.24,R2.04,R3.72,P1.50",4643,2775
"R1.24,R2.05,R3.83,P1.50",2057,1449
"R1.24,R2.07,R3.44,P1.50",3966,2313
"R1.24,R2.07,R3.74,P1.50",3052,2078
"R1.24,R2.11,R3.42,P1.51",2605,1853
"R1.24,R2.12,R3.67,P1.51",1699,1317
"R1.24,R2.14,R3.44,P1.51",950,815
"R1.24,R2.20,R3.13,P1.50",1387,1079
"R1.24,R2.20,R3.93,P1.50",3961,2475
"R1.24,R2.22,R3.47,P1.51",3900,2483
"R1.24,R2.26,R3.55,P1.51",408,373
"R1.24,R2.27,R3.72,P1.51",1088,892
"R1.24,R2.29,R3.58,P1.50",5101,2982
"R1.24,R2.30,R3.73,P1.50",3026,2044
"R1.24,R2.31,R3.91,P1.50",2940,1992
"R1.24,R2.33,R3.53,P1.50",8001,3761
"R1.24,R2.34,R3.14,P1.50",2420,1657
"R1.24,R2.37,R3.60,P1.50",3935,2463
"R1.24,R2.39,R3.13,P1.50",1965,1343
"R1.24,R2.39,R3.90,P1.50",3816,2344
"R1.24,R2.39,R3.96,P1.50",5463,2941
"R1.24,R2.46,R3.20,P1.50",3174,2047
"R1.24,R2.48,R3.20,P1.51",789,683
"R1.24,R2.51,R3.77,P1.50",2665,1756
"R1.24,R2.54,R3.35,P1.51",2622,1890
"R1.24,R2.57,R3.07,P1.50",5992,3190
"R1.24,R2.61,R3.27,P1.50",12584,4748
"R1.24,R2.61,R3.57,P1.50",2543,1761
"R1.24,R2.62,R3.22,P1.50",10821,4688
"R1.24,R2.68,R3.38,P1.50",2280,1581
"R1.24,R2.72,R3.67,P1.50",3117,2083
"R1.24,R2.79,R3.56,P1.50",3008,2018
"R1.24,R2.80,R3.50,P1.50",3176,2011
"R1.24,R2.82,R3.84,P1.51",752,635
"R1.24,R2.83,R3.10,P1.50",3241,2143
"R1.24,R2.84,R3.61,P1.50",3098,1971
"R1.24,R2.89,R3.30,P1.51",2509,1793
"R1.24,R2.90,R3.95,P1.51",864,747
"R1.25,R2.01,R3.26,P1.51",770,664
"R1.25,R2.02,R3.28,P1.51",1286,1055
"R1.25,R2.06,R3.35,P1.51",4203,2679
"R1.25,R2.12,R3.12,P1.50",1619,1191
"R1.25,R2.13,R3.04,P1.50",12184,4898
"R1.25,R2.13,R3.43,P1.50",2836,1785
"R1.25,R2.17,R3.49,P1.50",6163,3330
"R1.25,R2.20,R3.48,P1.50",3213,2077
"R1.25,R2.22,R3.46,P1.50",6805,3444
"R1.25,R2.22,R3.52,P1.50",3423,2116
"R1.25,R2.23,R3.13,P1.51",763,673
"R1.25,R2.24,R3.94,P1.51",1592,1237
"R1.25,R2.25,R3.03,P1.51",4081,2563
"R1.25,R2.25,R3.21,P1.51",2496,1793
"R1.25,R2.27,R3.31,P1.50",2002,1424
"R1.25,R2.27,R3.43,P1.51",3027,2098
"R1.25,R2.27,R3.59,P1.50",1389,1115
"R1.25,R2.28,R3.34,P1.50",1120,905
"R1.25,R2.30,R3.34,P1.50",12161,4886
"R1.25,R2.32,R3.88,P1.51",577,522
"R1.25,R2.33,R3.08,P1.50",4456,2602
"R1.25,R2.36,R3.44,P1.51",1194,977
"R1.25,R2.37,R3.08,P1.50",2518,1729
"R1.25,R2.38,R3.89,P1.51",2548,1788
"R1.25,R2.39,R3.19,P1.50",2467,1650
"R1.25,R2.40,R3.07,P1.50",8763,4035
"R1.25,R2.41,R3.77,P1.50",1870,1396
"R1.25,R2.46,R3.40,P1.51",1551,1172
"R1.25,R2.46,R3.83,P1.51",3036,2029
"R1.25,R2.47,R3.15,P1.51",2566,1832
"R1.25,R2.48,R3.84,P1.51",1028,876
"R1.25,R2.52,R3.17,P1.51",2821,1923
"R1.25,R2.53,R3.49,P1.51",331,305
"R1.25,R2.53,R3.60,P1.50",4270,2575
"R1.25,R2.53,R3.90,P1.50",3092,1939
"R1.25,R2.61,R3.12,P1.51",625,556
"R1.25,R2.63,R3.18,P1.50",4126,2547
"R1.25,R2.64,R3.05,P1.50",2775,1899
"R1.25,R2.64,R3.58,P1.50",2679,1795
"R1.25,R2.70,R3.86,P1.51",2171,1611
"R1.25,R2.72,R3.71,P1.50",3856,2361
"R1.25,R2.74,R3.59,P1.50",639,568
"R1.25,R2.75,R3.52,P1.50",2301,1638
"R1.25,R2.76,R3.91,P1.50",3773,2271
"R1.25,R2.77,R3.68,P1.50",2260,1614
"R1.25,R2.80,R3.06,P1.50",2834,1811
"R1.25,R2.83,R3.75,P1.50",2290,1517
"R1.25,R2.83,R3.87,P1.51",289,277
"R1.25,R2.84,R3.06,P1.50",819,720
"R1.25,R2.84,R3.33,P1.51",898,774
"R1.25,R2.88,R3.03,P1.50",703,613
"R1.25,R2.90,R3.14,P1.50",1762,1280
"R1.25,R2.90,R3.24,P1.51",1003,865
"R1.25,R2.93,R3.67,P1.50",2747,1768
"R1.26,R2.01,R3.20,P1.50",4390,2582
"R1.26,R2.01,R3.52,P1.50",3940,2434
"R1.26,R2.03,R3.68,P1.50",4516,2774
"R1.26,R2.04,R3.45,P1.51",1637,1270
"R1.26,R2.05,R3.23,P1.50",2550,1714
"R1.26,R2.05,R3.56,P1.50",2434,1684
"R1.26,R2.05,R3.57,P1.50",920,782
"R1.26,R2.06,R3.70,P1.50",2820,1901
"R1.26,R2.07,R3.59,P1.50",17367,5675
"R1.26,R2.08,R3.56,P1.50",4500,2681
"R1.26,R2.09,R3.27,P1.50",1988,1494
"R1.26,R2.11,R3.26,P1.50",8099,3707
"R1.26,R2.12,R3.39,P1.50",2785,1869
"R1.26,R2.14,R3.01,P1.51",6455,3514
"R1.26,R2.14,R3.14,P1.51",730,645
"R1.26,R2.16,R3.03,P1.51",2253,1577
"R1.26,R2.16,R3.55,P1.50",1299,1057
"R1.26,R2.17,R3.14,P1.50",3373,2091
"R1.26,R2.17,R3.76,P1.51",1776,1385
"R1.26,R2.19,R3.49,P1.50",4524,2617
"R1.26,R2.19,R3.67,P1.50",3617,2291
"R1.26,R2.20,R3.15,P1.51",485,427
"R1.26,R2.20,R3.75,P1.51",570,505
"R1.26,R2.23,R3.35,P1.50",7338,3631
"R1.26,R2.23,R3.40,P1.50",5523,3015
"R1.26,R2.23,R3.76,P1.50",2425,1696
"R1.26,R2.25,R3.17,P1.51",1975,1494
"R1.26,R2.27,R3.19,P1.50",2687,1748
"R1.26,R2.31,R3.56,P1.50",12033,4770
"R1.26,R2.35,R3.25,P1.50",2266,1519
"R1.26,R2.37,R3.93,P1.50",1281,1058
"R1.26,R2.41,R3.61,P1.50",2497,1647
"R1.26,R2.42,R3.55,P1.51",1486,1146
"R1.26,R2.43,R3.15,P1.50",11917,4794
"R1.26,R2.43,R3.68,P1.50",3085,2059
"R1.26,R2.46,R3.13,P1.50",2399,1700
"R1.26,R2.49,R3.22,P1.51",1626,1282
"R1.26,R2.50,R3.74,P1.51",1625,1289
"R1.26,R2.51,R3.73,P1.50",5040,2961
"R1.26,R2.52,R3.61,P1.50",3454,2097
"R1.26,R2.53,R3.01,P1.51",310,296
"R1.26,R2.53,R3.35,P1.50",3100,2040
"R1.26,R2.54,R3.22,P1.50",1939,1452
"R1.26,R2.56,R3.19,P1.50",5249,2786
"R1.26,R2.57,R3.61,P1.50",2825,1963
"R1.26,R2.58,R3.91,P1.50",3117,2077
"R1.26,R2.63,R3.85,P1.51",788,672
"R1.26,R2.68,R3.07,P1.50",2938,1810
"R1.26,R2.71,R3.75,P1.50",2825,1925
"R1.26,R2.72,R3.12,P1.51",3845,2400
"R1.26,R2.73,R3.12,P1.50",3643,2294
"R1.26,R2.74,R3.68,P1.50",9469,4317
"R1.26,R2.76,R3.40,P1.50",2550,1721
"R1.26,R2.77,R3.34,P1.51",2345,1668
"R1.26,R2.80,R3.89,P1.50",4493,2710
"R1.26,R2.83,R3.43,P1.50",2062,1527
"R1.26,R2.85,R3.37,P1.51",445,398
"R1.26,R2.87,R3.31,P1.50",640,580
"R1.26,R2.88,R3.34,P1.50",2393,1668
"R1.26,R2.88,R3.68,P1.50",4485,2655
"R1.26,R2.90,R3.09,P1.50",2701,1861
"R1.26,R2.90,R3.32,P1.51",4595,2722
"R1.26,R2.91,R3.01,P1.50",6602,3431
"R1.26,R2.94,R3.88,P1.51",599,539
"R1.27,R2.02,R3.61,P1.51",787,688
"R1.27,R2.02,R3.84,P1.51",216,204
"R1.27,R2.02,R3.95,P1.51",242,228
"R1.27,R2.08,R3.65,P1.50",631,565
"R1.27,R2.09,R3.01,P1.50",2697,1821
"R1.27,R2.10,R3.13,P1.51",3494,2329
"R1.27,R2.12,R3.15,P1.50",7489,3696
"R1.27,R2.13,R3.20,P1.50",2406,1728
"R1.27,R2.13,R3.53,P1.50",2325,1614
"R1.27,R2.14,R3.02,P1.51",1195,971
"R1.27,R2.15,R3.63,P1.50",7607,3747
"R1.27,R2.15,R3.90,P1.51",369,341
"R1.27,R2.16,R3.31,P1.50",2651,1832
"R1.27,R2.16,R3.44,P1.50",9829,4221
"R1.27,R2.18,R3.71,P1.51",3263,2176
"R1.27,R2.19,R3.48,P1.50",29751,7276
"R1.27,R2.21,R3.35,P1.50",289,277
"R1.27,R2.24,R3.18,P1.50",3320,2113
"R1.27,R2.24,R3.36,P1.50",5050,2817
"R1.27,R2.26,R3.39,P1.50",2400,1660
"R1.27,R2.27,R3.54,P1.50",8154,3861
"R1.27,R2.27,R3.56,P1.51",2115,1512
"R1.27,R2.28,R3.71,P1.51",1570,1232
"R1.27,R2.28,R3.72,P1.50",3184,2019
"R1.27,R2.29,R3.42,P1.51",1425,1121
"R1.27,R2.30,R3.09,P1.51",1664,1297
"R1.27,R2.34,R3.14,P1.50",2495,1695
"R1.27,R2.34,R3.56,P1.51",1573,1235
"R1.27,R2.35,R3.96,P1.50",2715,1869
"R1.27,R2.36,R3.09,P1.51",698,600
"R1.27,R2.37,R3.14,P1.50",11500,4686
"R1.27,R2.37,R3.86,P1.51",2045,1531
"R1.27,R2.38,R3.16,P1.50",3815,2354
"R1.27,R2.38,R3.37,P1.50",15358,5430
"R1.27,R2.39,R3.44,P1.50",14139,5133
"R1.27,R2.43,R3.03,P1.51",5697,3252
"R1.27,R2.44,R3.10,P1.50",465,403
"R1.27,R2.44,R3.47,P1.51",1399,1116
"R1.27,R2.45,R3.65,P1.50",5298,2964
"R1.27,R2.47,R3.66,P1.50",2298,1697
"R1.27,R2.47,R3.72,P1.50",12872,4878
"R1.27,R2.48,R3.13,P1.51",3573,2346
"R1.27,R2.52,R3.55,P1.51",556,509
"R1.27,R2.53,R3.16,P1.50",5995,3189
"R1.27,R2.55,R3.04,P1.51",2232,1636
"R1.27,R2.56,R3.24,P1.50",1029,861
"R1.27,R2.62,R3.61,P1.50",10170,4281
"R1.27,R2.62,R3.77,P1.50",2894,1854
"R1.27,R2.63,R3.70,P1.50",12082,4888
"R1.27,R2.64,R3.20,P1.50",11614,4712
"R1.27,R2.66,R3.08,P1.51",1268,1042
"R1.27,R2.66,R3.67,P1.50",9095,4023
"R1.27,R2.66,R3.89,P1.50",3097,2023
"R1.27,R2.70,R3.30,P1.50",4922,2823
"R1.27,R2.70,R3.85,P1.50",5384,2855
"R1.27,R2.74,R3.05,P1.51",424,384
"R1.27,R2.80,R3.06,P1.51",415,382
"R1.27,R2.81,R3.47,P1.51",672,607
"R1.27,R2.82,R3.10,P1.51",3482,2306
"R1.27,R2.85,R3.01,P1.50",3931,2441
"R1.27,R2.85,R3.04,P1.50",3570,2217
"R1.27,R2.86,R3.50,P1.51",2846,1899
"R1.27,R2.89,R3.71,P1.50",2845,1813
"R1.28,R2.01,R3.08,P1.50",2301,1670
"R1.28,R2.07,R3.29,P1.50",3218,2158
"R1.28,R2.07,R3.32,P1.51",416,379
"R1.28,R2.07,R3.50,P1.50",3112,2085
"R1.28,R2.08,R3.33,P1.50",21399,6251
"R1.28,R2.08,R3.39,P1.50",4606,2686
"R1.28,R2.09,R3.55,P1.51",3427,2336
"R1.28,R2.10,R3.29,P1.51",2351,1707
"R1.28,R2.14,R3.93,P1.50",1831,1407
"R1.28,R2.15,R3.45,P1.51",3516,2333
"R1.28,R2.15,R3.61,P1.51",3388,2278
"R1.28,R2.17,R3.50,P1.50",6337,3304
"R1.28,R2.18,R3.62,P1.50",2729,1842
"R1.28,R2.18,R3.85,P1.50",3066,1963
"R1.28,R2.19,R3.78,P1.51",399,365
"R1.28,R2.20,R3.39,P1.50",6006,3184
"R1.28,R2.20,R3.86,P1.50",5487,2912
"R1.28,R2.22,R3.51,P1.50",2569,1740
"R1.28,R2.25,R3.03,P1.50",6949,3489
"R1.28,R2.25,R3.14,P1.50",2749,1651
"R1.28,R2.27,R3.13,P1.51",1680,1334
"R1.28,R2.27,R3.15,P1.50",2426,1717
"R1.28,R2.28,R3.20,P1.50",3360,2209
"R1.28,R2.29,R3.55,P1.50",5841,3175
"R1.28,R2.29,R3.58,P1.51",1120,933
"R1.28,R2.31,R3.50,P1.50",1483,1127
"R1.28,R2.31,R3.51,P1.51",1556,1191
"R1.28,R2.33,R3.88,P1.50",3273,2047
"R1.28,R2.34,R3.14,P1.51",504,455
"R1.28,R2.35,R3.04,P1.51",236,225
"R1.28,R2.36,R3.18,P1.50",9045,4098
"R1.28,R2.38,R3.73,P1.50",2708,1812
"R1.28,R2.39,R3.78,P1.50",1040,880
"R1.28,R2.40,R3.27,P1.50",6501,3369
"R1.28,R2.40,R3.31,P1.50",5538,2992
"R1.28,R2.41,R3.33,P1.50",2920,1989
"R1.28,R2.42,R3.22,P1.51",1898,1481
"R1.28,R2.44,R3.18,P1.51",2284,1616
"R1.28,R2.44,R3.55,P1.50",5442,3193
"R1.28,R2.47,R3.33,P1.51",563,500
"R1.28,R2.50,R3.41,P1.50",2281,1583
"R1.28,R2.51,R3.72,P1.51",1788,1379
"R1.28,R2.51,R3.78,P1.50",4637,2731
"R1.28,R2.52,R3.16,P1.50",7561,3647
"R1.28,R2.52,R3.50,P1.50",5017,2898
"R1.28,R2.55,R3.78,P1.51",1270,1032
"R1.28,R2.58,R3.18,P1.51",1982,1463
"R1.28,R2.59,R3.17,P1.50",3929,2430
"R1.28,R2.62,R3.60,P1.50",2991,2011
"R1.28,R2.62,R3.81,P1.50",2993,1801
"R1.28,R2.66,R3.80,P1.50",2682,1850
"R1.28,R2.71,R3.30,P1.51",4182,2631
"R1.28,R2.73,R3.34,P1.50",2419,1669
"R1.28,R2.74,R3.13,P1.50",2815,2029
"R1.28,R2.74,R3.60,P1.50",1619,1227
"R1.28,R2.75,R3.71,P1.50",10310,4474
"R1.28,R2.77,R3.11,P1.51",1360,1066
"R1.28,R2.77,R3.43,P1.51",2495,1767
"R1.28,R2.77,R3.51,P1.50",890,753
"R1.28,R2.78,R3.14,P1.51",612,539
"R1.28,R2.81,R3.59,P1.50",8102,3712
"R1.28,R2.82,R3.18,P1.51",386,347
"R1.28,R2.91,R3.31,P1.50",14599,5272
"R1.28,R2.96,R3.82,P1.51",337,316
"R1.29,R2.01,R3.49,P1.50",4149,2489
"R1.29,R2.02,R3.82,P1.50",2464,1767
"R1.29,R2.03,R3.03,P1.50",2789,1899
"R1.29,R2.04,R3.19,P1.50",4412,2597
"R1.29,R2.07,R3.64,P1.50",2695,1854
"R1.29,R2.10,R3.30,P1.51",1319,1069
"R1.29,R2.11,R3.94,P1.51",544,491
"R1.29,R2.12,R3.09,P1.51",1164,944
"R1.29,R2.15,R3.20,P1.51",812,716
"R1.29,R2.16,R3.66,P1.50",3727,1977
"R1.29,R2.16,R3.77,P1.50",4065,2500
"R1.29,R2.17,R3.17,P1.51",513,468
"R1.29,R2.20,R3.08,P1.50",5000,2738
"R1.29,R2.20,R3.53,P1.51",526,467
"R1.29,R2.23,R3.26,P1.50",847,741
"R1.29,R2.23,R3.45,P1.50",2234,1507
"R1.29,R2.24,R3.47,P1.50",2360,1572
"R1.29,R2.25,R3.38,P1.50",2248,1522
"R1.29,R2.28,R3.18,P1.51",595,540
"R1.29,R2.28,R3.55,P1.50",3305,2141
"R1.29,R2.34,R3.64,P1.51",4183,2570
"R1.29,R2.36,R3.07,P1.50",2441,1767
"R1.29,R2.36,R3.27,P1.50",3748,2306
"R1.29,R2.39,R3.02,P1.50",4664,2794
"R1.29,R2.39,R3.09,P1.50",3443,2292
"R1.29,R2.39,R3.63,P1.50",5218,2786
"R1.29,R2.40,R3.36,P1.50",3473,2120
"R1.29,R2.40,R3.43,P1.50",2736,1690
"R1.29,R2.42,R3.16,P1.50",3261,2045
"R1.29,R2.43,R3.02,P1.50",21996,6358
"R1.29,R2.43,R3.04,P1.50",2664,1880
"R1.29,R2.46,R3.20,P1.51",2859,2037
"R1.29,R2.47,R3.06,P1.50",2853,1889
"R1.29,R2.48,R3.65,P1.51",638,563
"R1.29,R2.52,R3.10,P1.51",14640,5567
"R1.29,R2.53,R3.67,P1.50",2926,1907
"R1.29,R2.53,R3.68,P1.50",2640,1814
"R1.29,R2.54,R3.37,P1.51",1559,1220
"R1.29,R2.54,R3.60,P1.50",3427,2130
"R1.29,R2.55,R3.04,P1.50",4646,2641
"R1.29,R2.55,R3.45,P1.50",5314,3037
"R1.29,R2.56,R3.37,P1.50",2186,1578
"R1.29,R2.58,R3.74,P1.50",2994,1917
"R1.29,R2.60,R3.25,P1.51",387,356
"R1.29,R2.60,R3.89,P1.50",3574,2272
"R1.29,R2.61,R3.25,P1.51",348,321
"R1.29,R2.63,R3.25,P1.50",2524,1725
"R1.29,R2.66,R3.32,P1.51",1340,1091
"R1.29,R2.66,R3.38,P1.50",5896,3138
"R1.29,R2.66,R3.72,P1.51",202,194
"R1.29,R2.66,R3.81,P1.50",6651,3432
"R1.29,R2.68,R3.02,P1.50",6064,3168
"R1.29,R2.68,R3.89,P1.50",5487,3061
"R1.29,R2.69,R3.38,P1.51",920,769
"R1.29,R2.71,R3.30,P1.51",1066,878
"R1.29,R2.75,R3.35,P1.51",448,416
"R1.29,R2.77,R3.01,P1.50",2986,1897
"R1.29,R2.77,R3.09,P1.50",1175,951
"R1.29,R2.77,R3.39,P1.50",22677,6434
"R1.29,R2.79,R3.63,P1.51",2600,1885
"R1.29,R2.80,R3.44,P1.51",596,518
"R1.29,R2.83,R3.12,P1.50",3991,2503
"R1.29,R2.85,R3.01,P1.50",2957,2010
"R1.29,R2.86,R3.53,P1.51",573,519
"R1.29,R2.86,R3.72,P1.51",601,543
"R1.29,R2.87,R3.09,P1.50",3444,2253
"R1.29,R2.89,R3.56,P1.51",1398,1132
"R1.29,R2.91,R3.45,P1.50",2819,1878
"R1.29,R2.92,R3.48,P1.50",2987,1840
"R1.30,R2.05,R3.50,P1.50",4296,2620
