cell,nCounts,nFeatures
"R1.70,R2.46,R3.90,P1.41",225,195
"R1.70,R2.47,R3.47,P1.45",385,320
"R1.70,R2.47,R3.80,P1.43",180,150
"R1.70,R2.47,R3.87,P1.39",121,83
"R1.70,R2.47,R3.87,P1.43",166,146
"R1.70,R2.48,R3.81,P1.39",202,171
"R1.70,R2.49,R3.05,P1.39",245,222
"R1.70,R2.49,R3.46,P1.41",376,311
"R1.70,R2.49,R3.56,P1.43",233,205
"R1.70,R2.49,R3.79,P1.41",461,369
"R1.70,R2.50,R3.12,P1.43",334,281
"R1.70,R2.50,R3.85,P1.42",634,516
"R1.70,R2.51,R3.56,P1.42",334,292
"R1.70,R2.51,R3.88,P1.43",935,742
"R1.70,R2.52,R3.71,P1.44",420,356
"R1.70,R2.53,R3.53,P1.39",120,110
"R1.70,R2.53,R3.54,P1.42",447,379
"R1.70,R2.53,R3.69,P1.39",302,264
"R1.70,R2.54,R3.17,P1.43",232,196
"R1.70,R2.54,R3.24,P1.39",156,140
"R1.70,R2.54,R3.31,P1.44",402,348
"R1.70,R2.55,R3.09,P1.45",221,193
"R1.70,R2.55,R3.55,P1.42",184,173
"R1.70,R2.55,R3.80,P1.43",235,213
"R1.70,R2.55,R3.89,P1.41",278,242
"R1.70,R2.56,R3.20,P1.43",328,292
"R1.70,R2.56,R3.30,P1.42",952,749
"R1.70,R2.56,R3.47,P1.43",287,222
"R1.70,R2.56,R3.81,P1.39",161,141
"R1.70,R2.56,R3.82,P1.42",453,390
"R1.70,R2.56,R3.95,P1.43",167,139
"R1.70,R2.57,R3.21,P1.39",268,239
"R1.70,R2.57,R3.34,P1.42",396,343
"R1.70,R2.58,R3.09,P1.42",416,356
"R1.70,R2.58,R3.10,P1.40",266,237
"R1.70,R2.58,R3.48,P1.42",161,94
"R1.70,R2.58,R3.61,P1.44",284,247
"R1.70,R2.58,R3.62,P1.44",212,176
"R1.70,R2.59,R3.07,P1.40",521,417
"R1.70,R2.59,R3.42,P1.39",239,216
"R1.70,R2.59,R3.43,P1.44",706,600
"R1.70,R2.59,R3.59,P1.39",139,124
"R1.70,R2.59,R3.89,P1.41",289,239
"R1.70,R2.60,R3.02,P1.45",164,130
"R1.70,R2.60,R3.26,P1.44",334,305
"R1.70,R2.60,R3.27,P1.45",124,113
"R1.70,R2.60,R3.41,P1.41",227,204
"R1.70,R2.60,R3.48,P1.44",1268,982
"R1.70,R2.60,R3.91,P1.44",146,135
"R1.70,R2.61,R3.42,P1.43",386,319
"R1.70,R2.61,R3.75,P1.42",296,261
"R1.70,R2.61,R3.84,P1.41",237,211
"R1.70,R2.61,R3.89,P1.45",219,195
"R1.70,R2.62,R3.09,P1.43",380,316
"R1.70,R2.62,R3.22,P1.44",219,184
"R1.70,R2.62,R3.29,P1.40",206,177
"R1.70,R2.62,R3.58,P1.43",128,71
"R1.70,R2.63,R3.15,P1.43",402,327
"R1.70,R2.63,R3.18,P1.42",506,285
"R1.70,R2.63,R3.23,P1.41",286,247
"R1.70,R2.63,R3.41,P1.40",251,218
"R1.70,R2.64,R3.29,P1.41",371,302
"R1.70,R2.64,R3.71,P1.40",315,272
"R1.70,R2.65,R3.43,P1.40",130,114
"R1.70,R2.65,R3.95,P1.43",382,328
"R1.70,R2.66,R3.07,P1.39",426,355
"R1.70,R2.66,R3.08,P1.39",288,245
"R1.70,R2.66,R3.51,P1.43",196,177
"R1.70,R2.66,R3.64,P1.40",276,228
"R1.70,R2.66,R3.74,P1.42",422,369
"R1.70,R2.67,R3.17,P1.42",250,221
"R1.70,R2.67,R3.27,P1.44",232,205
"R1.70,R2.67,R3.47,P1.43",351,297
"R1.70,R2.68,R3.15,P1.39",261,219
"R1.70,R2.68,R3.25,P1.44",213,195
"R1.70,R2.68,R3.48,P1.43",422,338
"R1.70,R2.69,R3.39,P1.42",502,427
"R1.70,R2.69,R3.55,P1.40",279,219
"R1.70,R2.71,R3.06,P1.45",203,172
"R1.70,R2.71,R3.29,P1.45",141,127
"R1.70,R2.71,R3.53,P1.43",156,130
"R1.70,R2.72,R3.88,P1.45",176,154
"R1.70,R2.72,R3.93,P1.45",225,195
"R1.70,R2.73,R3.30,P1.40",449,385
"R1.70,R2.73,R3.41,P1.42",285,249
"R1.70,R2.74,R3.10,P1.40",227,190
"R1.70,R2.74,R3.37,P1.43",322,269
"R1.70,R2.74,R3.39,P1.42",246,214
"R1.70,R2.74,R3.95,P1.41",210,183
"R1.70,R2.75,R3.39,P1.44",222,177
"R1.70,R2.75,R3.68,P1.42",251,221
"R1.70,R2.76,R3.31,P1.41",378,321
"R1.70,R2.76,R3.56,P1.45",134,119
"R1.70,R2.76,R3.61,P1.45",194,172
"R1.70,R2.77,R3.41,P1.41",216,192
"R1.70,R2.78,R3.44,P1.43",267,225
"R1.70,R2.79,R3.55,P1.45",339,274
"R1.70,R2.80,R3.31,P1.39",341,283
"R1.70,R2.80,R3.72,P1.42",396,326
"R1.70,R2.80,R3.82,P1.42",124,82
"R1.70,R2.80,R3.96,P1.44",252,231
"R1.70,R2.81,R3.05,P1.42",791,529
"R1.70,R2.81,R3.62,P1.41",362,308
"R1.70,R2.81,R3.70,P1.43",360,303
"R1.70,R2.81,R3.93,P1.43",173,147
"R1.70,R2.82,R3.39,P1.39",237,213
"R1.70,R2.82,R3.68,P1.42",587,486
"R1.70,R2.82,R3.74,P1.39",244,219
"R1.70,R2.83,R3.28,P1.45",165,142
"R1.70,R2.83,R3.53,P1.41",217,190
"R1.70,R2.84,R3.65,P1.43",223,185
"R1.70,R2.84,R3.74,P1.43",280,235
"R1.70,R2.84,R3.75,P1.41",579,475
"R1.70,R2.85,R3.12,P1.44",252,204
"R1.70,R2.86,R3.43,P1.42",181,135
"R1.70,R2.86,R3.51,P1.42",240,205
"R1.70,R2.86,R3.66,P1.45",228,100
"R1.70,R2.86,R3.90,P1.41",400,342
"R1.70,R2.88,R3.23,P1.43",162,140
"R1.70,R2.88,R3.37,P1.45",318,270
"R1.70,R2.88,R3.68,P1.41",561,430
"R1.70,R2.88,R3.85,P1.41",588,445
"R1.70,R2.89,R3.01,P1.44",196,179
"R1.70,R2.89,R3.81,P1.45",201,168
"R1.70,R2.90,R3.02,P1.45",140,71
"R1.70,R2.90,R3.05,P1.40",294,239
"R1.70,R2.90,R3.24,P1.40",174,163
"R1.70,R2.90,R3.55,P1.42",291,248
"R1.70,R2.90,R3.58,P1.42",311,263
"R1.70,R2.91,R3.58,P1.44",422,354
"R1.70,R2.91,R3.67,P1.41",221,184
"R1.70,R2.91,R3.71,P1.42",124,87
"R1.70,R2.92,R3.39,P1.40",409,355
"R1.70,R2.92,R3.88,P1.42",278,243
"R1.70,R2.93,R3.56,P1.41",1659,1227
"R1.70,R2.93,R3.76,P1.39",424,357
"R1.70,R2.94,R3.52,P1.44",280,235
"R1.70,R2.96,R3.21,P1.45",309,252
"R1.70,R2.96,R3.34,P1.42",225,184
"R1.70,R2.96,R3.45,P1.45",180,155
"R1.70,R2.96,R3.51,P1.40",130,98
"R1.71,R2.01,R3.02,P1.42",379,325
"R1.71,R2.02,R3.20,P1.42",563,465
"R1.71,R2.02,R3.29,P1.45",135,126
"R1.71,R2.02,R3.40,P1.42",124,83
"R1.71,R2.02,R3.74,P1.43",239,204
"R1.71,R2.02,R3.96,P1.40",289,244
"R1.71,R2.03,R3.12,P1.41",176,146
"R1.71,R2.03,R3.90,P1.39",443,375
"R1.71,R2.04,R3.18,P1.42",265,168
"R1.71,R2.04,R3.40,P1.44",319,273
"R1.71,R2.05,R3.59,P1.42",177,160
"R1.71,R2.06,R3.25,P1.45",560,439
"R1.71,R2.06,R3.27,P1.42",228,196
"R1.71,R2.06,R3.27,P1.45",145,124
"R1.71,R2.06,R3.56,P1.43",189,165
"R1.71,R2.06,R3.93,P1.39",312,271
"R1.71,R2.07,R3.41,P1.44",261,221
"R1.71,R2.07,R3.92,P1.44",389,343
"R1.71,R2.08,R3.05,P1.41",539,434
"R1.71,R2.08,R3.28,P1.42",303,265
"R1.71,R2.08,R3.36,P1.39",313,262
"R1.71,R2.08,R3.51,P1.45",234,188
"R1.71,R2.08,R3.72,P1.45",125,69
"R1.71,R2.09,R3.02,P1.43",289,258
"R1.71,R2.09,R3.41,P1.42",419,325
"R1.71,R2.09,R3.57,P1.43",524,439
"R1.71,R2.10,R3.01,P1.41",272,251
"R1.71,R2.10,R3.39,P1.41",156,131
"R1.71,R2.10,R3.40,P1.39",245,217
"R1.71,R2.11,R3.66,P1.42",343,314
"R1.71,R2.11,R3.91,P1.43",326,262
"R1.71,R2.12,R3.78,P1.40",191,172
"R1.71,R2.12,R3.79,P1.43",195,172
"R1.71,R2.12,R3.83,P1.42",262,230
"R1.71,R2.12,R3.87,P1.44",633,533
"R1.71,R2.13,R3.60,P1.41",387,324
"R1.71,R2.13,R3.72,P1.40",281,165
"R1.71,R2.14,R3.47,P1.44",386,333
"R1.71,R2.14,R3.64,P1.40",284,249
"R1.71,R2.14,R3.79,P1.40",214,180
"R1.71,R2.15,R3.23,P1.42",402,341
"R1.71,R2.15,R3.37,P1.40",151,104
"R1.71,R2.16,R3.65,P1.44",260,230
"R1.71,R2.17,R3.37,P1.39",416,332
"R1.71,R2.17,R3.38,P1.41",119,107
"R1.71,R2.17,R3.71,P1.41",318,277
"R1.71,R2.17,R3.95,P1.44",221,188
"R1.71,R2.18,R3.31,P1.42",134,91
"R1.71,R2.18,R3.86,P1.43",227,125
"R1.71,R2.18,R3.87,P1.39",181,162
"R1.71,R2.19,R3.75,P1.41",240,226
"R1.71,R2.20,R3.08,P1.43",253,215
"R1.71,R2.22,R3.16,P1.45",210,177
"R1.71,R2.22,R3.40,P1.44",314,255
"R1.71,R2.22,R3.74,P1.45",184,158
"R1.71,R2.22,R3.80,P1.40",181,162
"R1.71,R2.23,R3.26,P1.44",252,228
"R1.71,R2.23,R3.68,P1.42",143,123
"R1.71,R2.24,R3.39,P1.42",203,173
"R1.71,R2.25,R3.10,P1.41",176,155
"R1.71,R2.25,R3.33,P1.42",162,148
"R1.71,R2.25,R3.38,P1.39",166,145
"R1.71,R2.25,R3.61,P1.44",345,291
"R1.71,R2.25,R3.90,P1.41",273,235
"R1.71,R2.26,R3.10,P1.45",165,151
"R1.71,R2.26,R3.14,P1.39",224,198
"R1.71,R2.26,R3.54,P1.42",315,260
"R1.71,R2.26,R3.68,P1.44",246,226
"R1.71,R2.26,R3.75,P1.41",254,225
"R1.71,R2.27,R3.34,P1.43",354,303
"R1.71,R2.28,R3.57,P1.43",668,546
"R1.71,R2.28,R3.67,P1.42",124,94
"R1.71,R2.28,R3.83,P1.43",557,470
"R1.71,R2.29,R3.29,P1.43",389,332
"R1.71,R2.29,R3.72,P1.45",273,218
"R1.71,R2.29,R3.83,P1.40",338,275
"R1.71,R2.30,R3.41,P1.40",230,202
"R1.71,R2.31,R3.14,P1.43",264,225
"R1.71,R2.31,R3.43,P1.43",371,200
"R1.71,R2.31,R3.86,P1.45",138,126
"R1.71,R2.32,R3.39,P1.39",242,209
"R1.71,R2.32,R3.82,P1.44",276,241
"R1.71,R2.32,R3.86,P1.45",138,117
"R1.71,R2.33,R3.27,P1.44",329,291
"R1.71,R2.33,R3.27,P1.45",196,162
"R1.71,R2.33,R3.55,P1.44",171,150
"R1.71,R2.34,R3.19,P1.40",169,152
"R1.71,R2.34,R3.32,P1.40",182,153
"R1.71,R2.35,R3.35,P1.39",296,240
"R1.71,R2.35,R3.44,P1.44",303,251
"R1.71,R2.36,R3.08,P1.45",130,116
"R1.71,R2.36,R3.23,P1.40",359,310
"R1.71,R2.36,R3.61,P1.44",603,482
"R1.71,R2.36,R3.75,P1.41",259,237
"R1.71,R2.37,R3.31,P1.45",213,185
"R1.71,R2.38,R3.14,P1.41",223,206
"R1.71,R2.38,R3.21,P1.41",341,293
"R1.71,R2.38,R3.32,P1.43",143,132
"R1.71,R2.38,R3.84,P1.43",215,185
"R1.71,R2.39,R3.22,P1.41",207,183
"R1.71,R2.39,R3.29,P1.40",281,241
"R1.71,R2.39,R3.67,P1.45",220,200
"R1.71,R2.40,R3.16,P1.43",182,160
"R1.71,R2.40,R3.23,P1.39",194,168
"R1.71,R2.40,R3.51,P1.41",328,271
"R1.71,R2.41,R3.25,P1.40",444,364
"R1.71,R2.41,R3.62,P1.42",154,134
"R1.71,R2.43,R3.01,P1.44",286,247
"R1.71,R2.43,R3.56,P1.44",361,313
"R1.71,R2.43,R3.87,P1.44",346,287
"R1.71,R2.44,R3.45,P1.43",418,364
"R1.71,R2.44,R3.82,P1.42",392,324
"R1.71,R2.45,R3.06,P1.39",405,357
"R1.71,R2.45,R3.47,P1.41",223,194
"R1.71,R2.45,R3.65,P1.43",222,198
"R1.71,R2.46,R3.52,P1.44",174,160
"R1.71,R2.47,R3.79,P1.44",281,252
"R1.71,R2.49,R3.01,P1.40",221,191
"R1.71,R2.49,R3.37,P1.44",201,183
"R1.71,R2.49,R3.74,P1.44",296,253
"R1.71,R2.50,R3.14,P1.42",195,158
"R1.71,R2.50,R3.28,P1.41",163,140
"R1.71,R2.50,R3.36,P1.43",328,268
"R1.71,R2.50,R3.37,P1.39",348,293
"R1.71,R2.51,R3.72,P1.44",416,358
"R1.71,R2.51,R3.80,P1.43",193,166
"R1.71,R2.52,R3.48,P1.39",397,333
"R1.71,R2.52,R3.88,P1.41",538,446
"R1.71,R2.53,R3.11,P1.43",287,243
"R1.71,R2.53,R3.47,P1.42",299,269
"R1.71,R2.53,R3.69,P1.45",354,284
"R1.71,R2.53,R3.73,P1.39",159,151
"R1.71,R2.53,R3.83,P1.43",271,229
"R1.71,R2.54,R3.83,P1.41",255,222
"R1.71,R2.55,R3.02,P1.45",264,222
"R1.71,R2.55,R3.88,P1.42",262,230
"R1.71,R2.56,R3.24,P1.43",118,106
"R1.71,R2.57,R3.05,P1.45",399,329
"R1.71,R2.57,R3.08,P1.42",277,235
"R1.71,R2.57,R3.19,P1.39",126,111
"R1.71,R2.57,R3.48,P1.39",301,255
"R1.71,R2.57,R3.80,P1.44",288,258
"R1.71,R2.58,R3.40,P1.43",494,417
"R1.71,R2.59,R3.61,P1.42",213,131
"R1.71,R2.60,R3.26,P1.43",424,345
"R1.71,R2.60,R3.36,P1.45",451,367
"R1.71,R2.60,R3.41,P1.39",237,209
"R1.71,R2.61,R3.71,P1.40",642,540
"R1.71,R2.61,R3.78,P1.42",600,493
"R1.71,R2.61,R3.92,P1.43",195,173
"R1.71,R2.62,R3.12,P1.45",170,81
"R1.71,R2.62,R3.47,P1.45",154,130
"R1.71,R2.62,R3.56,P1.40",605,489
"R1.71,R2.62,R3.62,P1.45",152,136
"R1.71,R2.63,R3.06,P1.43",209,184
"R1.71,R2.63,R3.42,P1.44",294,255
"R1.71,R2.63,R3.71,P1.40",180,122
"R1.71,R2.63,R3.81,P1.39",360,294
"R1.71,R2.63,R3.93,P1.45",403,323
"R1.71,R2.65,R3.61,P1.43",214,178
"R1.71,R2.65,R3.89,P1.43",145,132
"R1.71,R2.66,R3.59,P1.42",176,160
"R1.71,R2.66,R3.83,P1.44",157,148
"R1.71,R2.66,R3.88,P1.40",147,101
"R1.71,R2.66,R3.96,P1.43",150,121
"R1.71,R2.67,R3.04,P1.42",204,191
"R1.71,R2.67,R3.13,P1.40",133,123
"R1.71,R2.67,R3.74,P1.39",214,183
"R1.71,R2.67,R3.82,P1.40",267,232
"R1.71,R2.68,R3.15,P1.44",257,237
"R1.71,R2.68,R3.20,P1.41",124,80
"R1.71,R2.68,R3.28,P1.43",339,278
"R1.71,R2.68,R3.46,P1.45",273,238
"R1.71,R2.69,R3.64,P1.39",449,371
"R1.71,R2.70,R3.01,P1.43",458,368
"R1.71,R2.70,R3.25,P1.40",399,345
"R1.71,R2.70,R3.56,P1.41",383,327
"R1.71,R2.71,R3.06,P1.45",175,149
"R1.71,R2.71,R3.34,P1.39",127,109
"R1.71,R2.71,R3.37,P1.39",149,124
"R1.71,R2.72,R3.31,P1.42",337,287
"R1.71,R2.72,R3.45,P1.45",181,158
"R1.71,R2.73,R3.23,P1.44",128,111
"R1.71,R2.74,R3.81,P1.39",269,222
"R1.71,R2.75,R3.47,P1.45",262,221
"R1.71,R2.75,R3.93,P1.42",130,119
"R1.71,R2.76,R3.01,P1.41",284,235
"R1.71,R2.76,R3.25,P1.40",271,208
"R1.71,R2.77,R3.04,P1.40",202,127
"R1.71,R2.77,R3.44,P1.41",302,254
"R1.71,R2.77,R3.92,P1.43",498,414
"R1.71,R2.79,R3.47,P1.45",161,149
"R1.71,R2.80,R3.48,P1.44",135,95
"R1.71,R2.80,R3.64,P1.42",234,207
"R1.71,R2.81,R3.28,P1.41",141,124
"R1.71,R2.83,R3.10,P1.40",296,259
"R1.71,R2.83,R3.28,P1.41",162,147
"R1.71,R2.83,R3.65,P1.41",180,161
"R1.71,R2.84,R3.23,P1.43",212,179
"R1.71,R2.86,R3.38,P1.43",341,267
"R1.71,R2.86,R3.93,P1.42",249,214
"R1.71,R2.87,R3.34,P1.45",203,174
"R1.71,R2.88,R3.08,P1.39",254,213
"R1.71,R2.88,R3.32,P1.44",336,305
"R1.71,R2.88,R3.57,P1.42",158,137
"R1.71,R2.90,R3.66,P1.40",121,106
"R1.71,R2.90,R3.92,P1.40",332,277
"R1.71,R2.91,R3.34,P1.45",148,128
"R1.71,R2.93,R3.19,P1.41",155,149
"R1.71,R2.93,R3.40,P1.41",166,146
"R1.71,R2.93,R3.41,P1.39",238,212
"R1.71,R2.94,R3.09,P1.42",130,121
"R1.71,R2.94,R3.38,P1.45",152,129
"R1.71,R2.96,R3.55,P1.41",318,274
"R1.71,R2.96,R3.96,P1.43",294,235
"R1.72,R2.01,R3.40,P1.45",303,252
"R1.72,R2.01,R3.41,P1.41",427,364
"R1.72,R2.01,R3.42,P1.39",153,139
"R1.72,R2.01,R3.73,P1.41",139,124
"R1.72,R2.01,R3.94,P1.41",660,532
"R1.72,R2.02,R3.32,P1.40",494,408
"R1.72,R2.02,R3.35,P1.41",189,162
"R1.72,R2.03,R3.19,P1.40",249,149
"R1.72,R2.03,R3.32,P1.41",298,251
"R1.72,R2.03,R3.77,P1.43",356,304
"R1.72,R2.04,R3.76,P1.39",214,186
"R1.72,R2.04,R3.82,P1.43",205,173
"R1.72,R2.04,R3.91,P1.45",131,118
"R1.72,R2.06,R3.33,P1.40",236,199
"R1.72,R2.06,R3.36,P1.42",260,222
"R1.72,R2.06,R3.59,P1.41",545,452
"R1.72,R2.06,R3.67,P1.41",360,329
"R1.72,R2.07,R3.17,P1.45",158,82
"R1.72,R2.07,R3.18,P1.45",555,447
"R1.72,R2.07,R3.49,P1.45",181,86
"R1.72,R2.07,R3.67,P1.42",365,308
"R1.72,R2.08,R3.83,P1.40",425,366
"R1.72,R2.08,R3.85,P1.45",155,133
"R1.72,R2.09,R3.22,P1.41",659,542
"R1.72,R2.09,R3.27,P1.42",830,677
"R1.72,R2.09,R3.91,P1.41",230,199
"R1.72,R2.10,R3.01,P1.40",288,256
"R1.72,R2.10,R3.13,P1.41",845,673
"R1.72,R2.10,R3.16,P1.43",273,244
"R1.72,R2.10,R3.30,P1.42",538,428
"R1.72,R2.10,R3.78,P1.43",127,95
"R1.72,R2.11,R3.60,P1.43",399,315
"R1.72,R2.11,R3.96,P1.41",209,168
"R1.72,R2.12,R3.07,P1.41",272,239
"R1.72,R2.12,R3.38,P1.40",298,266
"R1.72,R2.12,R3.46,P1.41",574,492
"R1.72,R2.13,R3.01,P1.40",453,371
"R1.72,R2.13,R3.09,P1.43",137,78
"R1.72,R2.13,R3.64,P1.39",300,241
"R1.72,R2.13,R3.71,P1.44",135,99
"R1.72,R2.14,R3.42,P1.43",408,339
"R1.72,R2.14,R3.56,P1.44",126,116
"R1.72,R2.15,R3.94,P1.42",180,163
"R1.72,R2.16,R3.49,P1.42",259,229
"R1.72,R2.16,R3.62,P1.39",394,344
"R1.72,R2.17,R3.18,P1.39",343,304
"R1.72,R2.17,R3.19,P1.45",267,234
"R1.72,R2.18,R3.19,P1.43",349,295
"R1.72,R2.18,R3.59,P1.39",139,124
"R1.72,R2.19,R3.04,P1.42",391,321
"R1.72,R2.19,R3.39,P1.43",294,261
"R1.72,R2.19,R3.46,P1.39",180,167
"R1.72,R2.19,R3.48,P1.43",423,367
"R1.72,R2.20,R3.20,P1.40",673,521
"R1.72,R2.20,R3.50,P1.43",185,107
"R1.72,R2.20,R3.85,P1.43",356,303
"R1.72,R2.20,R3.92,P1.39",577,470
"R1.72,R2.20,R3.96,P1.44",355,297
"R1.72,R2.21,R3.17,P1.40",431,358
"R1.72,R2.21,R3.51,P1.44",332,294
"R1.72,R2.21,R3.72,P1.44",1189,929
"R1.72,R2.22,R3.29,P1.39",257,223
"R1.72,R2.22,R3.45,P1.41",1103,830
"R1.72,R2.22,R3.47,P1.41",320,274
"R1.72,R2.23,R3.42,P1.44",416,353
"R1.72,R2.24,R3.17,P1.45",165,141
"R1.72,R2.24,R3.21,P1.45",196,162
"R1.72,R2.24,R3.47,P1.42",489,413
"R1.72,R2.24,R3.60,P1.41",279,265
"R1.72,R2.24,R3.71,P1.40",372,316
"R1.72,R2.25,R3.43,P1.39",132,90
"R1.72,R2.25,R3.75,P1.41",184,116
"R1.72,R2.26,R3.51,P1.39",127,66
"R1.72,R2.26,R3.75,P1.44",474,404
"R1.72,R2.27,R3.26,P1.44",495,297
"R1.72,R2.27,R3.93,P1.39",267,233
"R1.72,R2.28,R3.28,P1.45",332,263
"R1.72,R2.28,R3.29,P1.40",466,394
"R1.72,R2.28,R3.51,P1.39",150,127
"R1.72,R2.28,R3.68,P1.40",258,239
"R1.72,R2.28,R3.81,P1.41",300,242
"R1.72,R2.29,R3.41,P1.39",200,172
"R1.72,R2.29,R3.58,P1.40",214,174
"R1.72,R2.29,R3.67,P1.44",149,135
"R1.72,R2.30,R3.46,P1.41",445,379
"R1.72,R2.30,R3.69,P1.44",275,241
"R1.72,R2.31,R3.03,P1.43",487,400
"R1.72,R2.31,R3.52,P1.42",128,123
"R1.72,R2.31,R3.65,P1.44",156,143
"R1.72,R2.32,R3.28,P1.42",644,516
"R1.72,R2.32,R3.43,P1.40",260,145
"R1.72,R2.33,R3.07,P1.39",224,136
"R1.72,R2.33,R3.08,P1.40",547,432
"R1.72,R2.33,R3.80,P1.45",205,174
"R1.72,R2.33,R3.85,P1.43",350,286
"R1.72,R2.34,R3.43,P1.44",351,303
"R1.72,R2.35,R3.08,P1.41",210,183
"R1.72,R2.35,R3.75,P1.42",607,510
"R1.72,R2.36,R3.48,P1.39",212,181
"R1.72,R2.37,R3.51,P1.41",399,334
"R1.72,R2.37,R3.69,P1.45",183,156
"R1.72,R2.37,R3.82,P1.41",291,247
"R1.72,R2.38,R3.05,P1.44",305,275
"R1.72,R2.38,R3.13,P1.44",293,245
"R1.72,R2.38,R3.44,P1.44",177,151
"R1.72,R2.39,R3.72,P1.42",137,96
"R1.72,R2.40,R3.32,P1.45",251,215
"R1.72,R2.40,R3.33,P1.41",336,280
"R1.72,R2.40,R3.41,P1.44",130,117
"R1.72,R2.40,R3.45,P1.45",319,268
"R1.72,R2.40,R3.48,P1.39",206,134
"R1.72,R2.40,R3.91,P1.40",336,194
"R1.72,R2.41,R3.36,P1.40",322,267
"R1.72,R2.42,R3.09,P1.42",316,271
"R1.72,R2.42,R3.67,P1.40",285,250
"R1.72,R2.43,R3.37,P1.42",1084,810
"R1.72,R2.43,R3.93,P1.42",185,170
"R1.72,R2.44,R3.26,P1.40",207,179
"R1.72,R2.44,R3.56,P1.40",367,299
"R1.72,R2.44,R3.80,P1.43",211,114
"R1.72,R2.44,R3.94,P1.43",566,467
"R1.72,R2.45,R3.42,P1.42",219,202
"R1.72,R2.46,R3.20,P1.40",360,292
"R1.72,R2.46,R3.25,P1.42",264,244
"R1.72,R2.46,R3.57,P1.40",130,87
"R1.72,R2.46,R3.73,P1.39",320,274
"R1.72,R2.47,R3.94,P1.45",211,193
"R1.72,R2.49,R3.20,P1.41",689,550
"R1.72,R2.49,R3.26,P1.41",326,267
"R1.72,R2.49,R3.70,P1.44",150,134
"R1.72,R2.49,R3.73,P1.41",229,209
"R1.72,R2.51,R3.07,P1.45",168,147
"R1.72,R2.51,R3.12,P1.40",274,246
"R1.72,R2.51,R3.29,P1.45",207,176
"R1.72,R2.51,R3.88,P1.42",326,281
"R1.72,R2.52,R3.67,P1.45",308,265
"R1.72,R2.53,R3.34,P1.43",222,181
"R1.72,R2.53,R3.67,P1.39",163,143
"R1.72,R2.54,R3.12,P1.42",138,127
"R1.72,R2.54,R3.95,P1.42",357,304
"R1.72,R2.54,R3.95,P1.45",177,151
"R1.72,R2.55,R3.92,P1.43",378,333
"R1.72,R2.56,R3.35,P1.45",254,216
"R1.72,R2.57,R3.81,P1.42",370,295
"R1.72,R2.57,R3.92,P1.45",362,295
"R1.72,R2.58,R3.33,P1.40",357,295
"R1.72,R2.58,R3.65,P1.41",121,116
"R1.72,R2.58,R3.90,P1.40",516,432
"R1.72,R2.59,R3.93,P1.45",227,190
"R1.72,R2.60,R3.69,P1.40",455,377
"R1.72,R2.60,R3.79,P1.43",380,326
"R1.72,R2.61,R3.52,P1.43",664,532
"R1.72,R2.61,R3.82,P1.43",448,366
"R1.72,R2.61,R3.88,P1.42",260,227
"R1.72,R2.62,R3.17,P1.45",1889,1327
"R1.72,R2.62,R3.95,P1.42",182,118
"R1.72,R2.63,R3.49,P1.43",118,56
"R1.72,R2.63,R3.81,P1.40",153,101
"R1.72,R2.64,R3.45,P1.43",177,90
"R1.72,R2.64,R3.51,P1.45",138,116
"R1.72,R2.64,R3.62,P1.40",285,247
"R1.72,R2.64,R3.73,P1.43",218,191
"R1.72,R2.64,R3.88,P1.42",292,240
"R1.72,R2.65,R3.60,P1.41",139,119
"R1.72,R2.65,R3.64,P1.40",244,214
"R1.72,R2.66,R3.33,P1.41",277,234
"R1.72,R2.66,R3.38,P1.39",441,373
"R1.72,R2.67,R3.95,P1.42",272,235
"R1.72,R2.68,R3.01,P1.45",127,67
"R1.72,R2.68,R3.55,P1.40",301,269
"R1.72,R2.68,R3.71,P1.45",125,111
"R1.72,R2.68,R3.86,P1.45",118,60
"R1.72,R2.69,R3.59,P1.42",207,181
"R1.72,R2.70,R3.35,P1.44",169,152
"R1.72,R2.70,R3.70,P1.44",268,229
"R1.72,R2.71,R3.11,P1.40",311,270
"R1.72,R2.71,R3.23,P1.40",304,254
"R1.72,R2.71,R3.26,P1.42",280,248
"R1.72,R2.71,R3.35,P1.40",326,286
"R1.72,R2.71,R3.52,P1.44",710,589
"R1.72,R2.72,R3.19,P1.44",283,253
"R1.72,R2.74,R3.24,P1.40",130,113
"R1.72,R2.74,R3.68,P1.40",289,246
"R1.72,R2.74,R3.80,P1.44",232,214
"R1.72,R2.75,R3.03,P1.44",231,201
"R1.72,R2.75,R3.22,P1.39",316,277
"R1.72,R2.75,R3.83,P1.44",201,172
"R1.72,R2.76,R3.04,P1.43",544,438
"R1.72,R2.76,R3.11,P1.40",154,131
"R1.72,R2.77,R3.28,P1.45",266,214
"R1.72,R2.77,R3.89,P1.40",262,230
"R1.72,R2.78,R3.18,P1.42",353,303
"R1.72,R2.78,R3.36,P1.43",351,298
"R1.72,R2.79,R3.21,P1.44",283,255
"R1.72,R2.79,R3.91,P1.39",443,352
"R1.72,R2.81,R3.19,P1.41",535,442
"R1.72,R2.84,R3.84,P1.40",168,152
"R1.72,R2.85,R3.76,P1.40",293,263
"R1.72,R2.86,R3.08,P1.43",341,290
"R1.72,R2.87,R3.14,P1.40",1208,900
"R1.72,R2.87,R3.28,P1.45",179,81
"R1.72,R2.87,R3.34,P1.43",290,242
"R1.72,R2.88,R3.31,P1.41",202,183
