cell,nCounts,nFeatures
"R1.73,R2.35,R3.18,P1.36",517,509
"R1.75,R2.44,R3.67,P1.36",642,630
"R1.83,R2.60,R3.05,P1.34",289,288
"R1.86,R2.05,R3.42,P1.35",187,184
"R1.65,R2.34,R3.78,P1.34",504,496
"R1.81,R2.35,R3.14,P1.33",185,181
"R1.71,R2.90,R3.40,P1.31",295,292
"R1.86,R2.56,R3.09,P1.33",449,445
"R1.80,R2.06,R3.52,P1.31",280,277
"R1.88,R2.17,R3.39,P1.36",736,723
"R1.72,R2.91,R3.35,P1.37",148,147
"R1.96,R2.36,R3.17,P1.34",1183,1131
"R1.87,R2.50,R3.19,P1.33",233,230
"R1.86,R2.17,R3.74,P1.36",339,333
"R1.66,R2.48,R3.22,P1.31",364,362
"R1.71,R2.55,R3.88,P1.34",330,329
"R1.83,R2.72,R3.23,P1.35",693,681
"R1.88,R2.03,R3.87,P1.37",548,543
"R1.96,R2.82,R3.60,P1.34",1350,1266
"R1.86,R2.38,R3.12,P1.35",437,430
"R1.66,R2.60,R3.78,P1.35",330,325
"R1.96,R2.05,R3.10,P1.36",176,174
"R1.84,R2.39,R3.26,P1.37",708,689
"R1.84,R2.40,R3.36,P1.37",437,433
"R1.87,R2.02,R3.93,P1.37",1013,979
"R1.76,R2.63,R3.67,P1.33",170,169
"R1.65,R2.09,R3.30,P1.37",270,267
"R1.92,R2.14,R3.55,P1.37",239,238
"R1.91,R2.24,R3.71,P1.31",288,288
"R1.96,R2.27,R3.05,P1.33",151,150
"R1.91,R2.71,R3.83,P1.31",213,213
"R1.81,R2.22,R3.64,P1.36",630,618
"R1.96,R2.94,R3.89,P1.37",713,704
"R1.95,R2.60,R3.01,P1.35",430,419
"R1.89,R2.43,R3.22,P1.34",398,388
"R1.83,R2.76,R3.38,P1.35",196,196
"R1.95,R2.01,R3.38,P1.35",144,144
"R1.85,R2.93,R3.16,P1.37",1260,1221
"R1.89,R2.45,R3.51,P1.34",160,159
"R1.85,R2.03,R3.41,P1.34",264,259
"R1.85,R2.57,R3.20,P1.36",560,554
"R1.81,R2.91,R3.01,P1.36",646,636
"R1.96,R2.25,R3.41,P1.34",253,249
"R1.91,R2.49,R3.49,P1.36",315,311
"R1.77,R2.33,R3.75,P1.31",418,411
"R1.85,R2.89,R3.70,P1.36",399,393
"R1.84,R2.18,R3.17,P1.36",418,411
"R1.77,R2.57,R3.11,P1.33",183,183
"R1.88,R2.47,R3.10,P1.33",276,274
"R1.65,R2.23,R3.29,P1.36",433,428
"R1.70,R2.14,R3.60,P1.37",262,261
"R1.81,R2.78,R3.22,P1.31",427,419
"R1.76,R2.23,R3.02,P1.37",362,358
"R1.83,R2.27,R3.22,P1.33",558,544
"R1.92,R2.25,R3.33,P1.35",165,164
"R1.75,R2.35,R3.22,P1.33",170,169
"R1.79,R2.23,R3.29,P1.37",266,264
"R1.91,R2.18,R3.84,P1.33",321,318
"R1.71,R2.02,R3.20,P1.34",318,314
"R1.65,R2.19,R3.30,P1.37",1280,1227
"R1.77,R2.79,R3.69,P1.36",504,497
"R1.82,R2.42,R3.36,P1.36",640,624
"R1.85,R2.46,R3.79,P1.31",712,693
"R1.76,R2.23,R3.39,P1.34",459,450
"R1.84,R2.89,R3.69,P1.35",1449,1398
"R1.93,R2.25,R3.39,P1.35",662,648
"R1.75,R2.59,R3.25,P1.37",274,269
"R1.77,R2.52,R3.37,P1.34",341,332
"R1.77,R2.20,R3.88,P1.34",345,343
"R1.79,R2.05,R3.32,P1.31",159,159
"R1.92,R2.15,R3.07,P1.36",431,424
"R1.69,R2.49,R3.42,P1.31",170,167
"R1.96,R2.06,R3.05,P1.36",539,532
"R1.79,R2.60,R3.21,P1.35",174,172
"R1.77,R2.73,R3.61,P1.35",238,236
"R1.67,R2.60,R3.43,P1.36",215,212
"R1.82,R2.77,R3.59,P1.36",265,259
"R1.73,R2.80,R3.40,P1.37",494,480
"R1.66,R2.08,R3.49,P1.36",745,728
"R1.72,R2.30,R3.46,P1.33",371,368
"R1.86,R2.18,R3.24,P1.34",175,172
"R1.70,R2.06,R3.21,P1.35",632,615
"R1.69,R2.27,R3.32,P1.34",647,635
"R1.90,R2.56,R3.57,P1.35",1301,1244
"R1.87,R2.70,R3.43,P1.37",162,161
"R1.93,R2.41,R3.27,P1.35",592,585
"R1.79,R2.81,R3.07,P1.34",229,226
"R1.83,R2.89,R3.10,P1.35",349,345
"R1.81,R2.85,R3.46,P1.33",488,474
"R1.84,R2.05,R3.81,P1.35",197,196
"R1.89,R2.07,R3.22,P1.31",584,574
"R1.73,R2.74,R3.67,P1.35",333,329
"R1.84,R2.83,R3.51,P1.35",263,261
"R1.65,R2.50,R3.43,P1.36",423,415
"R1.95,R2.83,R3.73,P1.36",291,288
"R1.87,R2.84,R3.52,P1.34",439,432
"R1.88,R2.83,R3.41,P1.35",938,918
"R1.74,R2.85,R3.16,P1.33",911,894
"R1.95,R2.55,R3.52,P1.36",275,274
"R1.74,R2.25,R3.05,P1.34",1073,1038
"R1.79,R2.58,R3.76,P1.34",269,267
"R1.65,R2.67,R3.67,P1.36",309,306
"R1.82,R2.53,R3.49,P1.34",680,666
"R1.83,R2.41,R3.36,P1.32",214,214
"R1.74,R2.70,R3.17,P1.36",320,312
"R1.96,R2.83,R3.58,P1.37",311,306
"R1.95,R2.38,R3.49,P1.33",787,768
"R1.84,R2.27,R3.15,P1.35",992,965
"R1.96,R2.75,R3.03,P1.35",208,207
"R1.77,R2.95,R3.44,P1.33",249,247
"R1.80,R2.94,R3.74,P1.35",377,369
"R1.71,R2.43,R3.87,P1.36",428,423
"R1.76,R2.41,R3.46,P1.33",265,261
"R1.90,R2.91,R3.49,P1.33",595,577
"R1.69,R2.21,R3.68,P1.36",395,391
"R1.92,R2.29,R3.44,P1.36",1146,1099
"R1.73,R2.20,R3.38,P1.31",305,301
"R1.78,R2.75,R3.78,P1.37",245,239
"R1.83,R2.74,R3.87,P1.33",337,333
"R1.71,R2.36,R3.61,P1.36",764,742
"R1.93,R2.61,R3.61,P1.35",272,269
"R1.73,R2.87,R3.26,P1.34",154,153
"R1.75,R2.08,R3.39,P1.34",367,362
"R1.73,R2.21,R3.26,P1.31",475,464
"R1.85,R2.18,R3.14,P1.35",765,747
"R1.81,R2.77,R3.15,P1.31",147,145
"R1.70,R2.88,R3.37,P1.37",168,167
"R1.96,R2.01,R3.84,P1.36",1257,1224
"R1.80,R2.86,R3.74,P1.37",684,665
"R1.75,R2.93,R3.12,P1.37",163,163
"R1.80,R2.36,R3.45,P1.36",353,348
"R1.72,R2.93,R3.20,P1.34",585,572
"R1.77,R2.04,R3.81,P1.33",315,312
"R1.66,R2.51,R3.38,P1.36",766,750
"R1.95,R2.69,R3.13,P1.31",184,184
"R1.82,R2.41,R3.69,P1.34",184,182
"R1.90,R2.62,R3.69,P1.36",997,965
"R1.95,R2.39,R3.42,P1.34",582,573
"R1.79,R2.37,R3.54,P1.33",1369,1319
"R1.86,R2.92,R3.69,P1.37",299,294
"R1.75,R2.30,R3.02,P1.36",889,877
"R1.92,R2.06,R3.84,P1.33",488,479
"R1.95,R2.06,R3.05,P1.35",299,293
"R1.73,R2.48,R3.58,P1.34",846,823
"R1.73,R2.70,R3.48,P1.37",185,182
"R1.88,R2.77,R3.76,P1.33",510,503
"R1.87,R2.09,R3.23,P1.33",646,633
"R1.84,R2.09,R3.84,P1.34",277,277
"R1.70,R2.33,R3.43,P1.36",155,154
"R1.77,R2.26,R3.56,P1.35",378,372
"R1.78,R2.62,R3.51,P1.33",320,313
"R1.82,R2.57,R3.74,P1.34",176,174
"R1.65,R2.58,R3.89,P1.35",254,253
"R1.95,R2.35,R3.16,P1.33",2551,2366
"R1.67,R2.74,R3.73,P1.35",358,351
"R1.79,R2.23,R3.79,P1.35",1238,1194
"R1.74,R2.77,R3.27,P1.35",651,637
"R1.67,R2.50,R3.18,P1.31",207,207
"R1.73,R2.37,R3.13,P1.36",669,662
"R1.91,R2.03,R3.64,P1.36",1151,1108
"R1.91,R2.29,R3.24,P1.35",212,209
"R1.80,R2.12,R3.45,P1.33",178,178
"R1.86,R2.27,R3.73,P1.37",182,180
"R1.94,R2.15,R3.19,P1.36",420,411
"R1.74,R2.39,R3.52,P1.33",321,313
"R1.72,R2.09,R3.22,P1.33",973,941
"R1.88,R2.80,R3.29,P1.36",163,162
"R1.89,R2.04,R3.12,P1.33",236,235
"R1.84,R2.69,R3.84,P1.35",800,777
"R1.67,R2.09,R3.48,P1.31",225,222
"R1.87,R2.16,R3.64,P1.36",656,644
"R1.70,R2.13,R3.46,P1.36",523,510
"R1.85,R2.19,R3.67,P1.35",381,380
"R1.72,R2.32,R3.28,P1.34",585,574
"R1.93,R2.29,R3.38,P1.34",432,423
"R1.90,R2.15,R3.38,P1.35",220,218
"R1.95,R2.64,R3.48,P1.35",310,306
"R1.82,R2.54,R3.54,P1.37",201,201
"R1.90,R2.54,R3.93,P1.36",624,614
"R1.65,R2.73,R3.07,P1.35",618,606
"R1.72,R2.52,R3.67,P1.37",150,149
"R1.92,R2.56,R3.69,P1.34",441,436
"R1.95,R2.34,R3.13,P1.34",309,303
"R1.86,R2.41,R3.05,P1.36",362,356
"R1.89,R2.19,R3.28,P1.37",264,262
"R1.87,R2.49,R3.04,P1.34",482,477
"R1.95,R2.70,R3.08,P1.36",179,176
"R1.87,R2.11,R3.54,P1.36",192,190
"R1.90,R2.61,R3.91,P1.34",618,608
"R1.66,R2.06,R3.52,P1.33",173,172
"R1.72,R2.24,R3.47,P1.34",534,530
"R1.82,R2.45,R3.10,P1.36",184,183
"R1.93,R2.16,R3.11,P1.37",242,240
"R1.85,R2.36,R3.20,P1.37",685,670
"R1.87,R2.65,R3.55,P1.36",1577,1505
"R1.85,R2.21,R3.28,P1.34",455,443
"R1.68,R2.39,R3.73,P1.33",214,210
"R1.75,R2.01,R3.09,P1.36",255,246
"R1.78,R2.46,R3.76,P1.34",488,480
"R1.75,R2.25,R3.82,P1.36",543,531
"R1.68,R2.15,R3.10,P1.36",3838,3439
"R1.96,R2.05,R3.45,P1.36",267,264
"R1.81,R2.69,R3.49,P1.37",191,189
"R1.75,R2.21,R3.71,P1.35",627,610
"R1.81,R2.88,R3.41,P1.31",181,180
"R1.72,R2.22,R3.47,P1.33",187,186
"R1.84,R2.45,R3.78,P1.37",408,400
"R1.86,R2.37,R3.61,P1.33",731,717
"R1.70,R2.41,R3.56,P1.37",375,368
"R1.76,R2.40,R3.07,P1.37",269,265
"R1.78,R2.42,R3.19,P1.34",1099,1068
"R1.95,R2.48,R3.79,P1.36",455,442
"R1.90,R2.47,R3.91,P1.36",525,513
"R1.85,R2.43,R3.72,P1.33",267,261
"R1.71,R2.63,R3.93,P1.37",347,343
"R1.67,R2.03,R3.61,P1.35",207,202
"R1.68,R2.11,R3.77,P1.37",309,308
"R1.87,R2.23,R3.39,P1.31",382,380
"R1.92,R2.41,R3.43,P1.31",158,157
"R1.67,R2.30,R3.01,P1.37",170,168
"R1.72,R2.40,R3.32,P1.37",254,248
"R1.68,R2.24,R3.39,P1.37",427,423
"R1.70,R2.53,R3.69,P1.31",362,359
"R1.73,R2.48,R3.29,P1.36",202,198
"R1.89,R2.54,R3.74,P1.36",143,138
"R1.65,R2.39,R3.81,P1.34",145,143
"R1.74,R2.40,R3.19,P1.31",413,406
"R1.84,R2.70,R3.52,P1.36",146,146
"R1.85,R2.49,R3.31,P1.36",546,540
"R1.74,R2.78,R3.26,P1.31",330,327
"R1.85,R2.24,R3.61,P1.34",290,286
"R1.69,R2.49,R3.18,P1.34",649,632
"R1.89,R2.17,R3.73,P1.37",425,418
"R1.77,R2.18,R3.53,P1.35",170,168
"R1.92,R2.12,R3.18,P1.36",321,317
"R1.96,R2.21,R3.65,P1.37",206,200
"R1.66,R2.48,R3.55,P1.33",747,733
"R1.77,R2.46,R3.81,P1.34",181,180
"R1.81,R2.25,R3.19,P1.33",618,606
"R1.96,R2.65,R3.37,P1.34",1212,1168
"R1.86,R2.72,R3.12,P1.37",287,286
"R1.82,R2.05,R3.11,P1.35",398,392
"R1.67,R2.87,R3.08,P1.35",340,334
"R1.84,R2.17,R3.39,P1.36",642,628
"R1.89,R2.58,R3.58,P1.31",304,301
"R1.84,R2.48,R3.64,P1.34",147,146
"R1.84,R2.66,R3.70,P1.33",263,258
"R1.77,R2.01,R3.18,P1.35",660,640
"R1.84,R2.84,R3.79,P1.36",207,206
"R1.70,R2.93,R3.56,P1.33",1047,1012
"R1.93,R2.15,R3.42,P1.31",405,393
"R1.78,R2.79,R3.31,P1.36",468,462
"R1.87,R2.12,R3.79,P1.35",362,359
"R1.81,R2.36,R3.10,P1.33",602,595
"R1.87,R2.76,R3.24,P1.36",534,524
"R1.93,R2.37,R3.67,P1.35",794,783
"R1.65,R2.72,R3.95,P1.35",481,473
"R1.86,R2.35,R3.20,P1.34",234,229
"R1.95,R2.47,R3.65,P1.33",198,196
"R1.66,R2.48,R3.27,P1.34",613,598
"R1.74,R2.89,R3.07,P1.35",241,238
"R1.73,R2.45,R3.42,P1.37",453,446
"R1.88,R2.66,R3.26,P1.36",288,284
"R1.68,R2.28,R3.55,P1.35",953,930
"R1.75,R2.33,R3.29,P1.36",162,162
"R1.65,R2.51,R3.94,P1.34",282,282
"R1.66,R2.66,R3.62,P1.36",204,204
"R1.68,R2.14,R3.12,P1.34",365,359
"R1.70,R2.61,R3.42,P1.35",428,422
"R1.88,R2.95,R3.09,P1.36",152,151
"R1.93,R2.72,R3.20,P1.33",442,436
"R1.90,R2.90,R3.92,P1.33",285,282
"R1.90,R2.51,R3.62,P1.34",741,722
"R1.67,R2.48,R3.40,P1.33",509,502
"R1.65,R2.04,R3.09,P1.35",452,443
"R1.78,R2.34,R3.27,P1.36",406,404
"R1.94,R2.94,R3.51,P1.35",398,395
"R1.71,R2.13,R3.60,P1.33",366,364
"R1.77,R2.30,R3.72,P1.34",393,385
"R1.69,R2.31,R3.09,P1.37",413,402
"R1.88,R2.45,R3.08,P1.35",305,303
"R1.69,R2.71,R3.11,P1.33",338,337
"R1.86,R2.06,R3.44,P1.33",166,166
"R1.88,R2.93,R3.26,P1.35",877,852
"R1.66,R2.10,R3.65,P1.37",334,332
"R1.95,R2.05,R3.08,P1.35",206,205
"R1.79,R2.32,R3.49,P1.36",175,175
"R1.75,R2.83,R3.24,P1.34",288,283
"R1.73,R2.64,R3.01,P1.37",426,419
"R1.75,R2.88,R3.40,P1.36",509,497
"R1.73,R2.27,R3.26,P1.35",1253,1195
"R1.81,R2.24,R3.51,P1.37",224,222
"R1.93,R2.29,R3.14,P1.34",738,718
"R1.82,R2.74,R3.04,P1.35",182,181
"R1.69,R2.72,R3.28,P1.34",657,643
"R1.95,R2.45,R3.55,P1.37",193,192
"R1.80,R2.59,R3.77,P1.35",263,261
"R1.86,R2.76,R3.25,P1.36",155,155
"R1.80,R2.94,R3.01,P1.35",831,807
"R1.88,R2.16,R3.57,P1.34",1208,1182
"R1.93,R2.52,R3.67,P1.36",636,621
"R1.93,R2.09,R3.58,P1.37",252,252
"R1.85,R2.63,R3.14,P1.33",382,378
"R1.74,R2.61,R3.90,P1.37",695,681
"R1.90,R2.12,R3.47,P1.35",453,447
"R1.78,R2.56,R3.05,P1.35",494,482
"R1.69,R2.72,R3.59,P1.33",325,321
"R1.72,R2.21,R3.72,P1.36",1809,1723
"R1.83,R2.71,R3.74,P1.36",242,234
"R1.83,R2.14,R3.12,P1.34",169,168
"R1.75,R2.52,R3.60,P1.36",604,595
"R1.66,R2.37,R3.44,P1.36",217,214
"R1.76,R2.15,R3.03,P1.35",956,931
"R1.74,R2.52,R3.77,P1.33",307,302
"R1.96,R2.41,R3.35,P1.33",287,285
"R1.91,R2.47,R3.68,P1.35",635,622
"R1.95,R2.16,R3.56,P1.34",782,768
"R1.66,R2.01,R3.38,P1.34",577,565
"R1.82,R2.31,R3.34,P1.31",175,174
"R1.76,R2.71,R3.14,P1.36",953,913
"R1.77,R2.17,R3.09,P1.35",478,466
"R1.78,R2.38,R3.30,P1.34",467,454
"R1.80,R2.33,R3.78,P1.35",651,641
"R1.89,R2.10,R3.01,P1.36",183,178
"R1.70,R2.46,R3.90,P1.33",246,243
"R1.74,R2.36,R3.38,P1.36",217,215
"R1.85,R2.58,R3.20,P1.31",232,231
"R1.70,R2.60,R3.41,P1.33",294,286
"R1.76,R2.63,R3.55,P1.31",260,259
"R1.66,R2.03,R3.56,P1.34",854,825
"R1.92,R2.21,R3.52,P1.35",324,320
"R1.93,R2.71,R3.47,P1.37",390,380
"R1.96,R2.09,R3.75,P1.31",425,423
"R1.67,R2.63,R3.68,P1.34",300,295
"R1.90,R2.51,R3.01,P1.34",253,249
"R1.81,R2.89,R3.85,P1.33",232,228
"R1.77,R2.71,R3.86,P1.35",216,213
"R1.87,R2.21,R3.79,P1.35",585,577
"R1.89,R2.15,R3.70,P1.35",624,610
"R1.82,R2.91,R3.73,P1.35",192,192
"R1.71,R2.26,R3.14,P1.31",256,255
"R1.80,R2.66,R3.79,P1.33",706,690
"R1.71,R2.52,R3.48,P1.31",404,396
"R1.96,R2.40,R3.20,P1.34",353,348
"R1.95,R2.42,R3.70,P1.35",158,158
"R1.75,R2.05,R3.69,P1.36",1258,1204
"R1.75,R2.12,R3.46,P1.36",324,320
"R1.88,R2.63,R3.28,P1.37",662,655
"R1.81,R2.73,R3.67,P1.35",536,527
"R1.76,R2.76,R3.92,P1.35",212,212
"R1.94,R2.39,R3.45,P1.36",820,802
"R1.65,R2.05,R3.30,P1.31",247,245
"R1.84,R2.83,R3.08,P1.31",506,495
"R1.75,R2.50,R3.36,P1.36",2330,2190
"R1.86,R2.50,R3.43,P1.35",175,173
"R1.91,R2.88,R3.69,P1.36",393,388
"R1.81,R2.64,R3.93,P1.37",352,348
"R1.74,R2.11,R3.37,P1.33",1225,1191
"R1.88,R2.16,R3.84,P1.31",507,501
"R1.83,R2.03,R3.26,P1.36",609,591
"R1.89,R2.58,R3.92,P1.33",389,379
"R1.82,R2.64,R3.76,P1.33",187,186
"R1.96,R2.37,R3.01,P1.33",319,314
"R1.88,R2.67,R3.22,P1.36",569,556
"R1.86,R2.76,R3.43,P1.33",305,296
"R1.83,R2.04,R3.43,P1.37",366,362
"R1.84,R2.32,R3.30,P1.33",536,531
"R1.94,R2.18,R3.72,P1.36",612,597
"R1.77,R2.23,R3.49,P1.31",249,249
"R1.72,R2.44,R3.94,P1.35",726,696
"R1.80,R2.79,R3.59,P1.36",621,608
"R1.84,R2.70,R3.07,P1.31",863,843
"R1.73,R2.20,R3.12,P1.35",835,811
"R1.78,R2.55,R3.25,P1.31",379,376
"R1.94,R2.71,R3.78,P1.31",169,168
"R1.65,R2.37,R3.90,P1.34",382,378
"R1.85,R2.95,R3.48,P1.34",724,705
"R1.74,R2.31,R3.12,P1.34",343,342
"R1.79,R2.67,R3.11,P1.32",148,146
"R1.95,R2.04,R3.71,P1.37",295,290
"R1.94,R2.77,R3.61,P1.35",850,822
"R1.68,R2.65,R3.45,P1.35",295,293
"R1.74,R2.63,R3.10,P1.31",423,419
"R1.74,R2.55,R3.35,P1.37",207,206
"R1.76,R2.27,R3.17,P1.36",444,439
"R1.75,R2.55,R3.73,P1.37",262,260
"R1.67,R2.75,R3.81,P1.34",436,429
"R1.75,R2.50,R3.03,P1.35",179,176
"R1.71,R2.12,R3.87,P1.36",919,892
"R1.75,R2.50,R3.44,P1.31",155,154
"R1.69,R2.25,R3.28,P1.33",323,319
"R1.81,R2.49,R3.47,P1.35",674,663
"R1.81,R2.65,R3.89,P1.31",164,163
"R1.83,R2.37,R3.88,P1.36",657,645
"R1.83,R2.20,R3.30,P1.37",196,195
"R1.72,R2.96,R3.75,P1.34",167,167
"R1.71,R2.44,R3.45,P1.35",445,434
"R1.79,R2.22,R3.26,P1.31",477,471
"R1.88,R2.56,R3.87,P1.36",547,536
"R1.71,R2.22,R3.74,P1.37",164,163
"R1.77,R2.52,R3.30,P1.37",224,224
"R1.75,R2.56,R3.69,P1.35",406,396
"R1.81,R2.74,R3.12,P1.33",432,423
"R1.74,R2.66,R3.77,P1.34",329,323
"R1.67,R2.57,R3.27,P1.35",522,510
"R1.77,R2.19,R3.29,P1.34",679,658
"R1.68,R2.04,R3.47,P1.31",209,208
"R1.66,R2.65,R3.72,P1.36",340,340
"R1.93,R2.37,R3.32,P1.37",355,351
"R1.66,R2.94,R3.35,P1.31",699,676
"R1.86,R2.33,R3.47,P1.36",1042,1015
"R1.75,R2.95,R3.74,P1.37",240,238
"R1.74,R2.66,R3.95,P1.37",338,335
"R1.92,R2.15,R3.26,P1.31",259,256
"R1.89,R2.39,R3.44,P1.37",592,580
"R1.80,R2.01,R3.16,P1.34",520,503
"R1.68,R2.05,R3.39,P1.35",688,672
"R1.76,R2.32,R3.85,P1.35",450,441
"R1.78,R2.44,R3.12,P1.31",184,182
"R1.91,R2.50,R3.77,P1.37",890,873
"R1.80,R2.95,R3.18,P1.36",408,402
"R1.73,R2.58,R3.62,P1.35",677,663
"R1.93,R2.04,R3.35,P1.33",612,601
"R1.82,R2.78,R3.41,P1.33",712,695
"R1.65,R2.58,R3.09,P1.35",372,367
"R1.71,R2.25,R3.61,P1.36",392,385
"R1.71,R2.17,R3.37,P1.31",396,388
"R1.73,R2.42,R3.10,P1.33",163,163
"R1.76,R2.56,R3.60,P1.31",316,316
"R1.90,R2.71,R3.05,P1.35",471,464
"R1.83,R2.25,R3.73,P1.37",216,212
"R1.79,R2.11,R3.73,P1.35",556,548
"R1.76,R2.20,R3.08,P1.36",550,538
"R1.95,R2.82,R3.08,P1.35",160,160
"R1.68,R2.03,R3.30,P1.37",323,316
"R1.80,R2.37,R3.26,P1.31",348,345
"R1.68,R2.06,R3.42,P1.34",403,396
"R1.68,R2.76,R3.19,P1.37",369,364
"R1.82,R2.85,R3.14,P1.35",314,309
"R1.88,R2.04,R3.25,P1.37",145,144
"R1.74,R2.07,R3.78,P1.37",206,204
"R1.67,R2.16,R3.46,P1.35",408,402
"R1.92,R2.02,R3.93,P1.33",273,272
"R1.80,R2.70,R3.04,P1.33",406,399
"R1.66,R2.80,R3.70,P1.35",367,361
"R1.75,R2.78,R3.81,P1.36",370,364
"R1.85,R2.24,R3.29,P1.34",173,171
"R1.74,R2.22,R3.84,P1.37",203,199
"R1.71,R2.29,R3.29,P1.35",412,409
"R1.85,R2.76,R3.84,P1.36",391,386
"R1.84,R2.04,R3.24,P1.36",559,540
"R1.93,R2.35,R3.51,P1.33",423,419
"R1.93,R2.94,R3.96,P1.36",193,192
"R1.78,R2.12,R3.48,P1.35",458,451
"R1.82,R2.09,R3.32,P1.36",384,377
"R1.95,R2.88,R3.73,P1.36",297,289
"R1.81,R2.45,R3.51,P1.31",197,196
"R1.76,R2.52,R3.88,P1.36",514,504
"R1.91,R2.68,R3.71,P1.36",670,656
"R1.67,R2.28,R3.57,P1.33",265,262
"R1.93,R2.58,R3.94,P1.33",188,187
"R1.71,R2.09,R3.57,P1.35",475,471
"R1.71,R2.22,R3.40,P1.36",376,371
"R1.87,R2.03,R3.19,P1.36",844,813
"R1.84,R2.69,R3.17,P1.36",301,297
"R1.84,R2.38,R3.25,P1.37",293,290
"R1.94,R2.06,R3.56,P1.37",390,381
"R1.95,R2.86,R3.12,P1.36",533,522
"R1.65,R2.31,R3.42,P1.36",1069,1038
"R1.69,R2.57,R3.08,P1.33",968,938
"R1.83,R2.40,R3.08,P1.36",315,313
"R1.91,R2.14,R3.78,P1.33",170,170
"R1.82,R2.69,R3.16,P1.36",307,298
"R1.79,R2.63,R3.06,P1.31",717,704
"R1.82,R2.59,R3.34,P1.35",190,190
"R1.88,R2.41,R3.32,P1.35",675,661
"R1.70,R2.56,R3.20,P1.35",476,465
"R1.96,R2.21,R3.54,P1.33",363,357
"R1.92,R2.34,R3.40,P1.35",226,224
"R1.82,R2.42,R3.01,P1.36",422,413
"R1.81,R2.52,R3.32,P1.36",376,376
"R1.83,R2.03,R3.81,P1.35",223,220
"R1.80,R2.62,R3.11,P1.31",588,574
"R1.68,R2.43,R3.71,P1.35",473,467
"R1.68,R2.43,R3.06,P1.33",356,350
"R1.71,R2.17,R3.95,P1.36",262,259
"R1.69,R2.38,R3.32,P1.34",479,469
"R1.66,R2.89,R3.54,P1.34",219,214
"R1.94,R2.10,R3.77,P1.34",385,381
"R1.88,R2.41,R3.15,P1.35",256,251
"R1.85,R2.17,R3.78,P1.35",426,418
"R1.71,R2.35,R3.44,P1.36",482,475
"R1.65,R2.58,R3.17,P1.31",333,329
"R1.82,R2.47,R3.29,P1.34",571,563
"R1.68,R2.15,R3.02,P1.34",597,589
"R1.76,R2.89,R3.05,P1.33",313,312
"R1.66,R2.54,R3.38,P1.36",295,293
"R1.87,R2.31,R3.18,P1.37",354,346
"R1.81,R2.22,R3.51,P1.34",480,473
"R1.80,R2.84,R3.93,P1.34",290,289
"R1.72,R2.46,R3.73,P1.31",377,369
"R1.77,R2.18,R3.88,P1.37",238,236
"R1.75,R2.44,R3.30,P1.36",430,425
"R1.73,R2.35,R3.29,P1.31",260,256
"R1.80,R2.33,R3.76,P1.33",435,430
"R1.71,R2.08,R3.28,P1.34",290,287
"R1.91,R2.51,R3.39,P1.31",1418,1374
"R1.67,R2.37,R3.24,P1.36",170,169
"R1.91,R2.56,R3.90,P1.36",470,465
"R1.65,R2.07,R3.54,P1.33",383,376
"R1.75,R2.72,R3.41,P1.34",730,714
"R1.71,R2.22,R3.16,P1.37",494,485
"R1.81,R2.77,R3.91,P1.36",223,220
"R1.83,R2.32,R3.61,P1.37",364,357
"R1.73,R2.34,R3.80,P1.33",541,532
"R1.84,R2.60,R3.44,P1.31",286,280
"R1.73,R2.48,R3.90,P1.34",1304,1239
"R1.66,R2.56,R3.60,P1.34",560,547
"R1.92,R2.89,R3.31,P1.37",287,284
"R1.81,R2.67,R3.01,P1.34",494,484
"R1.83,R2.95,R3.29,P1.33",478,469
"R1.68,R2.10,R3.91,P1.34",231,229
"R1.74,R2.01,R3.15,P1.31",372,368
"R1.65,R2.06,R3.18,P1.37",255,252
"R1.68,R2.49,R3.60,P1.34",147,147
"R1.71,R2.06,R3.27,P1.34",311,308
"R1.85,R2.44,R3.43,P1.34",228,228
"R1.90,R2.66,R3.16,P1.33",389,387
"R1.85,R2.73,R3.28,P1.36",726,712
"R1.96,R2.54,R3.35,P1.37",185,183
"R1.76,R2.87,R3.47,P1.36",510,498
"R1.94,R2.03,R3.39,P1.35",211,209
"R1.96,R2.78,R3.83,P1.35",196,196
"R1.87,R2.61,R3.21,P1.36",519,512
"R1.91,R2.57,R3.89,P1.35",640,621
"R1.93,R2.72,R3.89,P1.34",269,267
"R1.74,R2.81,R3.94,P1.34",209,209
"R1.96,R2.68,R3.29,P1.36",209,209
"R1.87,R2.08,R3.24,P1.36",625,610
"R1.73,R2.56,R3.12,P1.31",499,488
"R1.71,R2.62,R3.47,P1.37",223,221
"R1.79,R2.62,R3.25,P1.33",230,228
"R1.74,R2.80,R3.08,P1.34",461,443
"R1.67,R2.50,R3.30,P1.31",231,231
"R1.91,R2.44,R3.62,P1.33",386,383
"R1.75,R2.09,R3.85,P1.36",340,340
"R1.71,R2.47,R3.79,P1.36",355,350
"R1.78,R2.01,R3.21,P1.36",227,222
"R1.76,R2.44,R3.87,P1.36",578,565
"R1.65,R2.61,R3.65,P1.37",238,237
"R1.84,R2.50,R3.46,P1.35",272,269
"R1.80,R2.19,R3.25,P1.35",457,445
"R1.90,R2.07,R3.37,P1.34",704,679
"R1.72,R2.79,R3.91,P1.31",271,268
"R1.67,R2.11,R3.26,P1.36",578,569
"R1.77,R2.04,R3.70,P1.36",753,727
"R1.65,R2.93,R3.43,P1.36",436,423
