cell,nCounts,nFeatures
19:09:95:18,2250,2137
19:11:39:36,2389,2339
19:11:93:18,5924,5282
19:12:38:12,900,892
19:12:38:37,405,402
19:12:65:38,3453,3195
19:13:12:21,404,400
19:13:30:16,1122,1072
19:13:54:12,384,379
19:13:94:31,1229,1159
19:14:12:22,1700,1644
19:14:94:34,1627,1590
19:15:35:24,2824,2742
19:15:74:33,552,545
19:16:23:32,822,792
19:16:31:33,1622,1522
19:16:37:31,1233,1156
19:16:53:35,1144,1120
19:17:33:38,1736,1640
19:17:92:36,4126,3785
19:17:94:24,558,548
19:18:72:11,2354,2266
19:18:75:34,8346,7652
19:21:05:37,10773,9691
19:21:77:23,430,415
19:22:82:33,1262,1253
19:22:96:24,748,727
19:23:16:38,3663,3018
19:23:51:12,3733,3627
19:23:57:35,3959,3823
19:24:31:17,707,652
19:24:37:36,399,397
19:24:67:34,25241,22219
19:27:29:38,3538,3436
19:27:36:18,719,712
19:27:58:24,7558,6990
19:27:84:37,856,841
19:28:32:17,1352,1294
19:28:92:36,2589,2409
19:29:06:33,1030,1020
19:29:09:22,512,496
19:29:62:32,10222,9242
19:29:73:32,2830,2705
19:30:03:33,6181,5953
19:30:68:32,919,868
19:31:02:23,1799,1772
19:31:51:31,575,565
19:31:72:23,1386,1314
19:32:15:28,647,609
19:32:48:23,4788,4286
19:33:06:21,2332,2291
19:33:07:21,1807,1710
19:33:23:33,361,355
19:33:24:15,3175,3093
19:33:41:37,558,548
19:33:81:17,836,819
19:34:70:36,980,958
19:34:83:34,565,553
19:34:90:37,1092,1070
19:36:12:25,426,418
19:36:35:11,1914,1851
19:36:42:37,703,695
19:37:78:37,1996,1934
19:37:86:13,412,402
19:37:96:24,7416,7074
19:39:30:33,1256,1235
19:39:45:21,1678,1596
19:39:49:21,379,363
19:39:61:22,2978,2887
19:40:44:36,1046,1028
19:40:47:12,2545,2407
19:41:19:32,8612,8067
19:41:58:26,1351,1309
19:42:75:21,4705,4445
19:43:62:38,593,579
19:44:13:17,982,960
19:44:78:18,1705,1662
19:44:88:32,1199,1120
19:47:82:22,529,516
19:47:83:22,2746,2662
19:48:36:33,2388,2204
19:49:31:31,1216,1171
19:49:93:26,2715,2592
19:50:56:26,441,432
19:51:06:11,469,466
19:51:32:32,2645,2507
19:51:71:36,1556,1478
19:51:74:18,2666,2562
19:51:92:38,1956,1862
19:52:04:38,2371,2285
19:52:71:31,1252,1191
19:53:03:31,472,458
19:53:08:36,2341,2267
19:53:55:32,2645,2450
19:53:62:34,808,789
19:53:70:32,1478,1430
19:54:31:31,947,924
19:54:44:31,1442,1372
19:54:55:16,538,526
19:54:92:26,2133,1979
19:54:96:31,465,443
19:56:54:28,747,737
19:56:62:32,2406,2325
19:57:39:33,6070,5818
19:57:40:38,881,861
19:57:41:23,832,805
19:57:53:31,3058,2891
19:57:81:38,742,732
19:58:38:25,486,485
19:58:49:14,4033,3855
19:59:39:13,1650,1596
19:59:42:25,2189,2135
19:59:43:25,1966,1905
19:60:39:35,690,668
19:60:48:13,2692,2615
19:60:63:33,2245,2179
19:60:78:27,502,491
19:61:41:17,728,688
19:63:29:37,6470,5826
19:64:07:33,3144,2942
19:64:70:38,1651,1619
19:65:29:35,1258,1217
19:66:13:34,2397,2197
19:67:71:31,2351,2277
19:67:76:33,863,824
19:67:94:31,799,780
19:68:15:38,732,717
19:68:21:34,572,565
19:68:85:21,813,789
19:69:33:32,790,775
19:69:72:34,714,705
19:70:54:18,352,351
19:70:77:34,920,884
19:70:80:26,4023,3563
19:71:08:12,983,975
19:71:16:21,783,769
19:72:15:25,4797,4569
19:72:47:33,407,401
19:72:50:31,2356,2216
19:73:73:33,548,527
19:75:37:25,461,446
19:75:45:14,2213,2029
19:75:61:38,3162,2989
19:75:96:34,530,511
19:76:28:32,1474,1431
19:76:88:33,1540,1465
19:77:24:16,685,672
19:77:50:23,473,466
19:77:88:23,688,672
19:78:33:36,849,784
19:79:09:35,974,947
19:79:18:31,901,885
19:79:75:17,493,480
19:80:24:31,3329,3164
19:80:31:31,2666,1171
19:81:39:31,429,417
19:82:08:37,2944,2729
19:82:55:31,3250,3163
19:82:88:11,1038,980
19:83:34:33,937,902
19:84:47:35,2460,2407
19:84:85:26,2696,2626
19:85:18:38,3878,3422
19:85:19:38,668,659
19:85:31:28,1090,1078
19:85:36:38,1925,1824
19:85:40:38,2399,2282
19:85:43:22,384,383
19:85:72:35,20355,13084
19:86:11:11,2730,2661
19:86:12:23,5382,5149
19:86:49:22,822,794
19:87:11:36,946,923
19:87:76:33,2699,2637
19:87:76:35,1336,1277
19:87:76:37,1998,1832
19:88:50:21,459,449
19:88:56:17,1591,1572
19:89:15:33,1266,1256
19:89:17:21,14239,9885
19:90:43:38,401,392
19:91:40:25,5439,4716
19:91:40:28,2943,2773
19:91:44:11,1138,1089
19:91:45:11,957,937
19:91:48:37,3407,3235
19:91:77:14,358,342
19:92:03:33,1207,1174
19:92:10:32,1404,1368
19:92:81:38,564,547
19:93:27:32,915,903
19:95:90:21,584,551
19:95:90:33,652,618
19:95:90:34,770,738
19:95:90:38,440,429
19:96:49:14,540,521
19:96:55:37,818,787
20:03:06:34,531,500
20:03:80:22,1987,1920
20:04:66:26,552,543
20:05:16:12,989,917
20:05:17:25,1167,1163
20:05:57:13,400,393
20:05:94:15,387,382
20:06:24:16,657,637
20:06:72:33,663,644
20:06:94:26,1339,1326
20:07:91:38,5128,4621
20:08:06:23,1925,1879
20:08:88:35,951,947
20:09:63:21,773,715
20:09:71:25,4509,4061
20:09:78:35,3242,2902
20:10:39:17,3188,3129
20:11:06:35,601,581
20:11:15:26,9307,8710
20:12:42:31,14416,11128
20:12:43:31,742,733
20:12:43:33,440,431
20:12:84:32,889,863
20:13:31:24,1216,1189
20:13:38:21,1880,1824
20:13:40:35,3793,3523
20:13:44:32,1159,1146
20:14:23:28,1639,1623
20:14:26:28,14141,13095
20:14:57:37,1781,1678
20:14:78:12,1049,1047
20:15:72:25,4141,4014
20:16:30:34,477,472
20:17:17:17,1275,1246
20:17:21:33,1503,1448
20:17:67:23,1257,1219
20:17:78:33,997,971
20:18:66:34,7078,5690
20:18:77:18,3070,2409
20:19:06:33,1468,1409
20:19:06:36,512,504
20:19:77:38,1655,1528
20:20:09:34,491,463
20:21:06:37,2448,1826
20:22:12:33,920,900
20:23:04:38,7118,6711
20:23:29:31,801,772
20:24:22:11,1596,1491
20:24:37:31,1086,1058
20:24:74:36,1222,1151
20:24:80:28,1310,1287
20:24:94:35,1910,1812
20:25:67:22,1893,1775
20:27:09:32,3592,3393
20:28:09:22,981,948
20:28:67:36,4208,3907
20:29:06:34,5163,4890
20:29:49:12,15603,14332
20:29:49:38,2160,1599
20:29:71:38,929,919
20:29:85:17,650,647
20:30:17:37,937,923
20:30:21:33,10374,7971
20:30:26:31,1774,1688
20:30:84:13,1213,1156
20:31:17:18,802,790
20:31:73:36,668,659
20:32:19:32,3035,2955
20:32:66:32,498,475
20:33:85:31,1912,1787
20:34:04:18,1647,1565
20:34:25:31,2366,2079
20:34:47:31,994,976
20:35:08:38,1268,1210
20:35:16:36,2582,2483
20:35:29:38,1575,1496
20:35:67:33,3673,3526
20:35:96:37,955,904
20:37:26:18,418,413
20:37:70:36,3636,3234
20:39:10:13,2297,2174
20:39:32:11,2976,2831
20:40:30:23,1387,1355
20:40:59:27,500,498
20:40:62:17,847,831
20:40:62:22,460,443
20:41:07:33,1549,1500
20:43:12:33,477,467
20:43:82:32,1492,1443
20:43:88:31,10603,9422
20:44:96:27,443,430
20:46:10:28,1613,1563
20:46:53:33,1549,1447
20:46:59:38,1852,1787
20:46:93:31,1834,1766
20:47:73:14,6206,5721
20:48:19:28,880,862
20:48:44:24,643,603
20:48:90:38,3617,3523
20:50:61:33,1498,1448
20:51:50:38,613,579
20:52:45:33,1363,1273
20:52:51:32,1825,1748
20:52:66:37,1267,1186
20:53:13:25,3023,2903
20:53:30:34,612,605
20:53:75:21,636,614
20:54:54:26,872,854
20:54:55:26,12269,11060
20:54:69:33,3592,3469
20:56:35:21,804,788
20:56:46:38,4565,4339
20:57:03:31,1981,1863
20:57:58:33,2482,2403
20:58:05:37,594,562
20:59:27:36,1808,1685
20:60:66:31,495,487
20:60:92:38,1898,1782
20:61:22:12,6807,6616
20:61:41:37,1098,1075
20:62:10:37,797,770
20:62:11:18,14084,12085
20:62:82:34,825,800
20:63:19:13,823,798
20:63:96:27,764,714
20:64:06:18,555,536
20:64:21:18,1768,1724
20:64:80:38,5844,5653
20:65:17:11,4285,4179
20:65:54:12,527,524
20:65:62:31,1501,1451
20:66:85:18,598,593
20:70:32:38,1526,1433
20:70:61:34,1387,1365
20:70:72:36,546,527
20:70:80:38,1683,1648
20:72:90:33,1778,1673
20:73:24:16,2601,2367
20:73:43:38,8570,7093
20:74:56:22,5911,5102
20:74:65:36,6829,6005
20:74:85:23,1242,1218
20:74:94:32,512,508
20:75:09:32,1680,1579
20:75:44:32,3459,3389
20:76:02:25,9707,6379
20:76:51:16,367,354
20:77:80:38,909,882
20:77:84:36,1174,1102
20:78:07:36,1862,1841
20:79:05:16,626,594
20:79:44:38,3001,2938
20:81:36:32,2461,2413
20:81:88:23,1661,1635
20:83:28:28,1352,1319
20:83:29:21,442,434
20:84:58:23,383,381
20:85:19:36,373,368
20:85:19:38,1457,1377
20:86:79:13,627,615
20:87:78:36,741,732
20:87:85:14,3705,3568
20:89:24:32,4294,3888
20:89:71:11,1335,1303
20:91:55:38,370,367
20:93:58:33,551,543
20:93:67:13,1080,1045
20:94:55:23,588,563
20:95:18:22,16197,14667
20:96:10:27,1065,1039
20:96:27:33,440,419
20:96:36:31,2251,2158
20:96:62:26,678,650
21:03:34:37,589,582
21:03:43:38,971,937
21:03:59:28,1138,1110
21:03:76:28,1262,1225
21:03:88:21,699,682
21:03:91:22,7746,6297
21:04:30:12,525,521
21:04:63:16,2331,2136
21:05:24:32,1500,1455
21:06:02:31,386,381
21:06:02:32,1277,1230
21:06:02:33,3333,2984
21:06:02:34,1193,1155
21:06:02:35,1207,1187
21:06:02:36,2986,2862
21:06:02:37,1933,1811
21:06:02:38,593,584
21:06:91:12,623,611
21:08:22:25,815,794
21:08:56:38,1343,1286
21:08:57:26,3473,2867
21:10:66:32,3876,3719
21:11:03:22,2836,2531
21:11:34:11,1245,1183
21:11:65:15,2233,2131
21:12:03:13,747,734
21:13:46:17,1498,1469
21:14:60:34,1047,1022
21:14:91:32,849,814
21:15:12:12,807,774
21:15:41:23,1022,986
21:15:81:15,1796,1772
21:16:53:35,992,927
21:17:08:18,1942,1854
21:17:08:36,1412,1318
21:17:09:22,1210,1190
21:17:53:24,2789,2598
21:18:13:33,2252,2150
21:18:22:23,1122,1086
21:18:29:34,4857,4694
21:18:61:36,1257,1229
21:18:81:12,1116,1102
21:19:03:36,4318,3931
21:19:67:31,647,626
21:20:74:27,635,620
21:20:76:35,516,507
21:20:82:33,476,468
21:21:56:15,660,649
21:22:06:13,559,548
21:22:96:31,558,543
21:23:05:32,3856,3658
21:23:21:34,420,415
21:24:82:11,5519,5189
21:25:54:21,944,930
21:27:27:16,530,513
21:27:91:24,4782,4494
21:28:04:38,2157,2094
21:28:20:23,771,748
21:28:49:37,1354,1326
21:29:34:32,985,934
21:29:38:37,484,475
21:29:67:12,2111,2034
21:29:72:37,1278,1210
21:31:11:33,2892,2779
21:31:12:32,901,859
21:31:37:31,949,930
21:31:37:34,1970,1864
21:31:54:23,2043,1898
21:31:77:21,564,558
21:31:79:34,707,686
21:32:17:35,557,554
21:33:05:38,365,355
21:33:60:38,1114,1077
21:33:77:24,857,846
21:33:96:37,461,441
21:34:66:35,1937,1880
21:34:76:36,1758,1686
21:36:15:38,830,806
21:36:93:28,782,771
21:37:12:28,924,908
21:37:23:16,1152,1136
21:39:56:13,604,600
21:39:74:21,1822,1690
21:40:83:25,2131,2058
21:41:57:33,911,896
21:41:77:28,825,812
21:42:18:23,778,771
21:42:69:26,897,879
21:43:13:34,1849,1688
21:43:48:37,1584,1512
21:43:62:36,524,512
21:43:62:38,842,827
21:44:24:23,1439,1408
21:44:91:32,624,604
21:46:63:36,532,521
21:47:19:18,822,794
21:48:03:21,10034,8273
21:48:08:16,3739,2196
21:48:38:12,2594,2406
21:48:40:12,425,418
21:49:34:12,421,406
21:50:07:33,474,468
21:51:23:35,4722,4436
21:51:30:34,356,348
21:51:53:32,2527,2406
21:51:54:34,479,457
21:51:66:32,1197,1138
21:51:79:35,1644,1613
21:51:91:28,22011,19746
21:52:20:38,664,607
21:52:27:26,1428,1368
21:52:39:27,620,611
21:52:88:24,1083,1046
21:53:42:26,845,830
21:54:41:27,1274,1247
21:56:09:37,1051,1017
21:56:88:27,2290,2090
21:58:20:35,2834,2770
21:58:34:35,2850,2338
21:58:84:33,1439,1407
21:59:15:14,1534,1491
21:59:55:23,1212,1198
21:59:79:38,770,757
21:60:25:37,1460,1425
21:60:36:38,815,797
21:60:55:17,2430,2265
21:62:15:37,1872,1733
21:63:35:38,3111,2869
21:63:76:34,4111,3883
21:63:81:33,445,439
21:64:06:28,502,490
21:64:22:32,6184,5804
21:64:33:31,613,582
21:65:48:32,839,792
21:65:54:35,605,573
21:66:56:18,646,609
21:67:33:38,1138,1054
21:68:35:22,438,421
21:70:26:37,1146,1088
21:70:62:34,485,474
21:70:74:13,1207,1165
21:71:49:11,543,541
21:71:58:14,1346,1326
21:73:04:17,9226,7802
21:74:34:16,661,634
21:74:37:12,923,904
21:74:68:11,2106,1953
21:74:73:13,2181,2134
21:75:07:17,1836,1783
21:75:43:34,3280,3035
21:76:04:21,872,850
21:77:36:36,2661,2587
21:78:02:33,2075,2011
21:79:06:12,1118,1086
21:79:32:12,575,561
21:79:45:32,908,878
21:79:57:32,4212,3918
21:80:74:26,614,596
21:83:44:14,677,663
21:84:21:34,801,783
21:85:19:31,734,724
21:85:19:32,3980,3800
21:85:19:33,693,683
21:85:19:34,1061,1055
21:85:19:35,1443,1403
21:85:19:36,617,592
21:85:19:37,630,597
21:85:19:38,4307,3895
21:85:80:33,8132,5778
21:86:46:22,352,345
21:87:07:15,5696,5311
21:87:48:33,1017,974
21:87:76:35,2678,2569
21:88:02:31,661,649
21:88:17:12,2599,2528
21:90:19:15,467,462
21:90:30:35,398,394
21:90:30:37,4937,4679
21:91:21:26,442,435
21:91:57:31,3556,3299
21:92:15:25,4580,3919
21:93:80:18,1035,982
21:94:84:36,1037,1019
21:96:13:35,3374,3066
21:96:71:34,1127,1108
22:03:19:28,2341,2164
22:06:69:34,622,611
22:07:06:38,1866,1739
22:07:37:33,694,682
22:08:04:34,599,579
22:08:27:15,1310,1284
22:08:50:36,419,414
22:08:80:31,3337,3148
22:08:81:33,1365,1338
22:08:96:34,1650,1531
22:09:55:34,698,694
22:09:94:34,1363,1254
22:10:24:37,2744,2610
22:10:84:17,1063,1046
22:11:11:11,2701,2583
22:13:22:16,821,793
22:13:31:33,2818,2511
22:14:13:36,1555,1473
22:14:31:37,563,560
22:14:36:32,502,491
22:14:42:31,983,945
22:14:43:31,3883,3669
22:14:70:35,6636,5217
22:15:61:13,1264,1221
22:16:41:13,807,779
22:17:48:13,1640,1588
22:18:07:28,956,901
22:18:49:22,812,768
22:18:67:12,654,635
22:18:68:32,624,615
22:18:93:15,1286,1191
22:19:85:32,801,762
22:20:48:23,676,667
22:20:77:31,4131,3273
22:20:79:31,1793,1732
22:21:80:35,2283,2169
22:22:07:26,1514,1439
22:22:07:32,1014,974
22:22:15:22,1537,1505
22:22:32:26,1387,1340
22:22:46:31,1199,1167
22:22:74:31,527,524
22:23:16:28,1233,1185
22:24:03:23,682,674
22:25:90:21,524,520
22:27:10:14,497,495
22:27:34:14,2445,2376
22:28:62:33,5826,5171
22:29:62:31,1137,1117
22:29:96:31,791,780
22:30:50:22,923,890
22:31:28:12,1182,1157
22:31:78:37,1836,1748
22:32:34:33,423,411
22:32:53:22,1070,1057
22:32:60:38,462,453
22:32:78:32,353,351
22:32:78:36,793,786
22:33:12:15,841,809
22:33:59:38,1166,1117
22:34:03:28,2462,2394
22:34:26:23,2157,2054
22:34:36:16,2657,2425
22:34:46:36,1081,1035
22:34:54:33,1084,1026
22:36:07:21,802,797
22:36:28:26,527,514
22:37:55:34,367,351
22:37:96:36,461,450
22:39:47:36,1028,1023
22:40:06:32,1133,1099
22:40:12:18,3778,3688
22:40:15:33,4640,4424
22:41:12:21,3203,2855
22:41:35:34,932,900
22:41:62:35,8638,8141
22:41:69:24,2355,2257
22:41:72:16,466,453
22:42:20:13,930,888
22:43:35:35,549,526
22:44:65:16,575,562
22:46:72:11,520,502
22:47:61:35,4025,3765
22:48:68:18,577,574
22:48:78:34,2342,2299
22:48:88:33,1292,1249
22:48:96:32,378,363
22:49:28:28,612,591
22:51:35:33,6528,6274
22:51:53:21,898,885
22:52:56:16,356,353
22:52:57:38,334,327
22:52:65:28,944,890
22:53:44:16,4130,3854
22:53:61:13,2324,2256
22:53:72:24,1288,1200
22:54:67:31,3555,3344
22:54:86:38,838,812
22:55:10:24,728,721
22:55:23:12,18862,16131
22:57:13:38,547,536
22:57:68:34,1099,1050
22:57:71:38,598,573
22:57:74:16,719,676
22:58:02:28,796,751
22:59:83:21,531,520
22:60:18:16,909,858
22:60:23:37,451,449
22:60:43:38,649,641
22:62:59:38,2422,2390
22:62:74:34,1143,1078
22:63:96:26,722,716
22:64:16:18,1488,1423
22:64:27:33,2662,2586
22:64:92:32,1954,1828
22:64:94:18,4998,4624
22:65:28:32,1295,1249
22:65:77:31,546,534
22:66:27:12,580,565
22:66:59:12,575,544
22:67:11:38,394,389
22:67:46:23,7781,6972
22:67:73:23,882,851
22:67:92:17,5620,5287
22:68:02:22,1520,1490
22:68:24:31,849,839
22:68:62:35,726,698
22:69:18:28,638,624
22:69:22:25,1253,1192
22:70:13:38,457,440
22:70:41:24,1793,1760
22:70:79:21,3131,2799
22:70:88:33,1034,1015
22:71:03:14,3227,3066
22:72:71:18,2569,2483
22:72:75:18,1961,1873
22:73:22:33,1123,1102
22:74:93:11,929,902
22:75:03:21,543,520
22:76:76:28,862,840
22:78:85:16,486,479
22:79:45:38,4049,3511
22:80:19:38,1362,1317
22:80:57:36,2151,2063
22:80:85:26,5826,5392
22:82:11:37,2617,2316
22:83:26:14,6402,5739
22:83:93:21,3150,3008
22:83:93:28,16132,15627
22:84:07:32,1010,958
22:84:10:34,2082,1936
22:84:54:16,3244,3050
22:85:44:38,6931,6360
22:86:02:22,3325,3070
22:86:63:38,450,426
22:87:72:11,5558,5207
22:87:78:12,1915,1797
22:87:88:33,2037,1822
22:88:83:33,398,393
22:89:63:38,708,697
22:91:28:18,451,445
22:91:72:12,980,966
22:92:32:28,1588,1484
22:93:34:35,906,869
22:93:34:37,4558,4164
22:93:84:27,2272,1997
22:94:79:37,13774,12371
22:96:59:34,520,515
22:96:84:37,2832,2631
23:03:09:16,2071,1953
23:08:96:34,1700,1581
23:09:21:27,3879,3753
23:09:45:28,647,643
23:09:77:16,732,696
23:10:63:33,811,793
23:11:21:38,23338,19980
23:11:62:24,720,677
23:12:49:23,2004,1893
23:13:20:14,1729,1696
23:13:79:28,2731,2606
23:16:35:26,2496,2449
23:18:04:38,380,373
23:20:31:38,475,471
23:20:65:37,1387,1323
23:21:50:37,1178,1118
23:22:78:36,775,767
23:24:45:37,1779,1754
23:24:73:27,812,803
23:29:33:38,4588,4353
23:30:22:23,522,513
23:30:39:16,1188,1122
23:31:02:28,476,471
23:31:12:38,2116,2010
23:31:31:34,2516,2026
23:31:96:34,1720,1690
23:32:36:18,1068,1034
23:32:57:27,939,895
23:33:59:33,2946,2783
23:34:82:37,1498,1447
23:35:74:18,1091,1049
23:35:94:33,2631,1879
23:36:38:33,1493,1445
23:37:10:18,855,838
23:39:16:37,1207,1179
23:39:79:16,2016,1979
23:40:17:28,2946,2897
23:41:24:38,495,491
23:42:04:36,1578,1559
23:42:81:14,2443,2268
23:43:58:23,1085,1039
23:44:11:33,2659,2362
23:46:58:28,1154,1094
23:46:59:34,3398,3159
23:47:34:37,4969,4880
23:48:51:14,1613,1585
23:49:90:24,3500,3194
23:50:20:37,861,846
23:50:94:23,379,368
23:52:61:28,1824,1791
23:53:72:28,2464,2358
23:56:33:18,516,496
23:56:70:33,2294,2238
23:57:32:38,2565,2422
23:58:49:37,1617,1546
23:58:80:26,938,894
23:60:18:11,4155,4041
23:60:18:12,5953,5356
23:60:18:14,2025,1918
23:60:18:16,908,872
23:60:18:18,6108,5872
23:60:41:18,955,920
23:60:79:17,751,738
23:62:45:18,916,888
23:62:84:37,2306,2278
23:63:25:38,941,903
23:64:31:28,1385,1295
23:64:78:16,477,458
23:65:56:13,2982,2813
23:67:18:38,667,661
23:67:40:16,1180,1147
23:67:68:24,3764,3153
23:67:88:23,370,362
23:68:35:24,1095,1070
23:70:44:38,619,611
23:71:53:33,558,552
23:72:33:38,691,676
23:72:65:26,848,816
23:72:71:14,1386,1328
23:72:77:33,569,537
23:75:24:37,1577,1550
23:76:19:31,5644,4840
23:76:19:32,552,545
23:76:19:33,1336,1283
23:76:19:34,624,611
23:76:19:35,1067,1021
23:76:19:36,513,509
23:76:19:38,1542,1465
23:76:34:13,957,937
23:76:93:33,1665,1555
23:77:33:24,11354,10250
23:80:56:33,1038,996
23:83:19:16,5743,5465
23:83:32:33,5313,4883
23:83:51:36,1141,1095
23:84:85:16,649,624
23:85:04:34,463,451
23:85:39:36,1248,1218
23:85:77:36,945,938
23:87:96:16,1330,1298
23:90:28:33,743,723
23:90:41:28,481,462
23:91:48:36,5618,5201
23:91:88:16,641,634
23:94:17:18,2041,1979
23:94:49:37,1324,1245
23:94:53:26,1119,1084
23:96:57:26,603,574
24:03:03:38,1313,1283
24:03:49:33,4195,3939
24:04:48:35,1213,1180
24:04:75:36,576,566
24:05:55:23,15905,14783
24:06:88:36,426,421
24:07:61:38,2019,1981
24:07:73:38,1675,1600
24:07:76:33,971,959
24:07:86:33,2203,2142
24:14:06:13,501,478
24:14:35:28,2026,1904
24:14:62:33,671,655
24:14:63:38,3317,3130
24:15:20:38,561,536
24:16:05:28,663,657
24:16:51:38,490,480
24:17:43:33,788,781
24:17:80:24,350,348
24:17:96:14,1038,1016
24:18:17:38,1297,1235
24:18:50:26,1519,1474
24:18:90:33,1122,1044
24:19:42:26,1187,1146
24:19:61:36,1918,1843
24:20:77:38,2559,2455
24:24:49:33,10337,9551
24:29:10:33,351,340
24:29:44:37,1402,1311
24:29:56:37,1125,1096
24:30:27:17,1122,1076
24:30:61:23,886,859
24:30:66:27,761,729
24:30:96:36,1742,1648
24:31:96:34,356,344
24:33:65:16,411,409
24:33:86:33,632,598
24:34:47:28,1617,1537
24:34:48:23,718,710
24:35:27:34,4157,4050
24:40:81:13,1787,1725
24:41:16:36,438,422
24:41:50:16,692,682
24:41:68:37,647,635
24:41:73:34,1468,1369
24:43:21:28,860,847
24:46:49:28,1985,1890
24:47:05:33,375,370
24:47:50:38,2399,2172
24:47:62:34,604,589
24:48:06:16,680,675
24:50:43:37,679,669
24:51:32:13,628,621
24:51:68:37,1659,1612
24:52:46:37,529,521
24:54:34:27,3122,2994
24:56:48:36,1292,1222
24:56:91:23,3206,3105
24:58:27:28,850,818
24:58:68:33,1251,1198
24:59:40:38,11679,10779
24:60:18:12,1599,1501
24:60:18:16,683,657
24:60:18:18,1162,1107
24:60:56:24,778,748
24:62:45:16,961,941
24:62:45:18,4374,4086
24:62:49:34,500,496
24:63:15:38,2144,2093
24:63:22:24,606,574
24:64:34:27,1067,1053
24:65:74:34,5521,5026
24:65:74:38,2922,2743
24:66:04:26,1059,1022
24:66:10:38,452,447
24:66:67:18,1038,1004
24:66:88:33,1019,1001
24:66:91:38,9838,8008
24:68:17:14,2362,2212
24:68:28:38,3669,3565
24:68:62:34,1571,1542
24:68:74:36,857,843
24:69:71:33,2117,2049
24:71:79:28,1200,1143
24:72:67:38,3659,2651
24:73:12:16,625,612
24:73:62:13,1818,1734
24:74:84:26,3038,2948
24:75:47:17,1599,1536
24:75:77:34,1503,1438
24:76:19:38,4875,4610
24:76:65:33,726,703
24:79:46:28,5014,4889
24:80:19:14,1287,1268
24:82:17:33,999,951
24:82:29:37,1200,1168
24:84:44:18,1114,1102
24:84:69:34,383,369
24:85:50:16,4033,3125
24:87:59:33,1489,1461
24:87:85:26,414,408
24:88:63:37,5970,5390
24:88:73:27,1342,1333
24:89:81:27,577,551
24:92:07:36,1997,1950
24:92:51:34,3108,1817
24:92:66:37,1705,1615
24:93:30:35,870,857
24:94:30:35,412,402
24:94:71:27,2441,2128
24:96:57:26,518,498
24:96:78:33,411,404
25:03:28:33,1230,1158
25:03:62:38,618,610
25:06:16:33,1840,1782
25:06:31:34,2219,2149
25:06:36:38,1379,1350
25:06:60:36,400,397
25:07:11:36,483,480
25:07:53:13,1861,1845
25:07:75:24,939,924
25:08:12:16,563,540
25:08:16:38,8026,6641
25:10:23:28,687,674
25:10:38:36,375,373
25:10:62:36,1750,1662
25:11:84:33,968,939
25:14:06:37,2849,2699
25:14:15:13,1340,1270
25:14:40:18,487,475
25:14:82:37,1449,1379
25:15:31:24,704,688
25:15:83:27,3551,3455
25:17:25:34,1357,1336
25:17:48:38,900,869
25:19:26:36,1929,1906
25:20:49:13,4099,3801
25:20:59:13,535,526
25:21:57:38,601,596
25:23:11:23,3443,3185
25:24:42:33,980,935
25:27:22:38,8916,8229
25:28:65:27,9527,8782
25:30:71:28,1557,1518
25:31:32:33,2087,1993
25:31:32:34,6541,6109
25:31:32:36,970,927
25:31:32:37,416,408
25:31:53:34,1266,1153
25:31:57:24,476,473
25:31:81:37,2643,2599
25:31:95:33,679,658
25:34:26:13,485,475
25:35:27:38,765,749
25:36:26:38,1973,1941
25:37:03:13,1789,1724
25:37:44:27,2980,2867
25:39:03:13,4726,4259
25:41:84:38,4869,4590
25:43:19:28,3882,3552
25:43:77:28,1081,1044
25:44:25:36,909,876
25:48:18:26,2826,2650
25:48:49:33,1116,1097
25:50:20:38,1628,1584
25:50:45:13,2632,2290
25:50:48:13,1686,1521
25:50:91:23,437,433
25:51:57:38,4680,4258
25:51:78:17,1219,1178
25:51:81:33,846,815
25:51:96:23,849,814
25:52:37:33,544,538
25:52:38:34,833,792
25:53:30:16,3888,3650
25:53:37:38,1121,1037
25:54:74:34,921,872
25:55:77:34,726,697
25:56:56:37,971,957
25:57:77:37,1234,1211
25:58:60:18,1384,1329
25:58:90:16,2105,1977
25:62:39:13,3911,3795
25:62:58:14,395,386
25:63:28:38,580,551
25:63:41:36,722,711
25:63:50:36,723,695
25:63:77:13,707,699
25:64:32:28,3017,2868
25:64:34:18,9189,8064
25:64:79:36,822,813
25:64:86:28,862,845
25:65:04:37,2319,2262
25:65:36:28,836,824
25:67:02:36,2848,2788
25:67:36:28,2265,2160
25:67:51:36,767,737
25:67:54:33,6146,5788
25:67:54:37,2829,2695
25:67:65:26,839,802
25:68:45:28,1478,1450
25:70:94:37,2060,1961
25:72:53:23,1050,1017
25:72:65:26,1658,1578
25:72:79:36,1589,1420
25:73:03:26,1419,1323
25:74:55:38,554,527
25:74:84:27,1272,1236
25:75:86:24,4038,3814
25:76:18:33,1197,1177
25:76:19:33,407,400
25:76:19:36,2324,2178
25:76:68:37,4562,4174
25:76:86:33,1144,1109
25:78:79:33,2219,2084
25:82:17:13,2264,2192
25:82:80:33,960,942
25:83:46:36,481,472
25:84:29:36,516,504
25:84:54:17,2108,2002
25:85:81:13,385,381
25:87:44:18,2464,2364
25:89:40:37,959,913
25:90:68:33,4458,4105
25:92:30:36,1388,1338
25:92:47:13,6919,6440
25:92:50:38,1972,1904
25:95:30:34,1499,1476
25:95:41:23,968,950
25:96:34:37,3687,3361
